time, x0, y0, z0, x1, y1, z1 
0.00000, -1.12513, -0.11274, 0.03405, -1.05314, -0.39927, 0.40640  
0.00100, -0.79424, -0.17864, 0.57903, -0.62616, -0.49257, 0.26096  
0.00200, -0.63452, -0.37436, 0.48965, -0.65859, -0.47630, 0.47695  
0.00300, -1.18124, 0.04398, -0.09041, -1.16480, -0.15467, 0.62323  
0.00400, -0.92482, -0.09829, 0.18990, -0.93033, -0.42231, 0.32791  
0.00500, -0.53883, -0.46000, 0.78926, -0.47083, -0.31767, 0.15741  
0.00600, -0.57837, -0.50297, 0.63545, -0.51247, -0.30472, 0.57158  
0.00700, -0.67812, -0.61483, 0.35547, -0.62540, -0.25223, 0.74968  
0.00800, -0.74965, -0.22278, 0.76290, -0.69670, -0.68981, 0.46898  
0.00900, -0.90555, -0.36217, 0.72092, -0.89106, -0.51323, 0.51113  
0.01000, -0.93876, -0.22694, 0.72729, -0.93681, -0.26789, 0.59450  
0.01100, -1.04637, -0.37687, 0.17057, -0.87713, -0.23802, 0.48595  
0.01200, -1.33850, 0.05417, -0.10260, -1.12835, -0.26707, 0.46705  
0.01300, -1.41172, 0.22446, -0.16039, -1.50509, -0.50629, 0.45366  
0.01400, -0.64119, -0.50644, 0.55719, -0.73006, -0.32988, 0.07065  
0.01500, -0.51945, -0.62689, 0.62010, -0.42461, 0.08383, 0.19325  
0.01600, -0.67175, -0.37806, 0.36631, -0.57714, -0.40045, 0.59879  
0.01700, -1.15473, -0.27256, 0.16134, -1.20129, -0.60263, 0.63343  
0.01800, -1.02512, -0.17431, 0.31590, -1.01576, -0.37975, 0.44605  
0.01900, -0.89619, -0.29041, 0.71808, -0.91318, -0.14744, 0.43158  
0.02000, -0.85949, -0.06918, 0.57837, -0.83658, -0.30949, 0.49561  
0.02100, -1.11691, -0.10052, 0.34355, -1.13968, -0.11530, 0.68913  
0.02200, -1.36822, 0.38059, -0.38227, -1.58871, -0.51664, 0.68249  
0.02300, -1.21971, 0.86840, 0.16321, -1.23432, -0.64737, 0.40504  
0.02400, -0.75321, 0.33764, 0.84223, -0.72691, -0.23832, 0.11786  
0.02500, -0.70154, -0.63248, 0.81591, -0.58466, 0.37903, 0.43985  
0.02600, -0.56778, 0.01392, 0.99173, -0.46310, -0.54230, 0.57898  
0.02700, -0.61724, -0.30266, 0.87141, -0.57615, -0.75581, 0.70726  
0.02800, -1.11143, -0.13348, 0.34340, -1.17552, -0.64032, 0.80280  
0.02900, -1.01931, -0.00790, 0.36882, -0.92880, -0.47007, 0.41958  
0.03000, -0.75058, -0.36114, 0.68348, -0.63301, -0.26396, 0.26005  
0.03100, -0.81097, 0.00509, 0.42336, -0.69107, -0.36240, 0.61810  
0.03200, -0.75418, -0.31382, 0.56818, -0.70873, -0.69002, 0.74352  
0.03300, -0.67270, -0.64766, 0.74696, -0.56839, -0.27956, 0.44994  
0.03400, -0.65540, -0.49208, 0.84261, -0.59736, -0.45212, 0.38990  
0.03500, -0.65792, -0.02827, 0.95158, -0.62254, -0.73700, 0.48368  
0.03600, -1.07409, 0.44569, 0.33102, -0.81306, -0.93245, 0.63116  
0.03700, -0.61838, -0.58609, 0.79052, -0.46827, 0.29591, 0.17513  
0.03800, -0.74291, 0.44666, 0.42147, -0.69784, -0.31582, 0.25249  
0.03900, -0.49728, -0.70112, 1.32660, -0.46890, -0.62737, 0.59755  
0.04000, -0.34159, -0.53347, 1.13813, -0.20552, -0.24784, 0.54304  
0.04100, -1.11265, -0.24847, 0.53747, -0.94845, -0.49212, 0.79018  
0.04200, -1.17764, 0.02295, 0.41933, -1.34239, -0.68527, 0.77259  
0.04300, -0.64205, -0.39375, 0.88087, -0.53099, -0.45633, 0.19030  
0.04400, -0.76151, 0.09863, 0.59013, -0.66244, -0.08953, 0.35055  
0.04500, -0.87027, 0.27390, 0.36783, -0.85953, -0.35055, 0.67368  
0.04600, -0.80555, 0.46926, 0.47174, -0.75983, -0.36898, 0.64106  
0.04700, -0.48719, -0.08354, 0.90218, -0.46906, -0.19638, 0.37766  
0.04800, -0.56702, 0.31422, 0.65584, -0.48594, -0.23586, 0.50529  
0.04900, -0.70711, -0.59942, 0.78213, -0.52502, -0.05190, 0.49822  
0.05000, -0.93363, -0.43232, 0.69632, -0.85381, -0.36032, 0.40472  
0.05100, -0.84524, 0.04881, 0.83502, -0.91852, -0.36436, 0.66093  
0.05200, -0.34815, -0.20687, 0.89972, -0.36617, -0.72687, 0.65363  
0.05300, -0.26609, -0.28624, 1.08221, -0.25530, -0.08726, 0.45782  
0.05400, -0.29034, 0.32497, 0.87690, -0.26447, -0.45378, 0.58058  
0.05500, -0.58491, -0.62115, 0.74804, -0.32757, -0.25646, 0.56467  
0.05600, -0.70988, -0.49257, 0.84894, -0.58498, 0.18471, 0.37325  
0.05700, -0.68380, -0.18862, 0.82535, -0.69220, -0.50379, 0.65336  
0.05800, -1.01143, -0.11021, 0.67106, -1.01564, -0.46017, 0.83372  
0.05900, -0.76628, -0.15583, 0.72353, -0.71960, -0.07618, 0.71285  
0.06000, -0.76490, -0.39814, 0.82716, -0.70627, -0.02590, 0.53127  
0.06100, -0.59687, 0.08070, 0.79794, -0.53265, -0.09964, 0.59164  
0.06200, -0.62145, 0.21671, 0.35734, -0.54718, -0.44577, 0.79344  
0.06300, -1.18729, -0.68998, 0.48882, -1.21624, 0.41046, 0.61611  
0.06400, -0.64255, 0.36274, 0.84227, -0.58826, -0.31101, 0.42624  
0.06500, -0.46423, -0.58960, 0.75138, -0.33833, -0.01764, 0.70934  
0.06600, -0.97286, -0.86229, 0.76529, -0.90973, 0.62189, 0.72546  
0.06700, -0.62201, 0.40678, 0.73929, -0.64016, -0.83908, 0.63972  
0.06800, -0.61703, -0.53320, 0.62635, -0.30769, -0.69948, 0.68640  
0.06900, -0.55414, -0.19739, 0.88537, -0.51205, 0.12850, 0.64554  
0.07000, -0.31170, 0.24061, 0.68676, -0.23952, -0.10967, 0.58180  
0.07100, -0.59038, -0.28439, 0.54893, -0.52603, 0.08902, 0.56499  
0.07200, -0.85918, -0.52046, 0.74234, -0.83908, 0.16876, 0.39875  
0.07300, -0.56070, 0.10654, 0.63572, -0.45425, -0.22694, 0.79100  
0.07400, -0.86632, -0.77105, 0.81715, -0.81964, 0.34754, 0.77440  
0.07500, -0.43631, 0.31477, 0.72294, -0.38036, -0.53930, 0.46806  
0.07600, -1.04744, -0.87776, 0.32084, -1.11071, 0.47291, 0.72248  
0.07700, -0.83054, 0.63026, 0.66454, -0.75348, -0.28296, 0.56648  
0.07800, -1.02499, -1.07635, -0.04168, -0.96972, 0.51682, 0.64026  
0.07900, -0.77162, 0.04740, 0.96689, -0.62523, -0.23748, 0.28944  
0.08000, -0.31284, 0.10853, 0.66521, -0.27433, -0.51710, 0.62969  
0.08100, -0.90645, -1.23865, 0.71360, -0.94969, 0.69479, 0.71539  
0.08200, -0.58153, -0.12972, 0.85489, -0.74047, 0.35709, 0.60463  
0.08300, -0.75619, -0.24729, 0.67734, -0.75321, -0.22474, 0.75754  
0.08400, -0.62243, 0.25187, 0.58262, -0.62178, -0.29240, 0.74490  
0.08500, -0.81753, -1.17496, 0.27334, -0.53429, 0.17723, 0.60118  
0.08600, -0.99913, -0.98257, 0.62933, -0.92016, 0.88507, 0.25959  
0.08700, -0.13487, 0.78360, 0.69874, 0.09071, -0.93681, 0.46078  
0.08800, -0.48845, -0.72016, 0.17763, -0.73681, 0.64903, 0.78461  
0.08900, -1.03838, -0.23230, -0.00608, -0.72590, -0.06136, 0.57360  
0.09000, -1.66931, -0.81450, 1.06409, -1.78312, 0.46804, 0.40810  
0.09100, -0.66898, -0.33836, 0.40171, -0.69065, -0.45938, 0.49355  
0.09200, -0.60043, -0.27609, 1.11332, -0.59202, -0.32864, 0.70961  
0.09300, -0.39740, -0.22745, 0.59002, -0.62555, -0.29936, 0.67333  
0.09400, -0.10183, 0.14820, 0.74883, -0.22327, -0.06222, 0.70818  
0.09500, -0.86828, -0.65361, 0.14427, -0.47499, 0.29781, 0.44306  
0.09600, -1.69449, -0.42315, 0.52702, -1.78328, 0.84028, 0.26104  
0.09700, -0.29640, 0.50285, 0.42398, -0.53001, -0.84436, 0.47523  
0.09800, -0.28318, -0.73856, 0.58022, -0.08587, -0.37365, 0.76250  
0.09900, -0.90292, -0.63711, 0.61060, -0.78817, 0.44567, 0.40829  
0.10000, -1.12982, -0.25997, 0.43283, -1.07956, 0.24754, 0.35263  
0.10100, -1.46145, -0.43692, 0.02441, -1.39233, -0.26865, 0.58537  
0.10200, -1.12429, -0.65466, 0.63566, -1.26110, -0.09018, 0.49520  
0.10300, 0.04330, 0.09211, 0.68569, 0.07540, -0.40518, 0.39848  
0.10400, -0.31185, -0.51220, 0.39522, -0.20237, -0.06117, 0.40667  
0.10500, -0.65920, -0.65901, 0.53312, -0.78449, 0.28374, 0.31788  
0.10600, -0.24841, 0.11175, 0.59063, -0.15985, -0.26842, 0.42242  
0.10700, -0.91055, -0.80212, 0.36884, -0.70574, 0.02304, 0.46328  
0.10800, -1.49923, -0.74352, 0.37191, -1.56364, 0.23767, 0.43356  
0.10900, -0.66999, 0.55382, 0.47192, -0.79422, -0.88923, 0.48723  
0.11000, -0.38177, -0.54049, 0.09417, -0.28477, -0.51254, 0.59357  
0.11100, -0.84864, -0.95884, 0.73298, -0.73650, 0.92581, 0.25810  
0.11200, -1.40234, -0.81594, 0.19127, -1.35607, 0.19993, 0.13094  
0.11300, -0.79971, -0.16285, 0.28963, -1.26719, -0.37331, 0.38443  
0.11400, -0.58985, -0.73704, 0.09405, -0.50529, -0.54638, 0.69780  
0.11500, -1.33829, -0.72180, 0.47586, -1.39841, 0.20399, 0.40251  
0.11600, -0.83992, -0.36392, 0.28147, -0.77068, -0.23157, 0.17044  
0.11700, -0.47754, -0.63253, 0.43606, -0.39728, -0.25932, 0.32965  
0.11800, -0.36615, -0.31965, 0.44123, -0.30994, -0.31532, 0.33897  
0.11900, -0.81207, -0.34754, 0.26018, -0.86721, -0.26512, 0.36880  
0.12000, -1.25498, -0.30003, 0.20897, -1.23487, 0.01169, 0.35450  
0.12100, -1.29095, -0.43100, 0.25728, -1.25147, -0.21898, 0.27710  
0.12200, -1.30495, -0.52595, 0.05455, -1.24802, -0.28111, 0.39627  
0.12300, -1.00887, -0.36594, 0.36253, -0.89643, -0.50344, 0.39347  
0.12400, -0.44184, -0.48910, 0.46463, -0.31521, -0.46782, 0.25724  
0.12500, -0.19278, -0.51357, 0.44813, -0.13273, -0.33037, 0.29200  
0.12600, -0.13029, -0.45296, 0.41834, -0.08919, -0.37811, 0.29259  
0.12700, -0.56725, -0.57526, 0.45441, -0.63467, -0.33644, 0.28278  
0.12800, -1.87643, -0.51010, 0.05379, -1.65516, -0.32417, 0.41883  
0.12900, -2.06427, -0.39227, -0.02609, -2.08532, -0.46108, 0.49719  
0.13000, -1.90302, -0.18000, -0.20739, -1.79356, -0.61970, 0.44945  
0.13100, -1.20449, -0.26669, -0.05930, -0.99552, -0.52961, 0.25539  
0.13200, -0.63576, -0.42271, 0.16989, -0.47115, -0.40934, 0.11518  
0.13300, -0.40520, -0.51544, 0.36001, -0.30760, -0.45017, 0.19478  
0.13400, -0.27985, -0.59135, 0.46547, -0.18173, -0.55515, 0.29512  
