time, x0, y0, z0, x1, y1, z1 
0.00000, -0.93372, 0.40632, 0.02882, -0.89130, 0.42332, -0.05095  
0.00100, -0.83199, 0.47590, 0.07780, -0.75335, 0.39587, -0.06968  
0.00200, -0.64503, 0.55660, -0.11465, -0.63637, 0.47371, -0.00540  
0.00300, -0.90742, 0.45416, -0.00919, -0.85035, 0.50274, -0.17710  
0.00400, -1.02697, 0.42816, 0.09920, -0.98669, 0.41611, -0.02518  
0.00500, -0.70915, 0.44819, -0.27822, -0.70335, 0.48986, 0.18780  
0.00600, -0.98778, 0.56240, 0.04871, -1.01273, 0.44195, -0.31147  
0.00700, -0.85945, 0.40119, 0.52238, -0.62225, 0.46328, -0.03029  
0.00800, -0.53244, 0.62140, -0.03395, -0.53087, 0.41010, 0.23203  
0.00900, -0.86819, 0.45893, -0.27962, -0.81152, 0.57062, 0.08928  
0.01000, -0.97158, 0.49074, 0.24561, -0.85819, 0.56839, -0.32515  
0.01100, -0.85421, 0.24324, -0.01209, -0.82438, 0.56118, 0.19470  
0.01200, -0.69897, 0.45568, -0.31696, -0.70442, 0.52317, 0.01265  
0.01300, -1.02880, 0.24305, 0.22507, -0.94978, 0.44228, -0.14633  
0.01400, -1.07521, 0.04541, 0.33035, -1.05217, 0.42852, -0.06905  
0.01500, -0.82874, 0.25196, 0.16783, -0.78476, 0.40854, 0.34624  
0.01600, -0.73730, 0.63112, -0.06723, -0.74747, 0.26894, 0.27815  
0.01700, -0.70763, 0.48510, -0.13809, -0.64877, 0.63305, -0.20880  
0.01800, -0.79969, 0.54743, -0.10241, -0.76784, 0.58100, -0.08762  
0.01900, -0.93451, 0.47842, -0.28893, -0.94315, 0.55620, 0.00654  
0.02000, -0.89552, 0.47192, -0.27596, -0.87595, 0.51805, -0.18944  
0.02100, -0.96727, 0.37331, -0.27311, -0.96283, 0.49051, -0.00248  
0.02200, -0.82779, 0.39413, -0.02161, -0.76138, 0.41985, -0.00669  
0.02300, -0.64894, 0.39911, -0.00431, -0.62471, 0.42755, -0.09604  
0.02400, -0.89125, 0.24244, 0.10284, -0.91335, 0.48569, -0.11616  
0.02500, -1.02524, 0.36808, -0.07782, -1.01017, 0.55103, 0.05873  
0.02600, -0.76515, 0.42416, -0.28894, -0.66776, 0.50047, -0.12081  
0.02700, -0.67974, 0.58861, -0.45042, -0.68810, 0.40123, -0.10695  
0.02800, -0.86159, 0.57482, -0.46118, -0.84652, 0.45658, -0.08205  
0.02900, -0.98063, 0.34204, -0.01162, -0.97784, 0.54461, -0.34063  
0.03000, -1.02283, 0.12806, 0.00628, -1.07681, 0.51407, -0.04646  
0.03100, -0.89264, 0.28812, -0.09169, -0.81161, 0.38876, 0.30672  
0.03200, -0.93071, 0.38862, -0.20563, -0.87238, 0.37817, -0.04061  
0.03300, -1.12358, 0.16434, 0.01425, -1.02007, 0.53093, -0.34010  
0.03400, -1.05623, 0.23329, 0.22141, -0.97944, 0.54110, -0.20975  
0.03500, -0.76591, 0.25820, -0.00580, -0.77784, 0.46892, -0.16367  
0.03600, -0.71674, 0.43966, -0.44802, -0.63379, 0.36276, 0.00633  
0.03700, -0.89245, 0.42286, -0.49461, -0.89182, 0.52052, 0.01089  
0.03800, -0.92037, 0.52427, -0.33312, -0.91644, 0.60751, -0.17506  
0.03900, -0.87349, 0.21032, 0.12959, -0.85733, 0.65224, -0.48580  
0.04000, -0.75581, 0.18826, 0.02813, -0.72311, 0.65098, -0.17561  
0.04100, -0.68995, 0.59486, -0.55115, -0.71848, 0.31778, 0.56135  
0.04200, -0.95497, 0.40289, -0.46379, -0.89615, 0.64085, -0.26062  
0.04300, -1.01488, 0.38668, -0.12867, -0.96334, 0.66200, -0.40743  
0.04400, -0.80175, 0.67514, -0.05211, -0.63320, 0.46545, 0.10172  
0.04500, -0.76984, 0.21915, -0.73334, -0.75779, 0.62904, 0.13315  
0.04600, -0.93475, 0.51706, -0.39085, -0.89855, 0.58084, -0.23462  
0.04700, -0.81249, 0.51502, -0.57247, -0.78514, 0.47327, -0.03698  
0.04800, -0.82720, 0.44094, -0.46129, -0.82432, 0.49770, -0.10744  
0.04900, -1.08517, 0.04892, 0.09659, -1.02146, 0.60719, -0.45013  
0.05000, -1.04235, 0.34481, -0.00427, -0.99829, 0.45937, -0.18730  
0.05100, -0.76666, 0.47718, -0.27834, -0.66494, 0.26646, 0.27796  
0.05200, -1.02856, 0.19239, -0.17477, -0.96334, 0.58920, -0.25698  
0.05300, -1.02863, 0.18366, -0.02335, -1.00677, 0.61632, -0.36760  
0.05400, -0.69473, 0.48769, -0.42505, -0.68960, 0.43383, 0.25770  
0.05500, -0.70335, 0.32967, -0.45235, -0.72674, 0.43152, -0.06006  
0.05600, -0.98200, 0.28423, -0.11616, -0.90914, 0.66982, -0.46986  
0.05700, -0.82342, 0.46631, -0.19114, -0.80002, 0.48437, -0.18270  
0.05800, -0.79544, 0.44634, -0.40627, -0.81106, 0.40829, -0.06138  
0.05900, -0.73092, 0.37743, -0.52219, -0.68670, 0.53572, -0.23142  
0.06000, -0.79933, 0.44815, -0.80708, -0.75190, 0.54630, -0.09731  
0.06100, -1.00212, 0.15724, -0.33613, -1.04380, 0.56007, -0.45488  
0.06200, -0.97187, 0.51897, -0.13830, -0.90616, 0.34729, -0.39360  
0.06300, -0.80637, 0.39335, -0.37893, -0.75424, 0.31204, -0.23499  
0.06400, -1.04031, -0.05411, -0.24122, -1.09182, 0.61499, -0.19896  
0.06500, -0.99268, 0.15862, 0.12478, -0.97111, 0.49791, -0.21126  
0.06600, -0.41290, 0.71692, -0.31330, -0.30752, 0.12072, -0.06985  
0.06700, -0.45507, 0.54520, -0.74442, -0.48010, 0.38841, -0.21503  
0.06800, -0.89113, 0.49784, -0.38734, -0.91797, 0.70744, -0.36764  
0.06900, -0.89083, 0.56705, -0.43274, -0.84526, 0.59996, -0.22614  
0.07000, -0.95968, 0.41378, -0.46892, -0.97185, 0.40024, -0.23836  
0.07100, -1.10605, 0.20752, -0.38538, -1.08957, 0.37785, -0.35892  
0.07200, -1.08341, 0.01215, -0.19716, -1.04427, 0.41685, -0.17273  
0.07300, -0.92722, 0.06277, 0.00778, -0.88276, 0.32951, -0.13577  
0.07400, -0.73011, 0.27548, -0.18642, -0.67108, 0.22558, -0.18856  
0.07500, -0.46446, 0.69677, -0.46431, -0.39572, 0.23659, -0.24103  
0.07600, -0.66399, 0.56028, -0.43814, -0.71606, 0.54476, -0.30745  
0.07700, -0.74673, 0.64837, -0.41605, -0.75083, 0.56168, -0.24927  
0.07800, -0.92405, 0.45645, -0.71152, -0.99077, 0.57482, -0.18959  
0.07900, -1.06295, 0.19320, -0.48616, -1.04748, 0.51411, -0.32362  
0.08000, -0.94597, 0.16178, -0.19545, -0.86290, 0.33154, -0.28650  
0.08100, -0.73463, 0.21353, -0.23804, -0.68481, 0.17550, -0.14582  
0.08200, -0.75903, 0.27107, -0.18253, -0.76370, 0.16527, -0.25578  
0.08300, -0.73433, 0.37491, -0.34004, -0.79208, 0.18179, -0.31019  
0.08400, -1.28647, 0.04972, -0.25936, -1.26760, -0.08570, 0.41567  
0.08500, -1.09194, 0.13330, -0.19672, -1.02737, 0.56839, -0.09872  
0.08600, -1.03037, 0.20601, -0.36604, -0.99840, 0.49246, -0.41862  
0.08700, -1.07224, 0.17607, -0.26337, -0.99611, 0.38279, -0.42797  
0.08800, -0.87889, -0.04576, -0.21320, -0.88673, 0.23182, -0.35627  
0.08900, -0.37779, 0.84108, -0.39658, -0.44340, 0.07730, -0.11946  
0.09000, -0.28694, 0.83012, -0.62204, -0.28193, 0.11967, -0.29037  
0.09100, -0.55550, 0.52338, -0.68075, -0.52361, 0.68682, -0.44310  
0.09200, -0.69330, 0.67045, -0.61388, -0.73254, 0.68142, -0.22076  
0.09300, -0.86388, 0.49730, -0.69576, -0.82132, 0.55363, -0.25705  
0.09400, -0.90076, 0.17723, -0.41540, -0.90216, 0.46799, -0.20380  
0.09500, -0.96334, 0.05455, -0.21851, -0.99045, 0.42490, -0.12991  
0.09600, -0.69805, 0.30565, -0.15606, -0.63391, -0.00856, -0.35278  
0.09700, -0.74867, 0.03839, -0.41128, -0.73801, 0.27620, -0.22512  
0.09800, -0.70623, -0.09991, -0.71138, -0.76845, 0.68279, -0.09668  
0.09900, -0.66071, 0.69811, -0.50968, -0.51859, 0.15509, -0.26367  
