time, x0, y0, z0, x1, y1, z1 
0.00000, -0.82077, -0.39551, -0.30807, -0.80402, -0.42826, -0.24134  
0.00100, -0.81896, -0.39444, -0.30073, -0.80765, -0.42940, -0.23470  
0.00200, -0.81850, -0.38588, -0.29007, -0.80545, -0.43573, -0.23687  
0.00300, -0.79580, -0.37954, -0.29650, -0.78098, -0.43846, -0.23569  
0.00400, -0.79086, -0.37506, -0.29730, -0.76878, -0.43907, -0.23254  
0.00500, -0.78732, -0.37266, -0.29594, -0.77106, -0.44296, -0.23409  
0.00600, -0.79235, -0.37706, -0.29245, -0.77074, -0.44241, -0.23041  
0.00700, -0.79483, -0.37521, -0.28820, -0.77198, -0.44855, -0.23535  
0.00800, -0.79678, -0.37682, -0.28774, -0.77797, -0.44836, -0.23064  
0.00900, -0.80070, -0.38088, -0.28688, -0.78110, -0.44607, -0.21965  
0.01000, -0.80290, -0.38101, -0.28744, -0.77820, -0.44479, -0.22060  
0.01100, -0.80839, -0.38153, -0.28980, -0.79121, -0.44760, -0.21997  
0.01200, -0.81310, -0.38795, -0.27903, -0.79081, -0.44411, -0.22133  
0.01300, -0.81980, -0.39515, -0.27315, -0.79468, -0.44617, -0.22470  
0.01400, -0.82424, -0.39139, -0.27889, -0.80570, -0.44060, -0.22821  
0.01500, -0.82960, -0.39713, -0.28858, -0.80654, -0.44092, -0.22701  
0.01600, -0.83788, -0.40155, -0.30161, -0.82291, -0.43583, -0.23104  
0.01700, -0.90380, -0.42246, -0.32022, -0.83807, -0.43545, -0.22652  
0.01800, -1.38990, -0.79466, -0.65468, -1.27934, -0.27224, -0.10576  
0.01900, -1.26703, -0.52580, -0.40590, -1.29839, -0.59093, -0.41567  
0.02000, -1.06171, -0.47594, -0.37941, -1.09987, -0.51050, -0.35734  
0.02100, -0.85770, -0.37909, -0.23165, -0.89594, -0.30277, -0.13693  
0.02200, -0.79906, -0.39768, -0.33838, -0.77639, -0.33495, -0.14875  
0.02300, -0.79401, -0.41098, -0.37024, -0.75594, -0.33882, -0.17233  
0.02400, -0.81829, -0.44489, -0.18322, -0.79437, -0.31744, -0.21379  
0.02500, -0.87458, -0.49084, -0.01104, -0.84013, -0.32232, -0.19615  
0.02600, -0.89037, -0.46471, -0.07235, -0.88026, -0.33319, -0.21244  
0.02700, -0.89417, -0.42072, -0.35538, -0.88261, -0.33806, -0.22097  
0.02800, -0.89003, -0.39989, -0.46938, -0.87366, -0.33482, -0.21889  
0.02900, -0.86496, -0.36392, -0.47462, -0.85152, -0.31487, -0.20653  
0.03000, -0.83380, -0.36251, -0.35007, -0.82911, -0.32938, -0.24502  
0.03100, -0.83509, -0.39125, -0.22310, -0.82619, -0.33651, -0.24260  
0.03200, -0.83485, -0.40390, -0.25333, -0.81854, -0.34388, -0.24460  
0.03300, -0.85014, -0.41006, -0.23628, -0.82325, -0.35856, -0.24109  
0.03400, -0.84497, -0.40192, -0.23172, -0.81928, -0.35027, -0.22795  
0.03500, -0.83136, -0.37729, -0.26299, -0.81131, -0.36165, -0.24586  
0.03600, -0.82737, -0.36825, -0.26903, -0.81436, -0.37037, -0.25177  
0.03700, -0.83660, -0.37010, -0.32738, -0.82409, -0.37273, -0.25496  
0.03800, -0.83954, -0.35660, -0.40854, -0.82350, -0.37338, -0.25459  
0.03900, -0.84293, -0.35471, -0.38010, -0.82590, -0.37960, -0.26226  
0.04000, -0.84541, -0.37371, -0.25644, -0.82706, -0.38811, -0.26937  
0.04100, -0.84637, -0.38446, -0.21120, -0.82020, -0.37918, -0.26146  
0.04200, -0.83427, -0.37222, -0.23529, -0.82243, -0.37945, -0.26960  
0.04300, -0.83427, -0.35952, -0.29060, -0.82027, -0.38242, -0.26068  
0.04400, -0.83096, -0.33823, -0.33323, -0.81367, -0.37918, -0.26754  
0.04500, -0.82747, -0.33375, -0.32841, -0.81699, -0.37594, -0.26205  
0.04600, -0.83004, -0.34359, -0.34271, -0.82094, -0.37455, -0.26943  
0.04700, -0.82949, -0.34475, -0.33962, -0.81686, -0.38366, -0.26836  
0.04800, -0.82781, -0.34645, -0.31422, -0.81331, -0.38828, -0.26484  
0.04900, -0.82876, -0.35202, -0.30544, -0.81100, -0.38727, -0.27578  
0.05000, -0.83750, -0.35734, -0.30188, -0.82504, -0.37672, -0.27218  
0.05100, -0.86023, -0.37275, -0.30024, -0.84383, -0.38416, -0.26226  
0.05200, -0.85241, -0.37535, -0.31338, -0.83815, -0.38668, -0.25797  
