time, x0, y0, z0, x1, y1, z1 
0.00000, -1.02226, 0.65079, -0.10992, -1.08776, 0.27111, 0.46978  
0.00100, -0.88192, 0.76382, 0.47138, -0.29949, 0.30907, 0.18373  
0.00200, -0.32970, 0.56334, -0.11604, -0.15451, 0.47018, 0.36785  
0.00300, -0.09407, 0.53572, -0.13609, -0.63389, 0.37136, 0.08131  
0.00400, -0.31139, 0.88821, 0.44600, -0.16342, 0.52130, -0.06866  
0.00500, -1.56677, 0.61876, -0.35807, -0.02913, -1.20495, 0.07532  
0.00600, -0.41746, 0.80828, 0.04192, -0.09974, -0.35963, 0.61552  
0.00700, -0.29413, 0.68411, 0.20939, 0.00671, -0.03450, 0.73586  
0.00800, -0.69717, 0.76897, 0.29140, -0.08062, -0.40667, 0.53951  
0.00900, -1.36536, 0.65117, 0.05072, 0.25967, -1.38121, 0.59931  
0.01000, -0.40401, 0.92278, -0.17488, 0.23605, -0.23228, 0.79159  
0.01100, -0.70440, -0.15814, -0.07198, 0.00235, -0.50358, 0.86758  
0.01200, -1.21727, 0.41300, 0.02178, -0.19831, -0.94948, 0.41433  
0.01300, -0.74381, 0.34565, 0.14666, -0.02022, -0.90559, 0.47876  
0.01400, -1.28483, -0.22663, -0.30397, 0.21824, -1.23392, 0.50098  
0.01500, -1.00082, 0.21376, -0.50043, 0.01980, -1.00229, 0.50787  
0.01600, -1.06337, 0.33697, -0.54537, 0.15347, -0.89203, 0.61226  
0.01700, -0.75930, 0.19901, -0.33480, 0.03044, -0.79756, 0.79592  
0.01800, -1.40476, 0.24899, -0.06384, -0.21959, -1.26513, 0.86557  
0.01900, -1.73796, 0.01299, -0.25257, -0.00444, -1.56221, 0.55420  
0.02000, -1.58888, 0.23788, -0.14650, 0.19102, -1.58560, 0.56036  
0.02100, -1.31559, 0.07610, 0.02396, 0.02897, -1.36362, 0.66208  
0.02200, -1.46542, -0.05999, -0.17355, 0.04303, -1.43141, 0.81158  
0.02300, -1.32206, -0.02398, -0.11452, -0.01352, -1.29211, 0.85602  
0.02400, -1.16201, 0.33842, -0.23870, 0.03080, -1.08328, 0.80404  
0.02500, -1.10462, 0.40134, -0.31471, 0.11333, -1.11801, 0.90050  
0.02600, -0.98349, 0.44825, -0.27449, 0.04139, -0.99695, 0.96418  
0.02700, -0.96123, 0.52717, -0.06678, 0.08787, -0.92133, 0.99245  
0.02800, -0.86464, 0.54869, 0.12737, 0.14093, -0.84383, 0.96676  
0.02900, -0.87374, 0.55563, 0.27359, 0.09134, -0.81335, 0.96693  
0.03000, -0.78016, 0.44544, 0.27306, 0.07105, -0.78728, 0.93941  
0.03100, -0.77463, 0.51958, 0.11230, 0.03738, -0.77677, 0.90481  
0.03200, -0.79721, 0.54462, 0.10273, 0.04356, -0.77072, 0.89304  
0.03300, -0.76307, 0.51973, 0.10323, -0.00673, -0.75260, 0.82022  
0.03400, -0.74835, 0.51731, 0.00597, -0.06643, -0.74514, 0.76887  
0.03500, -0.77723, 0.53165, -0.02058, -0.10521, -0.74190, 0.69313  
0.03600, -0.78434, 0.51830, -0.12259, -0.13956, -0.74759, 0.64049  
0.03700, -0.77173, 0.54049, -0.16094, -0.16602, -0.75130, 0.59378  
0.03800, -0.74598, 0.55487, -0.02707, -0.19634, -0.75396, 0.53339  
0.03900, -0.76548, 0.51039, 0.07248, -0.22501, -0.75235, 0.49097  
0.04000, -0.77187, 0.50751, 0.03967, -0.25330, -0.74974, 0.44920  
0.04100, -0.86826, 0.46761, -0.04570, -0.20658, -0.81900, 0.39864  
0.04200, -0.80698, 0.47205, -0.16443, -0.18541, -0.80599, 0.38960  
0.04300, -0.83570, 0.54235, -0.23384, -0.32053, -0.84122, 0.38471  
0.04400, -0.87029, 0.53411, -0.22921, -0.26693, -0.84412, 0.35669  
0.04500, -0.87946, 0.45317, -0.33190, -0.21378, -0.87843, 0.38988  
0.04600, -0.99579, 0.44689, -0.54602, -0.11261, -0.99201, 0.38132  
0.04700, -1.03104, 0.35244, -0.77223, -0.07662, -1.00618, 0.41489  
0.04800, -0.80347, 0.38267, -0.65403, -0.17958, -0.73217, 0.48214  
0.04900, -0.54920, 0.46501, -0.28528, -0.23401, -0.55874, 0.48729  
0.05000, -0.62578, 0.44592, 0.06529, -0.23401, -0.55874, 0.48729  
0.05100, -0.62578, 0.44592, 0.06529, -0.23401, -0.55874, 0.48729  
0.05200, -0.62578, 0.44592, 0.06529, -0.25780, -0.59219, 0.52151  
0.05300, -0.73404, 0.54600, 0.14486, -0.25780, -0.59219, 0.52151  
0.05400, -0.73404, 0.54600, 0.14486, -0.25780, -0.59219, 0.52151  
0.05500, -0.81491, 0.65161, 0.16706, -0.04990, -0.73811, 0.73845  
0.05600, -0.72733, 1.07279, 0.08402, 0.04986, -0.76330, 0.58062  
0.05700, -0.89762, 0.44249, -0.09665, 0.15541, -0.95060, 0.72756  
0.05800, -0.97702, 0.50116, -0.51401, 0.13693, -0.92129, 0.74116  
0.05900, -0.91539, 0.42284, -0.68939, 0.02111, -0.85905, 0.80841  
0.06000, -0.91137, 0.59664, -0.00349, 0.03157, -0.84068, 0.62893  
0.06100, -0.78730, 0.74287, 0.49065, -0.14141, -0.75914, 0.69263  
0.06200, -1.03001, 0.55899, 0.64707, 0.17942, -1.03302, 0.86018  
0.06300, -1.08572, 0.43980, 0.21490, 0.27369, -1.07161, 0.72012  
0.06400, -1.07203, 0.41960, -0.04728, 0.21456, -1.02369, 0.60764  
0.06500, -0.85127, 0.37785, 0.15739, -0.08577, -0.81284, 0.61184  
0.06600, -0.88594, 0.12981, 0.25364, -0.13903, -1.04723, 0.78077  
0.06700, -1.19738, 0.05033, 0.07057, -0.05707, -1.14201, 0.61380  
0.06800, -0.88243, 0.63711, -0.29942, -0.10208, -0.88257, 0.55883  
0.06900, -0.65037, 0.91534, -0.34407, -0.30401, -0.49948, 0.67572  
0.07000, -0.79763, 0.50484, -0.28772, 0.18028, -0.72641, 0.87345  
0.07100, -1.23909, 0.20590, 0.13012, 0.34023, -1.15898, 0.80315  
0.07200, -0.97973, 0.21992, 0.25099, -0.16733, -0.95734, 0.65546  
0.07300, -0.68960, 0.38288, 0.42477, -0.23256, -0.79876, 0.54359  
0.07400, -0.63799, 0.52401, 0.58270, 0.04753, -0.66986, 0.62181  
0.07500, -0.71133, 0.45568, 0.39988, 0.01360, -0.65931, 0.74497  
0.07600, -0.64957, 0.72479, 0.16050, -0.15759, -0.58445, 0.70795  
0.07700, -0.73442, 0.59334, -0.19560, 0.15503, -0.73322, 0.69912  
