time, x0, y0, z0, x1, y1, z1 
0.00000, -0.73950, -0.62338, 0.20796, -0.70713, -0.62773, 0.27182  
0.00100, -0.74928, -0.61604, 0.21496, -0.71636, -0.62643, 0.26703  
0.00200, -0.75171, -0.61695, 0.22095, -0.71533, -0.62784, 0.26323  
0.00300, -0.75291, -0.61056, 0.22078, -0.72206, -0.61541, 0.25547  
0.00400, -0.74871, -0.60991, 0.22074, -0.71455, -0.60946, 0.25681  
0.00500, -0.74459, -0.61108, 0.22568, -0.71449, -0.60982, 0.25654  
0.00600, -0.74759, -0.61087, 0.22526, -0.71028, -0.61232, 0.25747  
0.00700, -0.74621, -0.61253, 0.23172, -0.71516, -0.60989, 0.25766  
0.00800, -0.74644, -0.61117, 0.23178, -0.71651, -0.60581, 0.25957  
0.00900, -0.74577, -0.61581, 0.23102, -0.71436, -0.60610, 0.25806  
0.01000, -0.74907, -0.61447, 0.22943, -0.71053, -0.60848, 0.26022  
0.01100, -0.74883, -0.61666, 0.23024, -0.71068, -0.60888, 0.25782  
0.01200, -0.75239, -0.61670, 0.22615, -0.72283, -0.60509, 0.25749  
0.01300, -0.75438, -0.61867, 0.22430, -0.71854, -0.60642, 0.25946  
0.01400, -0.75523, -0.61575, 0.22627, -0.71758, -0.60976, 0.26039  
0.01500, -0.75567, -0.61598, 0.22617, -0.71877, -0.60671, 0.26150  
0.01600, -0.75748, -0.61611, 0.22661, -0.72851, -0.59874, 0.26089  
0.01700, -0.75424, -0.61487, 0.22675, -0.72290, -0.60152, 0.26173  
0.01800, -0.75645, -0.61474, 0.22402, -0.72226, -0.60373, 0.26604  
0.01900, -0.75775, -0.61205, 0.22594, -0.71836, -0.60173, 0.26630  
0.02000, -0.75756, -0.61270, 0.22263, -0.72163, -0.60062, 0.26678  
0.02100, -0.75649, -0.61426, 0.22360, -0.72243, -0.59908, 0.27359  
0.02200, -0.76012, -0.61289, 0.22438, -0.72723, -0.59460, 0.27580  
