time, x0, y0, z0, x1, y1, z1 
0.00000, -0.71795, 0.22573, -0.56160, -0.69836, 0.14376, -0.57846  
0.00100, -0.71529, 0.22833, -0.56885, -0.69849, 0.14378, -0.57913  
0.00200, -0.71547, 0.23336, -0.56299, -0.69134, 0.13819, -0.58239  
0.00300, -0.71461, 0.23457, -0.56356, -0.69118, 0.13285, -0.58167  
0.00400, -0.71404, 0.23314, -0.56072, -0.69124, 0.13412, -0.57901  
0.00500, -0.71390, 0.23659, -0.56181, -0.69437, 0.13456, -0.58010  
0.00600, -0.71653, 0.23817, -0.56116, -0.69439, 0.13941, -0.57789  
0.00700, -0.71445, 0.24206, -0.55870, -0.69679, 0.13706, -0.57669  
0.00800, -0.71123, 0.24048, -0.55655, -0.69382, 0.13790, -0.57720  
0.00900, -0.71507, 0.24191, -0.56044, -0.69572, 0.13884, -0.57489  
0.01000, -0.71348, 0.24067, -0.56150, -0.69756, 0.13742, -0.57409  
0.01100, -0.71774, 0.24426, -0.55952, -0.69624, 0.14317, -0.57756  
0.01200, -0.71682, 0.24546, -0.55933, -0.69532, 0.14400, -0.57737  
0.01300, -0.71558, 0.24805, -0.55576, -0.69510, 0.14307, -0.57070  
0.01400, -0.71274, 0.24660, -0.55502, -0.69176, 0.14332, -0.57508  
0.01500, -0.71732, 0.24866, -0.55830, -0.69994, 0.14395, -0.57081  
0.01600, -0.71381, 0.24992, -0.55719, -0.69576, 0.14389, -0.57129  
0.01700, -0.71260, 0.25021, -0.55777, -0.69624, 0.14639, -0.57053  
0.01800, -0.71568, 0.25013, -0.55243, -0.69601, 0.14584, -0.56866  
0.01900, -0.71516, 0.24830, -0.55561, -0.69439, 0.14645, -0.56705  
0.02000, -0.71405, 0.24559, -0.55532, -0.69426, 0.14059, -0.56219  
0.02100, -0.71751, 0.24586, -0.55515, -0.69397, 0.14343, -0.56927  
0.02200, -0.71653, 0.23968, -0.55420, -0.69635, 0.14208, -0.56740  
