time, x0, y0, z0, x1, y1, z1 
0.00000, -0.76891, 0.21484, -0.44958, -0.76521, 0.22408, -0.43594  
0.00100, -0.76931, 0.21418, -0.45004, -0.76521, 0.22408, -0.43594  
0.00200, -0.76532, 0.21326, -0.45013, -0.75413, 0.22909, -0.43575  
0.00300, -0.76283, 0.20903, -0.44975, -0.75218, 0.22877, -0.43400  
0.00400, -0.76048, 0.20626, -0.44935, -0.75171, 0.22436, -0.43638  
0.00500, -0.75727, 0.20426, -0.44836, -0.74581, 0.22766, -0.43352  
0.00600, -0.75319, 0.20048, -0.44775, -0.74366, 0.22522, -0.43337  
0.00700, -0.75109, 0.20206, -0.44781, -0.74303, 0.22537, -0.43379  
0.00800, -0.74694, 0.19817, -0.45000, -0.73671, 0.22020, -0.43333  
0.00900, -0.74787, 0.19144, -0.45151, -0.73603, 0.22272, -0.43613  
0.01000, -0.74276, 0.19136, -0.45259, -0.73517, 0.22137, -0.43428  
0.01100, -0.74560, 0.19421, -0.45065, -0.73648, 0.22108, -0.43484  
0.01200, -0.74381, 0.19024, -0.44954, -0.73025, 0.22310, -0.43238  
0.01300, -0.74381, 0.19024, -0.44954, -0.73025, 0.22310, -0.43238  
0.01400, -0.73978, 0.19300, -0.44369, -0.72596, 0.22268, -0.43427  
0.01500, -0.73458, 0.19753, -0.43249, -0.72168, 0.22234, -0.43825  
0.01600, -0.73994, 0.21095, -0.42747, -0.72424, 0.22305, -0.44416  
0.01700, -0.73595, 0.21921, -0.42294, -0.72020, 0.22963, -0.44180  
0.01800, -0.73189, 0.22312, -0.42307, -0.72355, 0.23180, -0.44781  
0.01900, -0.73433, 0.22377, -0.42070, -0.71657, 0.22642, -0.44752  
0.02000, -0.73486, 0.22575, -0.41647, -0.72050, 0.22757, -0.44493  
0.02100, -0.73267, 0.22552, -0.41651, -0.72014, 0.22675, -0.44828  
0.02200, -0.73305, 0.23041, -0.41727, -0.72479, 0.22537, -0.45143  
0.02300, -0.73797, 0.23037, -0.41920, -0.71869, 0.22144, -0.45137  
0.02400, -0.73505, 0.22827, -0.41874, -0.72813, 0.22070, -0.45494  
0.02500, -0.73578, 0.22329, -0.42168, -0.72443, 0.21786, -0.45483  
0.02600, -0.73261, 0.22375, -0.42044, -0.72319, 0.21395, -0.45973  
0.02700, -0.73383, 0.22299, -0.42025, -0.72304, 0.21042, -0.46000  
0.02800, -0.73553, 0.21698, -0.41691, -0.72628, 0.20517, -0.46694  
0.02900, -0.73925, 0.21978, -0.41618, -0.72395, 0.19960, -0.46871  
0.03000, -0.73648, 0.22062, -0.41121, -0.72546, 0.19175, -0.46907  
0.03100, -0.74245, 0.22167, -0.40876, -0.72622, 0.19306, -0.47592  
0.03200, -0.74282, 0.21729, -0.41124, -0.72803, 0.18637, -0.47319  
0.03300, -0.74564, 0.21757, -0.40403, -0.73578, 0.17990, -0.47680  
0.03400, -0.74200, 0.21864, -0.40421, -0.73055, 0.17893, -0.48161  
0.03500, -0.74324, 0.21942, -0.40636, -0.72870, 0.17277, -0.47832  
0.03600, -0.74120, 0.21898, -0.40874, -0.73029, 0.16874, -0.48834  
0.03700, -0.74577, 0.21938, -0.41128, -0.72430, 0.16691, -0.49391  
0.03800, -0.74003, 0.20988, -0.40852, -0.72866, 0.16003, -0.49593  
0.03900, -0.74030, 0.21017, -0.41201, -0.72748, 0.16045, -0.49606  
0.04000, -0.73580, 0.20729, -0.41071, -0.72569, 0.15038, -0.49812  
0.04100, -0.73772, 0.20641, -0.40966, -0.72477, 0.14233, -0.50087  
0.04200, -0.73673, 0.19802, -0.41105, -0.71978, 0.13653, -0.50053  
0.04300, -0.73238, 0.19066, -0.41361, -0.71932, 0.13994, -0.50539  
0.04400, -0.73349, 0.18284, -0.41225, -0.72233, 0.13119, -0.50236  
0.04500, -0.73053, 0.18097, -0.41048, -0.72075, 0.13308, -0.50549  
0.04600, -0.73139, 0.17036, -0.41040, -0.72081, 0.12480, -0.50034  
0.04700, -0.73324, 0.16743, -0.41336, -0.72397, 0.12829, -0.50585  
0.04800, -0.72893, 0.16096, -0.41456, -0.71890, 0.11646, -0.49915  
0.04900, -0.73240, 0.15947, -0.41763, -0.72035, 0.11244, -0.50102  
0.05000, -0.73076, 0.15665, -0.42202, -0.71575, 0.10925, -0.49892  
0.05100, -0.72897, 0.15469, -0.42603, -0.71751, 0.11539, -0.49732  
0.05200, -0.73317, 0.15537, -0.43324, -0.71733, 0.11040, -0.49135  
0.05300, -0.73149, 0.16048, -0.43497, -0.72529, 0.10042, -0.48771  
0.05400, -0.76162, 0.16718, -0.44872, -0.73957, 0.09708, -0.47926  
