time, x, y, z 
0.001414, -0.835400, -0.568371, 0.250034
0.001600, -0.923042, -0.462646, -0.010014
0.001686, -1.010361, -0.394325, -0.269699
0.001768, -1.019211, -0.332661, -0.126781
0.001855, -0.930176, -0.177155, 0.172691
0.001936, -0.830650, -0.132103, 0.097103
0.002016, -0.807800, -0.438938, -0.121841
0.002097, -0.870914, -0.693607, 0.226803
0.002181, -0.923119, -0.383377, 0.396786
0.002270, -0.978336, -0.316868, 0.210571
0.002321, -1.036053, -0.556087, 0.085621
0.002370, -1.022263, -0.536995, -0.103760
0.002420, -0.911350, -0.350437, -0.368042
0.002469, -0.773849, -0.363483, -0.004749
0.002518, -0.677700, -0.529633, 0.240917
0.002566, -0.723171, -0.612507, 0.242863
0.002614, -0.883446, -0.633068, 0.076351
0.002663, -1.032352, -0.456696, -0.076160
0.002711, -1.099606, -0.225372, -0.006561
0.002759, -1.122169, -0.162487, 0.172577
0.002807, -1.074810, -0.129795, -0.095692
0.002856, -0.956230, -0.145721, -0.014381
0.002904, -0.841351, -0.348778, 0.557117
0.002952, -0.894337, -0.730476, 0.834122
0.003001, -1.050930, -0.442104, 0.104351
0.003057, -1.082249, -0.347328, -0.278702
0.003106, -0.954914, -0.226784, -0.104752
0.003155, -0.820103, -0.291348, -0.109653
0.003205, -0.723934, -0.369282, -0.044212
0.003254, -0.677834, -0.265427, 0.064583
0.003302, -0.694237, -0.460567, 0.214958
0.003493, -0.798054, -0.775146, 0.829353
0.003987, -0.985336, -0.911484, 1.050167
0.004486, -1.182632, -0.584736, 0.239906
0.004979, -1.343174, -0.363617, -0.425282
0.005473, -1.304970, -0.058613, -0.384636
0.005965, -1.061878, -0.118561, 0.088081
0.006457, -0.828857, -0.070915, 0.217876
0.006992, -0.711861, -0.153141, 0.066586
0.007475, -0.721416, -0.167122, -0.092964
0.007958, -0.692787, -0.241852, -0.397377
0.008471, -0.584297, -0.249214, -0.369205
0.008954, -0.587063, -0.611820, 0.869217
0.009438, -0.756435, -0.434551, 0.779095
0.009920, -0.969086, -0.572472, -0.254440
0.010454, -0.950298, -0.416050, -0.521240
0.010936, -0.854988, -0.809326, 0.938644
0.011420, -1.046238, -0.849266, 0.863247
0.011906, -1.330376, -0.233421, 0.156746
0.012441, -1.377430, 0.124893, -0.373802
0.012925, -1.199932, 0.287781, -0.610180
0.013418, -0.924358, -0.010796, -0.164795
0.013906, -0.697193, -0.416260, 0.846329
0.014391, -0.743561, -0.354881, 0.384369
0.014876, -0.897026, -0.317898, 0.038528
0.015413, -0.893841, 0.030518, -0.310631
0.016362, -0.817051, -0.771084, 1.202717
0.017380, -1.249104, -0.401554, 0.115738
0.017877, -1.304264, 0.003757, -0.146599
0.018387, -1.271038, -0.054684, -0.093575
0.018883, -1.074429, -0.110168, -0.385742
0.019373, -0.746593, -0.264702, 0.362644
0.019862, -0.578976, -0.203686, 0.327606
0.020348, -0.627327, -0.190048, -0.345860
0.020838, -0.644932, -0.306149, 0.057106
0.021327, -0.787868, -0.398407, 0.650330
0.021822, -1.051750, -0.513420, 0.716267
0.022348, -1.133270, -0.418530, 0.142994
0.022806, -1.002560, -0.705261, 0.237656
0.023311, -0.934010, -0.431023, 0.433331
0.023791, -1.044331, -0.379658, -0.194550
0.024322, -1.057205, -0.158882, 0.206947
0.024817, -1.048756, -0.264664, 0.682411
0.025310, -1.010437, -0.157013, -0.136776
0.025805, -0.852470, 0.121212, -0.423546
0.026317, -0.652733, -0.332661, 0.075932
0.026779, -0.702438, -0.647659, 0.419922
0.027285, -0.806999, -0.547123, 1.006870
0.027785, -0.979824, -0.220528, 0.832939
0.028267, -1.183529, -0.285854, 0.185909
0.028761, -1.271133, -0.233784, -0.316792
0.029243, -1.134605, 0.043755, -0.360699
0.029775, -0.928440, 0.317669, 0.333691
0.030274, -0.828934, 0.481625, 0.139980
0.030736, -0.628510, 0.170994, -0.110035
0.032242, -0.664253, -0.784035, 0.783482
0.032747, -0.947437, -0.716457, 0.798073
0.033231, -1.184101, -0.804310, 0.657463
0.033786, -1.309013, -0.843868, 0.226212
0.034233, -1.310711, -0.298557, -0.458584
0.034721, -1.149082, -0.468693, -0.144215
0.035190, -0.912857, 0.113430, 0.056381
0.035730, -0.791378, -0.173950, 0.795441
0.036234, -0.826874, -0.529747, 1.214733
0.036673, -1.061897, -0.870876, 0.930805
0.037721, -1.161938, 0.034142, -0.424633
0.038187, -0.951557, -0.118008, 0.353832
0.038669, -0.867157, -0.090218, -0.055752
0.039154, -0.739174, 0.529823, -0.377445
