time, x, y, z 
0.000110, -0.878067, -0.425415, 0.341110
0.000421, -0.938416, -0.321388, 0.369377
0.000546, -0.926571, -0.253677, 0.434704
0.000658, -0.896015, -0.275803, 0.414257
0.000772, -0.885601, -0.352783, 0.310955
0.000884, -0.861855, -0.363293, 0.323200
0.000996, -0.820198, -0.364990, 0.421982
0.001107, -0.773315, -0.420628, 0.412598
0.001218, -0.710430, -0.444736, 0.404358
0.001329, -0.671635, -0.440521, 0.397720
0.001439, -0.651798, -0.459576, 0.472221
0.001550, -0.703144, -0.493927, 0.414410
0.001660, -0.773697, -0.508251, 0.416374
0.001771, -0.794411, -0.378704, 0.444546
0.001885, -0.782738, -0.385876, 0.435925
0.001999, -0.760212, -0.449009, 0.311012
0.002109, -0.722198, -0.444889, 0.283241
0.002222, -0.706501, -0.433979, 0.346928
0.002336, -0.787029, -0.601730, 0.318069
0.002449, -0.917072, -0.675926, 0.127621
0.002559, -1.008663, -0.658512, 0.064354
0.002672, -1.035500, -0.538063, 0.177078
0.002782, -1.030369, -0.452194, 0.386791
0.002895, -1.014328, -0.379829, 0.390053
0.003006, -0.944939, -0.259514, 0.340652
0.003119, -0.860729, -0.230484, 0.351353
0.003232, -0.829563, -0.259953, 0.334225
0.003346, -0.817242, -0.250835, 0.322075
0.003458, -0.810432, -0.311317, 0.324860
0.003568, -0.795631, -0.405712, 0.376587
0.004090, 0.367336, -0.803623, -0.448380
0.004474, 0.333462, -0.799160, -0.436935
0.004995, 0.174332, -0.767918, -0.404892
0.005523, 0.200062, -0.771847, -0.572662
0.006046, 0.112877, -0.827866, -0.733566
0.006565, -0.075226, -0.880737, -0.710487
0.007496, 0.101871, -1.029167, -0.623474
0.008013, 0.118141, -1.072369, -0.517902
0.008535, 0.182533, -1.030045, -0.386429
0.009052, 0.301399, -0.959072, -0.245647
0.009435, 0.338383, -0.897884, -0.276527
0.009979, 0.362167, -0.852070, -0.319672
0.011532, 0.321846, -0.830402, -0.385380
0.011582, 0.221615, -0.828571, -0.466671
0.011632, 0.199413, -0.842590, -0.463276
0.011903, 0.250645, -0.849133, -0.410252
0.012377, 0.349045, -0.858059, -0.368195
0.012862, 0.371742, -0.874977, -0.336075
0.013347, 0.349293, -0.889530, -0.325012
0.013855, 0.338249, -0.892258, -0.304947
0.014364, 0.314465, -0.867462, -0.220985
0.014860, 0.409851, -0.839653, -0.185871
0.015343, 0.456753, -0.812149, -0.176659
0.015845, 0.468292, -0.789967, -0.233135
0.016337, 0.407906, -0.777702, -0.333900
0.016823, 0.306206, -0.793304, -0.421162
0.017308, 0.197926, -0.847759, -0.527573
0.018330, 0.033398, -0.891838, -0.585480
0.018798, 0.096664, -0.848618, -0.515919
0.019295, 0.287743, -0.802536, -0.466461
0.019784, 0.369492, -0.783997, -0.427151
0.020314, 0.330009, -0.780602, -0.443573
0.020777, 0.292301, -0.790920, -0.397034
0.021299, 0.297108, -0.801277, -0.343494
0.021787, 0.347862, -0.834789, -0.396252
0.022266, 0.249748, -0.853138, -0.420837
0.022802, 0.213757, -0.866985, -0.311775
0.023781, 0.422630, -0.870972, -0.185413
0.024264, 0.440445, -0.826015, -0.165062
0.024747, 0.499554, -0.790462, -0.298023
0.025230, 0.446930, -0.785255, -0.525742
0.025765, 0.215569, -0.808144, -0.579491
0.026251, 0.079384, -0.854435, -0.637436
0.026736, 0.126362, -0.899620, -0.672417
0.027242, 0.224495, -0.918121, -0.633869
0.027731, 0.252914, -0.885773, -0.496845
0.028271, 0.278816, -0.824490, -0.282784
0.028704, 0.370541, -0.796452, -0.259514
0.029262, 0.328445, -0.784206, -0.310040
0.029691, 0.312462, -0.796413, -0.327911
0.030264, 0.317440, -0.890083, -0.372143
0.030690, 0.201893, -0.993595, -0.368671
0.031193, 0.174046, -1.051998, -0.472488
0.031682, 0.097466, -1.071815, -0.392647
0.032172, 0.115585, -1.065941, -0.285244
0.033174, 0.233459, -0.914307, -0.152111
0.033658, 0.253448, -0.754852, -0.190620
0.034654, 0.259399, -0.686054, -0.512829
0.035154, 0.216198, -0.773830, -0.937290
0.035650, 0.058689, -0.854244, -1.173763
0.036138, -0.157108, -0.868378, -1.056747
0.036672, -0.069370, -0.874615, -0.782890
0.037157, 0.151672, -0.912666, -0.623360
0.037642, 0.206184, -0.948963, -0.432072
0.038131, 0.173492, -0.977402, -0.220051
0.038618, 0.264225, -1.006107, -0.094566
0.039642, 0.418854, -1.022511, 0.069294
0.040113, 0.442715, -0.922737, -0.097294
0.040601, 0.392761, -0.778542, -0.191402
0.041086, 0.363026, -0.674305, -0.247078
0.041621, 0.441322, -0.662518, -0.278225
0.042108, 0.456486, -0.688457, -0.310192
0.042590, 0.345306, -0.704823, -0.440254
0.043086, 0.253525, -0.759125, -0.558968
0.043571, 0.143642, -0.867443, -0.745239
0.044594, -0.221100, -1.072502, -1.227036
0.045079, -0.392933, -1.049194, -1.134052
0.045563, -0.381317, -0.981884, -0.849609
0.046088, -0.131912, -0.948944, -0.562038
0.046537, 0.032482, -0.943127, -0.472775
0.047044, 0.059166, -0.941372, -0.397339
0.047534, 0.034714, -0.947742, -0.393009
0.048563, 0.088596, -0.984230, -0.266056
0.049049, 0.195274, -1.017818, -0.273590
0.049533, 0.216293, -1.018105, -0.242996
0.050025, 0.204010, -1.012249, -0.226479
0.050524, 0.206509, -1.011944, -0.165577
0.051030, 0.265102, -1.038380, -0.140820
0.051527, 0.295887, -1.068249, -0.113964
0.052038, 0.245152, -1.064548, -0.155487
0.052493, 0.177269, -1.038895, -0.163898
0.053001, 0.114422, -0.990734, -0.123138
0.053489, 0.118904, -0.914803, -0.160084
0.053991, 0.100803, -0.840721, -0.408344
0.054498, 0.020313, -0.779762, -0.449162
0.055489, 0.250454, -0.807190, -0.493202
0.055999, 0.231457, -0.849533, -0.581341
0.056456, 0.158272, -0.837784, -0.621090
0.056967, 0.267220, -0.846176, -0.524178
0.057441, 0.367432, -0.921555, -0.345154
0.057959, 0.342999, -0.983620, -0.321789
0.058478, 0.347252, -0.987797, -0.318413
0.058944, 0.278759, -0.932674, -0.335064
0.059429, 0.313950, -0.883694, -0.397797
0.059990, 0.258083, -0.868168, -0.569191
0.060941, 0.101967, -0.959911, -0.457668
0.061460, 0.119476, -0.988617, -0.384197
0.061934, 0.154476, -0.947037, -0.220032
0.062434, 0.245094, -0.927086, -0.224972
0.062892, 0.180035, -0.901623, -0.346451
0.063426, 0.169239, -0.842628, -0.530853
0.063882, 0.148029, -0.857220, -0.637150
0.064396, 0.022163, -0.887985, -0.675201
0.065371, -0.042343, -0.954533, -0.618515
0.065915, -0.066872, -1.016598, -0.597897
0.066362, -0.213318, -1.025352, -0.308647
0.066868, -0.293140, -0.996151, -0.331135
0.067388, -0.142441, -0.967503, -0.194988
0.067866, -0.116024, -0.949574, -0.276737
0.068349, -0.104618, -0.890427, -0.339737
0.068852, -0.013885, -0.791817, -0.585938
0.069375, 0.174713, -0.851536, -0.674133
0.069874, 0.059853, -0.971088, -0.502815
0.070384, 0.139236, -1.035194, -0.363483
0.070830, 0.279446, -1.057453, -0.205879
0.071342, 0.294609, -1.012363, -0.165977
0.071846, 0.339489, -0.934258, -0.259361
0.072336, 0.345058, -0.945148, -0.330639
0.072856, 0.146675, -0.959053, -0.217209
0.073311, 0.121250, -0.975609, -0.266380
0.073816, 0.211277, -1.030102, -0.157375
0.074442, 0.223846, -0.980949, 0.034351
0.074845, 0.137463, -0.891609, -0.310307
0.075533, -0.025940, -0.740776, -0.633411
0.075854, 0.279713, -0.635757, -0.626125
0.076374, 0.355568, -0.725632, -0.788536
0.076767, 0.204105, -0.949535, -0.588322
0.077449, 0.039806, -1.092987, -0.224400
0.077764, -0.033875, -1.016560, -0.174789
0.078446, -0.124378, -0.833836, -0.454769
0.078754, -0.155602, -0.735607, -0.670185
0.079876, 0.169449, -0.705376, -0.303116
0.080269, 0.036812, -0.802383, -0.493393
0.080736, 0.354424, -0.994854, -0.733185
0.081228, 0.082188, -1.004734, -0.454884
0.081846, 0.035763, -0.861530, -0.489883
0.082221, 0.370979, -0.788689, -0.745716
0.082739, 0.656776, -0.814152, -0.721798
0.083246, 0.581341, -0.927639, -0.600052
0.083749, 0.267849, -1.044216, -0.553665
0.084217, 0.195522, -1.128922, -0.361099
0.084705, 0.135002, -1.092091, -0.016327
0.085195, -0.021915, -0.950298, 0.110359
0.085700, -0.219936, -0.782604, -0.029392
0.086225, 0.052319, -0.643082, -0.279617
0.086704, 0.314083, -0.582161, -0.459404
0.087174, 0.556240, -0.682697, -0.636044
0.087683, 0.318832, -0.878563, -0.667171
0.088216, 0.059624, -0.980682, -0.540466
0.088706, 0.069103, -0.807991, -0.898705
0.089164, 0.183296, -0.526543, -1.041851
0.089698, 0.545597, -0.616550, -0.901508
0.090204, 0.630188, -1.011353, -0.582447
0.090682, 0.228424, -1.306286, -0.208874
0.091179, -0.322876, -1.236076, 0.184612
0.091660, -0.441132, -0.843887, 0.014896
0.092187, -0.042095, -0.485649, -0.339012
0.092652, 0.533066, -0.492020, -0.483017
0.093152, 0.744991, -0.868626, -0.412025
0.093651, 0.201492, -1.139565, -0.436687
0.094129, -0.276642, -1.044216, -0.355663
0.094616, -0.552940, -0.756760, -0.392799
0.095122, -0.269051, -0.515423, -0.629692
0.095606, 0.264549, -0.468006, -0.848675
0.096112, 0.388374, -0.729904, -0.794277
0.096593, 0.181789, -1.047840, -0.351276
0.097136, -0.011234, -1.142559, -0.133934
0.097582, 0.076599, -1.034222, -0.386848
0.098082, 0.254822, -0.874252, -0.547466
0.098586, 0.390472, -0.858307, -0.630417
0.099151, 0.109406, -0.890675, -0.642796
0.099611, -0.150375, -0.822029, -0.641766
0.100063, 0.026512, -0.780926, -0.415020
0.101145, -0.203705, -0.823441, 0.130444
0.101585, 0.145493, -0.789032, -0.032444
0.102114, 0.296726, -0.771999, -0.608063
0.102587, 0.174961, -0.774193, -0.912113
0.103032, 0.419426, -0.849915, -0.740433
0.104023, 0.622654, -1.184635, -0.875702
0.104560, -0.235939, -0.972271, -0.929050
0.105061, -0.249462, -0.734253, -0.461845
0.105565, 0.525551, -0.772552, -0.170097
0.106039, 0.778561, -0.895576, -0.119610
0.106543, 0.276604, -0.984001, 0.055866
0.107049, -0.051975, -0.909061, 0.252571
0.107536, 0.153599, -0.751247, -0.090790
0.108041, 0.062122, -0.593185, -0.841160
0.108483, 0.595970, -0.633411, -0.922661
0.109031, 0.658493, -0.900803, -0.730953
0.109505, 0.093842, -1.032219, -0.419445
0.110471, 0.524769, -0.838871, -0.786114
0.110971, 0.579281, -0.982304, -0.410156
0.111476, -0.013676, -1.020508, -0.203152
0.111982, -0.326290, -0.760212, -0.499229
0.112498, -0.165768, -0.446053, -0.912399
0.112943, 0.675220, -0.579185, -0.809689
0.113447, 0.577145, -0.878391, -0.436573
0.113950, -0.252380, -0.942211, -0.446167
0.114454, -0.006752, -0.963154, -0.346947
0.114928, 0.232830, -0.887985, 0.038681
0.115447, 0.141811, -0.704117, -0.077572
0.115950, -0.190773, -0.607567, -0.463867
0.116438, -0.018902, -0.583210, -0.408230
0.116926, 1.080647, -0.825405, -0.604553
0.117408, 1.183281, -1.232834, -0.637436
0.117904, 0.350342, -1.432800, -0.267105
0.118409, -0.393829, -1.197872, -0.427418
0.118913, -0.128994, -0.698738, -0.466251
0.119422, -0.301132, -0.310383, -0.683079
0.120379, 0.640583, -0.566101, -0.483437
0.120882, 0.332375, -0.780449, -0.506592
0.121412, -0.248966, -0.780029, -0.510406
0.121862, 0.001450, -0.768967, -0.440407
0.122378, 0.306129, -0.842819, -0.156116
0.122874, 0.874119, -1.111336, -0.394230
0.123407, 0.749855, -1.285191, -0.561047
0.123892, 0.175838, -1.174831, -0.424080
