time, x, y, z 
0.000125, -0.718727, -0.611191, -0.015392
0.000253, -0.722351, -0.609913, 0.014572
0.000304, -0.744419, -0.579605, 0.020409
0.000353, -0.764179, -0.559368, 0.028172
0.000401, -0.774803, -0.527515, 0.023060
0.000449, -0.763206, -0.521450, 0.024796
0.000497, -0.750828, -0.529346, 0.029449
0.000546, -0.749283, -0.535164, 0.035114
0.000594, -0.775223, -0.548115, 0.053539
0.000641, -0.812531, -0.524349, 0.090275
0.000689, -0.845318, -0.477715, 0.169430
0.000737, -0.850582, -0.473785, 0.163345
0.000785, -0.839672, -0.494251, 0.143509
0.000833, -0.842819, -0.510273, 0.129204
0.000881, -0.875378, -0.482712, 0.173550
0.000929, -0.909462, -0.440941, 0.195160
0.000977, -0.893021, -0.450916, 0.202770
0.001025, -0.852051, -0.483456, 0.208092
0.001073, -0.834618, -0.516033, 0.201283
0.001121, -0.851116, -0.517998, 0.191364
0.001170, -0.873508, -0.501938, 0.168743
0.001218, -0.898399, -0.469952, 0.141659
0.001266, -0.931358, -0.440025, 0.148144
0.001314, -0.958366, -0.425587, 0.149364
0.001362, -0.941525, -0.433140, 0.166416
0.001419, -0.911160, -0.468540, 0.194473
0.001766, -0.881920, -0.491905, 0.206299
0.002271, -0.865498, -0.511456, 0.187473
0.002777, -0.867138, -0.532284, 0.139065
0.003279, -0.862789, -0.535278, 0.119629
0.003773, -0.841427, -0.530071, 0.117397
0.004213, -0.800247, -0.555325, 0.106640
0.005236, -0.746593, -0.618362, 0.175571
0.005718, -0.739975, -0.631485, 0.211906
0.006204, -0.750618, -0.621204, 0.183773
0.006685, -0.762367, -0.588684, 0.176735
0.007199, -0.787449, -0.528069, 0.121784
0.007683, -0.843201, -0.475750, 0.071487
0.008165, -0.900688, -0.422554, 0.072365
0.008699, -0.932674, -0.394440, 0.105457
0.009181, -0.934429, -0.406017, 0.143909
0.009663, -0.932560, -0.410976, 0.194111
0.010155, -0.923767, -0.434532, 0.223389
0.011175, -0.870571, -0.502777, 0.201397
0.011660, -0.822868, -0.532494, 0.184822
0.012153, -0.805702, -0.543022, 0.192432
0.012636, -0.800171, -0.543156, 0.179138
0.013121, -0.788631, -0.565453, 0.179729
0.013656, -0.763454, -0.566483, 0.190449
0.014123, -0.751648, -0.549145, 0.176849
0.014607, -0.780067, -0.546513, 0.117817
0.015128, -0.832462, -0.498085, 0.139484
0.015609, -0.936337, -0.404568, 0.128441
0.016625, -1.095295, -0.274353, 0.071640
0.017171, -1.076546, -0.238113, 0.155792
0.017625, -1.022434, -0.271206, 0.163441
0.018078, -0.977631, -0.324211, 0.042725
0.018614, -0.964928, -0.371399, 0.050411
0.019067, -0.974178, -0.376015, 0.103703
0.019567, -0.939980, -0.404243, 0.077419
0.020077, -0.858765, -0.441532, 0.126057
0.020566, -0.798950, -0.489292, 0.182877
0.021048, -0.795784, -0.555458, 0.146294
0.021585, -0.794983, -0.602894, 0.153141
0.022539, -0.795307, -0.576458, 0.204830
0.023043, -0.763683, -0.580482, 0.229855
0.023557, -0.729256, -0.576096, 0.241394
0.024062, -0.713673, -0.559082, 0.188293
0.024542, -0.710487, -0.526447, 0.196800
0.025055, -0.751381, -0.470619, 0.161400
0.025516, -0.819263, -0.403976, 0.135174
0.026026, -0.867939, -0.357685, 0.185566
0.026538, -0.906487, -0.351143, 0.135860
0.027044, -0.915947, -0.314522, 0.205250
0.027489, -0.940895, -0.331573, 0.269966
0.028054, -0.936832, -0.345974, 0.339260
0.028540, -0.902348, -0.324039, 0.498791
0.028989, -0.890045, -0.326138, 0.474072
0.029529, -0.869617, -0.354919, 0.356846
0.029966, -0.841103, -0.329723, 0.331554
0.030474, -0.856590, -0.334072, 0.194225
0.030982, -0.944576, -0.344162, 0.031509
0.031474, -0.994148, -0.289764, 0.111427
0.031961, -1.025486, -0.303860, 0.151863
0.032460, -1.008892, -0.390816, 0.084133
0.032935, -0.969696, -0.459080, 0.144539
0.033437, -0.899811, -0.453949, 0.255623
0.033948, -0.887241, -0.532627, 0.239429
0.034451, -0.896835, -0.663452, -0.021935
0.034919, -0.796795, -0.638599, 0.128117
0.035414, -0.746441, -0.506382, 0.341110
0.035910, -0.726128, -0.509834, 0.258636
0.036437, -0.719929, -0.575333, 0.072880
0.036948, -0.762653, -0.558796, 0.102634
0.037396, -0.872154, -0.494785, 0.095348
0.038394, -0.908947, -0.378532, 0.051212
0.038925, -0.895519, -0.525532, -0.145226
0.039412, -0.885181, -0.539551, -0.104351
0.039896, -0.931644, -0.498657, 0.002975
0.040381, -1.014462, -0.432034, -0.079517
0.040862, -1.054268, -0.344334, 0.055046
0.041399, -1.063213, -0.319500, 0.154495
0.041881, -1.029720, -0.348358, 0.191002
0.042373, -0.921631, -0.292435, 0.377045
0.042855, -0.820389, -0.278912, 0.424156
0.043367, -0.760403, -0.299015, 0.332508
0.043849, -0.777340, -0.312119, 0.237675
0.044333, -0.846672, -0.273399, 0.156403
0.044867, -0.918522, -0.231819, 0.168629
0.045349, -0.933323, -0.098400, 0.259781
0.045839, -0.938759, -0.236893, 0.064087
0.046324, -0.850124, -0.270538, 0.148067
0.046813, -0.857506, -0.346966, 0.377216
0.047311, -0.880337, -0.383549, 0.234795
0.047821, -0.863323, -0.354767, 0.317478
0.048326, -1.041508, -0.521145, -0.418587
0.048829, -1.069050, -0.699692, -0.842590
0.049329, -1.084309, -0.534554, -0.407314
0.049792, -1.103420, -0.317669, -0.191784
0.050298, -1.076813, -0.273666, 0.230236
0.050781, -1.128349, -0.309181, 0.147495
0.051264, -1.033268, -0.370102, 0.222626
0.051777, -0.911465, -0.250301, 0.421677
0.052276, -0.880623, -0.426559, -0.199871
0.052781, -0.748215, -0.691757, -0.657730
0.053763, -0.791225, -0.466442, 0.071201
0.054267, -0.861778, -0.389080, 0.367203
0.054740, -0.855904, -0.335503, 0.595512
0.055260, -0.811806, -0.362892, 0.794392
0.055771, -0.768871, -0.325470, 0.811405
0.056226, -0.799217, -0.248451, 0.428677
0.056746, -0.986309, -0.269184, -0.557327
0.057247, -1.119900, -0.372066, -1.107807
0.057756, -1.141682, -0.250320, -0.750751
0.058217, -1.171665, -0.110836, -0.231838
0.058696, -1.177769, -0.110931, 0.079956
0.059200, -1.085167, -0.267563, 0.297489
0.059739, -0.986271, -0.345726, 0.574951
0.060216, -0.998249, -0.367050, 0.417309
0.060815, -0.985966, -0.294228, 0.151272
0.061207, -0.935440, -0.452328, -0.497532
0.061724, -0.774956, -0.558872, -0.653038
0.062199, -0.736809, -0.640812, -0.362339
0.062668, -0.823097, -0.619926, -0.058289
0.063162, -0.896664, -0.500412, 0.342274
0.063682, -0.983505, -0.372601, 0.582638
0.064163, -1.036243, -0.295773, 0.440483
0.064648, -1.001129, -0.125809, 0.404224
0.065157, -0.965195, 0.060253, 0.339890
0.065771, -0.906219, 0.063190, -0.062351
0.066163, -0.800800, -0.236015, -0.351658
0.066663, -0.695457, -0.600414, -0.239468
0.067131, -0.650349, -0.578346, 0.377731
0.068153, -0.889797, -0.515690, 0.445957
0.068639, -0.963936, -0.917892, -0.228519
0.069104, -0.892372, -0.849934, -0.442848
0.069634, -0.900326, -0.544949, -0.160408
0.070104, -0.980263, -0.313129, -0.132198
0.070608, -1.008358, -0.270939, -0.069599
0.071128, -0.964108, -0.364418, 0.121002
0.071626, -0.910530, -0.428066, 0.298042
0.072120, -0.880260, -0.511284, 0.161304
0.072621, -0.881882, -0.535622, -0.062122
0.073111, -0.897446, -0.484333, -0.366325
0.073600, -0.903358, -0.414124, -0.308132
0.074607, -0.951405, -0.299625, 0.047112
0.075097, -0.989761, -0.250168, 0.305882
0.075551, -0.962029, -0.315952, 0.407505
0.076041, -0.879307, -0.483284, 0.338573
0.076634, -0.808201, -0.608749, 0.020027
0.077279, -0.765114, -0.659618, -0.220966
0.077543, -0.796432, -0.580635, -0.064659
0.078024, -0.890636, -0.416527, 0.064564
0.078524, -0.972805, -0.239906, 0.280266
0.079011, -1.031857, -0.344276, 0.280190
0.079502, -0.950470, -0.403271, 0.166607
0.080010, -0.859509, -0.416107, 0.210323
0.080507, -0.831833, -0.367718, 0.138016
0.081000, -0.873852, -0.337811, -0.000877
0.081515, -0.957394, -0.276947, -0.123978
0.082066, -1.011429, -0.280972, -0.162773
0.082500, -0.994911, -0.272255, 0.020733
0.082981, -0.969086, -0.249271, 0.270920
0.083468, -0.917034, -0.253048, 0.444374
0.084009, -0.913334, -0.325298, 0.416069
0.084461, -0.909252, -0.331287, 0.044918
0.085003, -0.855980, -0.417747, 0.046597
0.085452, -0.849476, -0.415325, -0.196800
0.085987, -0.857124, -0.644283, -0.469894
0.086449, -0.873585, -0.669956, -0.412846
0.086950, -0.940037, -0.504761, -0.160007
0.087440, -0.983105, -0.507317, -0.093174
0.087922, -0.914249, -0.682545, -0.165672
0.088461, -0.845795, -0.634556, -0.028801
0.088950, -0.862560, -0.577488, -0.107746
0.089455, -0.860329, -0.509148, -0.322170
0.090418, -1.008854, -0.257607, -0.157986
0.090906, -0.966930, -0.345898, -0.297794
0.091436, -0.795860, -0.439453, -0.160770
0.091891, -0.675945, -0.727825, -0.262604
0.092406, -0.569210, -0.896797, -0.077286
0.092907, -0.569592, -0.901775, -0.112133
0.093409, -0.658550, -0.775700, 0.067635
0.093869, -0.853291, -0.526695, 0.218639
0.094371, -0.977020, -0.408268, 0.178413
0.094900, -0.993309, -0.390320, 0.045147
0.095372, -0.942001, -0.553799, -0.275612
0.095882, -0.829449, -0.608215, -0.273647
0.096342, -0.763531, -0.608788, -0.269241
0.096861, -0.776634, -0.627079, -0.362110
0.097384, -0.818081, -0.560684, -0.399704
0.097885, -0.883141, -0.522919, -0.325584
0.098328, -0.960732, -0.434647, -0.277290
0.098848, -0.990086, -0.372353, -0.226688
0.099363, -1.006107, -0.253162, -0.084286
0.099826, -1.038532, -0.153008, -0.053940
0.100358, -1.024094, -0.126534, -0.067005
0.100802, -0.954189, -0.108757, -0.027542
0.101304, -0.895271, -0.151806, -0.025501
0.101814, -0.868893, -0.213509, 0.024967
0.102298, -0.855236, -0.366879, -0.008240
0.102860, -0.806923, -0.456123, -0.017262
0.103304, -0.783710, -0.621071, -0.026989
0.103809, -0.744743, -0.802898, -0.196114
0.104313, -0.682869, -0.900917, -0.188522
0.104816, -0.731392, -0.856571, -0.148220
0.105261, -0.810356, -0.773735, -0.135403
0.105808, -0.842628, -0.684090, -0.164852
0.106299, -0.840073, -0.613060, -0.136700
0.106772, -0.856380, -0.531101, -0.102844
0.107247, -0.883274, -0.457230, -0.088463
0.107991, -0.839901, -0.529633, -0.149155
0.108387, -0.801754, -0.492878, -0.209846
0.108852, -0.824471, -0.471745, -0.211201
0.109364, -0.847931, -0.476379, -0.131321
0.109770, -0.845509, -0.497913, -0.116425
0.110224, -0.851955, -0.488415, -0.175190
0.110743, -0.877819, -0.481186, -0.130348
0.111216, -0.891666, -0.490685, -0.074196
0.111721, -0.860558, -0.541897, -0.024433
