time, x, y, z 
0.000757, -0.599651, -0.283699, 0.255127
0.001111, -0.798740, -0.382576, 0.567150
0.001241, -1.021614, -0.556431, 0.425434
0.001354, -1.118984, -0.433464, 0.162792
0.001470, -1.135044, -0.261173, 0.326347
0.001583, -1.094379, -0.213718, 0.312252
0.001695, -1.005459, 0.023823, 0.467186
0.001808, -0.946178, -0.140476, 0.325203
0.001919, -0.985050, -0.182209, 0.257187
0.002033, -1.113300, -0.241394, 0.371914
0.002144, -1.167965, -0.110741, 0.306282
0.002263, -1.123123, -0.328274, 0.239887
0.002316, -1.109829, -0.293541, 0.396233
0.002365, -1.167412, -0.234909, 0.286732
0.002414, -1.188431, -0.288410, 0.122929
0.002462, -1.090355, -0.535469, 0.089989
0.002510, -0.953655, -0.531120, -0.160637
0.002560, -0.892754, -0.059624, 0.256786
0.002608, -0.889931, -0.025787, 0.431137
0.002656, -0.876923, -0.356789, 0.359650
0.002704, -0.773659, -0.386982, 0.225201
0.002752, -0.671387, -0.276699, 0.098572
0.002800, -0.762672, 0.049801, 0.432281
0.002848, -0.991726, -0.202198, 0.572605
0.002896, -1.126442, -0.560493, 0.358257
0.002951, -1.103935, -0.672302, 0.131245
0.002999, -1.018353, -0.151730, 0.042915
0.003047, -1.045780, 0.140133, 0.367279
0.003095, -1.113548, -0.171947, 0.386295
0.003291, -1.063290, -0.386963, 0.214691
0.003784, -0.988178, -0.091190, 0.023098
0.004273, -0.978279, -0.009594, 0.132065
0.004767, -1.037064, -0.035610, 0.331745
0.005275, -1.156940, -0.218544, 0.153484
0.005778, -1.263313, -0.287056, 0.050087
0.006283, -1.249733, 0.071564, 0.221748
0.006775, -1.168060, -0.065098, 0.139503
0.007267, -1.013660, -0.336399, 0.253487
0.007731, -0.814934, -0.197182, 0.329113
0.008236, -0.783920, 0.576725, 0.738945
0.009222, -1.297569, -0.866032, 0.176220
0.009720, -1.292858, -0.835838, -0.161591
0.010741, -0.970535, 0.111332, 0.156059
0.011224, -0.966930, -0.222321, 0.374222
0.017205, -0.898190, 0.169983, 0.562801
0.017375, -0.951271, 0.103455, 0.493336
0.017459, -1.084538, -0.082035, 0.486298
0.017539, -1.150150, -0.438652, 0.401554
0.017619, -1.199150, -0.727730, -0.011082
0.017697, -1.193371, -0.690937, -0.436535
0.017776, -0.957623, -0.425472, -0.623436
0.017856, -0.555058, -0.116653, 0.031300
0.017937, -0.328808, 0.001183, 0.768833
0.018015, -0.444260, -0.047455, 0.937614
0.018170, -0.963955, -0.218220, 0.451221
0.018249, -1.547661, -0.220871, 0.249710
0.018327, -1.793022, -0.414467, -0.028439
0.018404, -1.541328, -0.200100, -0.156136
0.018690, -1.048355, 0.003510, 0.279312
0.019278, -0.752945, -0.053101, 0.825577
0.019670, -0.814800, -0.325356, 0.608177
0.020171, -0.994549, -0.264015, 0.231743
0.020645, -1.123161, -0.212460, 0.149593
0.022952, -1.247730, 0.112076, 0.449905
0.023022, -1.319618, -0.032444, 0.582638
0.023079, -1.256180, -0.034008, 0.484905
0.023134, -1.080265, -0.304718, 0.458088
0.023184, -0.846233, -0.709496, 0.228119
0.023612, -0.773602, -0.791149, 0.063057
0.024115, -0.781479, -0.265045, -0.101948
0.024577, -0.631847, -0.141697, 0.098305
0.025074, -0.555038, -0.245075, 0.722828
0.026098, -1.032352, -0.516148, -0.000515
0.026582, -1.160679, -0.509644, -0.472546
0.027067, -1.030846, 0.049133, -0.203171
0.027553, -0.920658, 0.421486, 1.020794
0.028088, -1.060810, -0.237656, 0.680981
0.028541, -1.243286, -0.473785, 0.104771
0.029078, -1.277447, -0.317745, -0.335331
0.029548, -1.267147, 0.082283, -0.072536
0.030056, -1.278610, 0.559978, 0.688839
0.030560, -1.227322, 0.063667, 0.746765
0.031029, -1.043510, -0.956039, 0.031395
0.031534, -0.810661, -0.785370, -0.733528
0.032041, -0.676937, 0.180225, -0.408821
0.032538, -0.696907, 0.714722, 0.956249
0.033016, -0.954971, 0.075893, 1.194401
0.033509, -1.102009, -0.642834, 0.624905
0.033992, -1.002197, -0.633793, 0.402031
0.035513, -1.194305, -0.538597, 0.360241
0.036003, -0.834179, -0.661926, -0.018711
0.036491, -0.675201, 0.050316, 0.265312
0.036975, -0.687237, -0.000057, 0.724354
0.037459, -0.798340, -0.957470, 0.014381
0.037983, -0.787964, -0.553226, -0.293617
0.038485, -0.701523, -0.038300, -0.030079
0.038951, -0.815754, 0.562153, 0.466309
0.039486, -0.940819, 0.669212, 1.279850
0.039952, -0.843906, -0.053787, 1.928730
0.040451, -1.144409, -0.847855, 1.211796
0.040975, -1.714401, -0.698833, -0.468788
0.041430, -1.611366, 0.599575, -0.192757
0.041973, -1.161976, 0.393486, 1.206493
0.042437, -1.098042, -0.450153, 0.641708
0.042972, -1.010704, -0.518036, -0.119591
0.043407, -0.681458, -0.006790, -0.129700
0.043940, -0.475178, 0.168877, 0.440598
0.044424, -0.575008, -0.418282, 0.508423
0.044947, -0.650368, -1.061344, -0.248165
0.045380, -0.327511, -0.295696, 0.524330
0.045934, -0.377827, -0.223103, 1.377392
0.046397, -0.880814, -0.217800, 0.645027
0.046975, -1.033287, 0.316334, 0.928116
0.047379, -1.067772, -0.229015, 0.981541
0.047936, -1.255398, -0.493584, 0.858288
0.048385, -1.445293, -0.670891, 0.136795
0.048936, -1.375294, -0.583858, -1.466274
0.049383, -0.675545, 0.398865, -0.663261
0.049873, -0.117683, 0.310116, 1.556416
0.050345, -0.270729, -0.567913, 1.662102
0.050848, -0.760593, -0.343132, 0.252743
0.051366, -1.057796, 0.144558, -0.471401
0.052365, -0.923443, -0.228424, 1.162415
0.052819, -0.807610, -0.840034, 0.593510
0.053330, -0.658855, -0.690174, -0.129662
0.053845, -0.545521, -0.592461, -0.427341
0.054305, -0.330982, -0.051632, 0.638618
0.054806, -0.400925, 0.324326, 2.199230
0.055331, -0.901775, -0.217152, 1.181812
0.055835, -1.278973, -0.196857, 0.151196
0.056315, -1.419315, -0.225220, -0.383415
0.056813, -1.278229, 0.083828, -0.236225
0.057791, -0.731564, -0.109406, 0.552731
0.058428, -0.358963, -0.685596, 1.251945
0.058807, -0.301647, -0.723877, 1.195049
0.059331, -0.669994, -0.264492, 0.759640
0.059790, -0.986443, -0.139351, 0.484715
0.060747, -0.937901, -0.460873, 0.088844
0.061245, -0.643635, -0.171299, 0.228500
0.061740, -0.381279, -0.071220, 0.628529
