time, x0, y0, z0, x1, y1, z1 
0.00000, -0.06840, -0.10689, 0.95814, 0.04456, -0.13212, 0.97160  
0.00100, -0.06840, -0.10689, 0.95814, 0.04456, -0.13212, 0.97160  
0.00200, -0.06514, -0.10748, 0.96130, 0.04423, -0.13489, 0.97292  
0.00300, -0.07202, -0.10649, 0.95907, 0.04299, -0.13208, 0.97118  
0.00400, -0.06788, -0.10635, 0.95882, 0.04480, -0.13557, 0.97338  
0.00500, -0.07000, -0.10572, 0.96039, 0.04538, -0.13481, 0.97025  
0.00600, -0.06813, -0.10761, 0.96088, 0.04984, -0.13153, 0.97122  
0.00700, -0.07133, -0.10626, 0.96077, 0.04162, -0.13851, 0.97342  
0.00800, -0.06897, -0.10744, 0.96313, 0.04488, -0.13588, 0.97263  
0.00900, -0.07078, -0.10942, 0.96075, 0.04290, -0.13569, 0.96874  
0.01000, -0.06847, -0.10807, 0.96006, 0.04791, -0.13508, 0.97515  
0.01100, -0.06626, -0.10666, 0.95987, 0.04316, -0.13809, 0.97357  
0.01200, -0.06758, -0.10609, 0.96212, 0.04477, -0.14191, 0.97252  
0.01300, -0.06618, -0.10769, 0.96457, 0.04622, -0.13533, 0.97193  
0.01400, -0.06489, -0.10418, 0.95915, 0.04681, -0.13765, 0.97134  
0.01500, -0.06927, -0.10571, 0.95913, 0.04662, -0.13939, 0.97435  
0.01600, -0.06376, -0.10551, 0.96119, 0.04770, -0.13439, 0.97435  
0.01700, -0.07069, -0.10725, 0.95892, 0.04482, -0.13899, 0.97374  
0.01800, -0.06552, -0.10456, 0.95961, 0.04589, -0.13969, 0.97380  
0.01900, -0.06931, -0.10702, 0.95774, 0.03630, -0.13645, 0.97170  
0.02000, -0.07153, -0.10618, 0.95695, 0.03630, -0.13645, 0.97170  
0.02100, -0.06813, -0.10420, 0.96247, 0.04877, -0.14011, 0.97160  
0.02200, -0.06535, -0.10773, 0.96006, 0.04751, -0.13779, 0.97471  
0.02300, -0.06975, -0.10714, 0.95961, 0.04799, -0.13914, 0.97397  
0.02400, -0.06506, -0.10952, 0.96142, 0.04604, -0.14135, 0.97420  
0.02500, -0.06605, -0.10881, 0.96096, 0.04856, -0.13697, 0.97145  
0.02600, -0.06599, -0.10967, 0.96066, 0.04351, -0.13611, 0.97094  
0.02700, -0.06893, -0.11147, 0.95972, 0.04963, -0.13760, 0.97479  
0.02800, -0.06788, -0.10956, 0.96209, 0.04164, -0.14109, 0.97086  
0.02900, -0.06845, -0.11238, 0.96087, 0.04862, -0.13678, 0.97122  
0.03000, -0.06939, -0.10746, 0.96275, 0.04494, -0.13992, 0.96918  
0.03100, -0.06893, -0.10569, 0.96134, 0.04742, -0.14109, 0.97416  
0.03200, -0.07002, -0.11002, 0.96102, 0.04309, -0.14164, 0.97595  
0.03300, -0.06618, -0.10885, 0.96151, 0.04608, -0.13563, 0.96994  
0.03400, -0.06792, -0.10927, 0.95984, 0.04721, -0.13950, 0.96895  
0.03500, -0.06905, -0.11032, 0.95772, 0.04791, -0.13916, 0.97170  
0.03600, -0.06468, -0.10752, 0.95772, 0.04787, -0.13943, 0.97357  
0.03700, -0.06538, -0.10681, 0.96066, 0.04877, -0.14034, 0.97250  
0.03800, -0.06678, -0.10727, 0.95896, 0.04313, -0.13506, 0.97162  
0.03900, -0.06500, -0.10916, 0.96069, 0.04639, -0.13752, 0.97380  
0.04000, -0.06813, -0.10778, 0.95730, 0.04854, -0.13968, 0.97424  
0.04100, -0.06641, -0.10370, 0.95984, 0.04423, -0.13857, 0.97233  
0.04200, -0.06620, -0.11015, 0.95930, 0.04852, -0.13872, 0.97294  
0.04300, -0.06588, -0.10935, 0.95955, 0.04715, -0.13405, 0.97139  
0.04400, -0.06838, -0.11065, 0.95823, 0.04568, -0.13597, 0.97040  
0.04500, -0.07103, -0.10710, 0.96006, 0.04377, -0.13844, 0.97721  
0.04600, -0.06798, -0.10849, 0.95970, 0.04700, -0.13794, 0.97227  
0.04700, -0.06657, -0.10593, 0.96237, 0.04436, -0.13863, 0.97227  
0.04800, -0.06617, -0.10710, 0.96012, 0.04543, -0.13344, 0.97012  
0.04900, -0.06731, -0.10918, 0.95966, 0.04553, -0.13556, 0.97033  
0.05000, -0.06645, -0.10609, 0.95856, 0.04345, -0.13971, 0.96888  
0.05100, -0.06786, -0.11007, 0.95959, 0.04463, -0.13735, 0.96903  
0.05200, -0.06920, -0.11003, 0.95640, 0.04473, -0.14015, 0.97193  
0.05300, -0.06744, -0.10855, 0.96159, 0.04564, -0.13720, 0.96909  
0.05400, -0.06903, -0.10757, 0.96056, 0.04597, -0.13710, 0.97034  
0.05500, -0.06464, -0.10695, 0.96270, 0.04801, -0.13638, 0.97511  
0.05600, -0.06706, -0.10729, 0.96226, 0.04211, -0.13842, 0.97107  
0.05700, -0.06834, -0.10656, 0.96247, 0.04597, -0.14179, 0.96846  
0.05800, -0.06727, -0.10632, 0.96098, 0.04332, -0.13998, 0.97200  
0.05900, -0.06458, -0.10942, 0.95856, 0.04665, -0.13622, 0.97067  
0.06000, -0.06388, -0.10935, 0.96029, 0.04375, -0.13462, 0.96937  
0.06100, -0.06617, -0.10929, 0.96052, 0.04683, -0.13849, 0.97031  
0.06200, -0.06790, -0.11217, 0.96132, 0.04494, -0.13985, 0.97029  
0.06300, -0.06416, -0.10551, 0.95804, 0.04885, -0.13607, 0.97263  
0.06400, -0.06807, -0.10592, 0.96197, 0.04807, -0.13971, 0.96996  
0.06500, -0.06758, -0.10542, 0.96155, 0.04911, -0.13512, 0.97015  
0.06600, -0.06664, -0.10658, 0.96209, 0.04686, -0.13866, 0.97017  
0.06700, -0.06929, -0.10996, 0.95932, 0.04423, -0.13594, 0.97342  
0.06800, -0.06741, -0.10738, 0.96119, 0.04667, -0.14179, 0.97080  
0.06900, -0.06590, -0.10164, 0.96167, 0.04711, -0.13433, 0.97221  
0.07000, -0.06615, -0.10681, 0.96085, 0.04862, -0.13752, 0.97149  
0.07100, -0.06756, -0.10757, 0.95922, 0.05114, -0.13952, 0.96945  
0.07200, -0.06790, -0.10607, 0.95787, 0.04478, -0.13622, 0.97004  
0.07300, -0.06958, -0.10622, 0.95917, 0.04435, -0.13462, 0.97385  
0.07400, -0.06716, -0.10750, 0.95911, 0.04629, -0.13794, 0.96996  
0.07500, -0.06500, -0.10660, 0.96111, 0.04545, -0.13437, 0.96991  
0.07600, -0.06708, -0.10456, 0.95867, 0.05129, -0.13550, 0.97345  
0.07700, -0.06838, -0.10551, 0.96100, 0.04826, -0.13798, 0.96827  
0.07800, -0.06372, -0.10147, 0.96134, 0.04433, -0.13491, 0.97307  
0.07900, -0.06447, -0.10639, 0.95987, 0.04396, -0.13258, 0.97240  
0.08000, -0.06964, -0.10471, 0.95785, 0.04776, -0.13336, 0.97111  
0.08100, -0.06521, -0.10281, 0.96491, 0.04686, -0.13590, 0.97403  
0.08200, -0.06668, -0.10611, 0.95827, 0.04852, -0.13756, 0.97315  
0.08300, -0.06683, -0.10971, 0.96029, 0.04427, -0.13412, 0.97263  
0.08400, -0.06498, -0.10563, 0.95993, 0.04776, -0.13924, 0.97486  
0.08500, -0.06559, -0.10569, 0.96128, 0.04843, -0.13407, 0.97275  
0.08600, -0.06622, -0.10586, 0.96050, 0.04927, -0.14034, 0.97374  
0.08700, -0.06916, -0.10361, 0.95972, 0.04599, -0.14009, 0.97185  
0.08800, -0.06430, -0.10885, 0.95961, 0.04688, -0.13763, 0.97120  
0.08900, -0.06708, -0.10754, 0.95795, 0.04227, -0.13987, 0.97271  
0.09000, -0.06657, -0.10509, 0.96035, 0.04690, -0.13592, 0.97185  
0.09100, -0.06832, -0.10458, 0.95984, 0.04633, -0.13987, 0.97458  
0.09200, -0.06620, -0.10807, 0.96174, 0.04509, -0.13783, 0.97338  
0.09300, -0.06866, -0.10851, 0.95766, 0.04814, -0.13628, 0.96867  
0.09400, -0.06493, -0.10687, 0.95846, 0.05047, -0.13855, 0.96882  
0.09500, -0.06844, -0.10773, 0.96241, 0.04864, -0.14080, 0.96947  
0.09600, -0.06678, -0.10897, 0.95955, 0.05005, -0.13672, 0.97303  
0.09700, -0.06786, -0.10740, 0.95961, 0.04501, -0.14019, 0.97258  
0.09800, -0.06899, -0.10632, 0.96104, 0.04749, -0.13754, 0.97160  
0.09900, -0.06634, -0.10672, 0.96102, 0.04494, -0.13691, 0.97202  
0.10000, -0.06697, -0.10571, 0.95938, 0.04868, -0.13874, 0.97275  
0.10100, -0.06649, -0.11086, 0.95844, 0.04538, -0.13880, 0.97036  
0.10200, -0.06548, -0.10643, 0.96180, 0.04704, -0.13668, 0.96909  
0.10300, -0.06567, -0.10611, 0.95850, 0.05144, -0.13819, 0.97334  
0.10400, -0.06626, -0.10679, 0.96121, 0.04833, -0.13512, 0.96710  
0.10500, -0.06653, -0.10658, 0.96224, 0.05180, -0.13458, 0.97300  
0.10600, -0.06470, -0.10750, 0.96302, 0.04679, -0.13851, 0.97065  
0.10700, -0.06924, -0.10647, 0.96184, 0.04515, -0.13712, 0.97284  
0.10800, -0.06744, -0.10506, 0.96197, 0.04673, -0.13952, 0.97548  
0.10900, -0.06384, -0.10897, 0.96058, 0.04824, -0.13954, 0.97261  
0.11000, -0.06487, -0.10935, 0.95871, 0.04620, -0.13639, 0.97136  
0.11100, -0.06453, -0.10317, 0.96138, 0.04505, -0.13468, 0.96804  
0.11200, -0.06733, -0.10473, 0.96109, 0.04890, -0.13336, 0.96945  
0.11300, -0.06330, -0.10590, 0.95951, 0.04955, -0.13500, 0.97153  
0.11400, -0.06552, -0.10563, 0.95816, 0.04721, -0.13519, 0.97383  
0.11500, -0.06689, -0.10612, 0.95821, 0.04604, -0.13700, 0.97040  
0.11600, -0.06237, -0.10408, 0.96294, 0.04665, -0.13317, 0.97021  
0.11700, -0.06588, -0.10782, 0.96054, 0.04757, -0.13903, 0.97153  
0.11800, -0.06800, -0.10654, 0.95736, 0.05093, -0.13639, 0.97103  
0.11900, -0.06237, -0.10803, 0.96123, 0.04932, -0.13742, 0.97235  
0.12000, -0.06308, -0.10668, 0.96174, 0.05007, -0.13674, 0.96800  
0.12100, -0.06859, -0.10473, 0.96298, 0.05096, -0.13336, 0.97294  
0.12200, -0.06500, -0.10218, 0.96174, 0.04845, -0.13496, 0.97130  
0.12300, -0.06344, -0.10639, 0.96136, 0.04484, -0.13655, 0.97004  
0.12400, -0.06542, -0.11173, 0.95997, 0.04641, -0.13767, 0.96937  
0.12500, -0.06287, -0.10458, 0.96024, 0.04990, -0.13451, 0.97013  
0.12600, -0.06668, -0.10693, 0.95785, 0.04465, -0.13489, 0.97282  
0.12700, -0.06350, -0.10790, 0.96184, 0.05211, -0.13588, 0.97399  
0.12800, -0.06584, -0.10674, 0.95829, 0.04997, -0.13762, 0.97137  
0.12900, -0.06441, -0.10845, 0.95627, 0.04784, -0.13714, 0.97256  
0.13000, -0.06374, -0.10635, 0.96066, 0.04772, -0.13699, 0.97363  
0.13100, -0.06517, -0.10702, 0.95928, 0.04717, -0.13336, 0.97324  
0.13200, -0.06359, -0.10855, 0.96205, 0.04944, -0.13586, 0.96869  
0.13300, -0.06554, -0.10714, 0.96189, 0.04366, -0.13750, 0.96851  
