time, x, y, z 
0.000161, -0.686722, -0.745239, 0.047741
0.000338, -0.670967, -0.764542, 0.034332
0.000394, -0.653362, -0.777607, 0.023880
0.000443, -0.631447, -0.788670, 0.021057
0.000490, -0.601292, -0.811729, 0.015678
0.000539, -0.576057, -0.820332, 0.011063
0.000591, -0.561600, -0.831203, -0.001793
0.000638, -0.553284, -0.831280, -0.010929
0.000691, -0.551834, -0.846996, -0.002689
0.000740, -0.559273, -0.850906, -0.000782
0.000793, -0.559177, -0.838795, 0.014229
0.000841, -0.556698, -0.822067, 0.030575
0.000892, -0.552769, -0.816135, 0.035820
0.000942, -0.553799, -0.799599, 0.018444
0.000994, -0.550709, -0.793743, -0.007820
0.001046, -0.548325, -0.780602, -0.016212
0.001097, -0.557232, -0.807209, -0.036869
0.001145, -0.567493, -0.816689, -0.046043
0.001197, -0.581303, -0.821629, -0.080757
0.001246, -0.608196, -0.853271, 0.008926
0.001294, -0.638294, -0.835323, 0.125065
0.001342, -0.632782, -0.816402, 0.082169
0.001391, -0.599289, -0.791550, 0.024204
0.001439, -0.585384, -0.772038, 0.047684
0.001487, -0.598412, -0.689964, 0.121651
0.001543, -0.609798, -0.648918, 0.148277
0.001592, -0.615196, -0.656815, 0.124741
0.002011, -0.602684, -0.657387, 0.106964
0.002461, -0.573521, -0.689240, 0.148964
0.002970, -0.584583, -0.692310, 0.161362
0.003472, -0.655766, -0.796146, 0.128136
0.003932, -0.729675, -0.877037, 0.073643
0.004457, -0.771751, -0.927296, -0.063229
0.004954, -0.762863, -0.899639, -0.115604
0.005439, -0.677643, -0.847816, -0.032310
0.005925, -0.587635, -0.879040, 0.009995
0.006425, -0.506516, -0.951576, 0.013618
0.006916, -0.407829, -0.805855, -0.008259
0.007399, -0.361767, -0.730419, -0.073700
0.007937, -0.431461, -0.870838, -0.005093
0.008419, -0.556431, -1.034870, 0.041084
0.008904, -0.651512, -0.957737, -0.118771
0.009388, -0.676079, -1.054230, -0.217762
0.009877, -0.545483, -0.921459, -0.107651
0.010418, -0.367565, -0.707531, -0.093403
0.010907, -0.332527, -0.828438, -0.037289
0.011393, -0.508709, -1.071320, 0.260639
0.011878, -0.679493, -1.057510, 0.324516
0.012356, -0.623550, -0.846291, 0.090466
0.012889, -0.442333, -0.557747, -0.007381
0.013348, -0.293579, -0.445061, -0.118046
0.013919, -0.290527, -0.550652, -0.100117
0.014382, -0.521107, -1.012478, -0.106087
0.014832, -0.836620, -1.236591, -0.216351
0.015356, -0.934315, -0.709686, -0.095673
0.015849, -0.885105, -0.760689, -0.014496
0.016339, -0.752754, -1.003990, 0.058498
0.016846, -0.509682, -0.722961, 0.153236
0.017345, -0.287933, -0.511684, 0.156250
0.017830, -0.343685, -0.501232, -0.024891
0.018318, -0.591183, -1.096325, -0.225353
0.018804, -0.710907, -1.228333, 0.017490
0.019303, -0.766125, -0.929966, 0.294647
0.019797, -0.753746, -0.956249, 0.060692
0.020305, -0.677166, -0.657139, -0.200825
0.021271, -0.505409, -0.875778, -0.505028
0.021770, -0.387802, -0.572891, -0.127087
0.022266, -0.452385, -0.998783, 0.364037
0.022767, -0.640793, -1.250648, 0.285759
0.023301, -0.653133, -0.818787, 0.183392
0.023788, -0.536118, -0.335712, 0.032196
0.024241, -0.513954, -0.810394, -0.059986
0.024749, -0.457020, -0.923862, -0.286732
0.025261, -0.279598, -0.667572, 0.159988
0.025745, -0.297680, -0.713482, 0.131149
0.026226, -0.497341, -0.943279, 0.107460
0.026730, -0.592403, -1.225605, -0.147038
0.027214, -0.382900, -0.723248, -0.275116
0.027710, -0.255318, -0.320225, -0.128860
0.028248, -0.504341, -1.043415, -0.387230
0.028700, -0.672665, -0.970154, -0.454903
0.029193, -0.523796, -0.263500, 0.294209
0.029687, -0.677185, -0.498943, 0.462456
0.030256, -1.368752, -1.997490, 0.284843
0.030730, -1.616020, -1.297951, -0.254116
0.031231, -1.308136, -0.280056, -0.286007
0.031721, -0.778751, 0.183163, 0.232391
0.032206, -0.525570, -1.236115, 0.697117
0.032692, -0.278854, -1.131363, 0.554047
0.033155, -0.065117, 0.332317, -0.635109
0.033713, -0.239182, -0.247765, -1.136417
0.034230, -0.860958, -1.846771, -0.622654
0.034664, -1.034794, -1.504230, -0.167847
0.035165, -0.534077, -0.043659, 0.362072
0.035655, -0.267105, -0.072556, 0.273113
0.036139, -0.338058, -0.955696, -0.282154
0.037159, -0.205193, -0.480576, -0.338974
0.037642, -0.304070, -0.555210, -0.227184
0.038124, -0.573044, -0.677738, -0.261650
0.038607, -1.029320, -1.226139, -0.944004
0.039635, -1.137657, -1.166973, 0.632744
0.040117, -0.762825, -0.004787, 0.263176
0.040600, -0.688133, -0.478191, -0.509777
0.041092, -0.803108, -1.197224, -0.544834
0.041577, -0.743198, -0.694294, 0.665493
0.042088, -0.842400, -0.961952, 0.619736
