time, x, y, z 
0.000124, -0.793877, -0.501595, 0.326042
0.000600, -0.793686, -0.500069, 0.327072
0.000831, -0.793457, -0.501385, 0.327301
0.001059, -0.790024, -0.502110, 0.326538
0.001284, -0.789452, -0.500546, 0.327892
0.001509, -0.790730, -0.496998, 0.328388
0.001732, -0.787754, -0.497532, 0.328960
0.001954, -0.787373, -0.497818, 0.330601
0.002178, -0.786095, -0.496578, 0.332012
0.002399, -0.786915, -0.499382, 0.331841
0.002619, -0.784283, -0.498371, 0.331249
0.002839, -0.784569, -0.496254, 0.328674
0.003062, -0.781670, -0.496235, 0.330772
0.003285, -0.782719, -0.492878, 0.330391
0.003506, -0.780849, -0.493107, 0.328083
0.003726, -0.779018, -0.490112, 0.326519
0.003946, -0.779591, -0.487537, 0.324650
0.004166, -0.780373, -0.484467, 0.325413
0.004388, -0.775871, -0.484390, 0.325890
0.004609, -0.774841, -0.483322, 0.327473
0.004830, -0.776405, -0.480881, 0.326500
0.005050, -0.771656, -0.481396, 0.322742
0.005272, -0.769558, -0.480461, 0.322552
0.005492, -0.772266, -0.474434, 0.325794
0.005711, -0.771332, -0.473881, 0.324726
0.005931, -0.771370, -0.472946, 0.322990
0.006151, -0.772572, -0.470104, 0.320435
0.006373, -0.771961, -0.474415, 0.320053
0.006591, -0.768261, -0.471210, 0.318928
0.006811, -0.769711, -0.471439, 0.317802
0.007031, -0.770912, -0.473633, 0.314388
0.007251, -0.765858, -0.473747, 0.312710
0.007474, -0.768280, -0.474758, 0.311623
0.007696, -0.769882, -0.473080, 0.310345
0.007916, -0.766220, -0.475101, 0.308533
0.008135, -0.764771, -0.472889, 0.310001
0.008424, -0.769405, -0.474186, 0.308704
0.008650, -0.772076, -0.475254, 0.310230
0.008871, -0.768604, -0.475311, 0.308838
0.009094, -0.773697, -0.474739, 0.309772
0.009315, -0.772991, -0.473080, 0.310860
0.009544, -0.769539, -0.472546, 0.310631
0.009768, -0.771294, -0.473232, 0.308151
0.010236, -0.773582, -0.473251, 0.306797
0.011068, -0.777416, -0.474911, 0.311508
0.011199, -0.775490, -0.472832, 0.309677
0.011677, -0.774994, -0.476475, 0.309105
0.012168, -0.775204, -0.476780, 0.310631
0.012681, -0.778656, -0.476665, 0.312901
0.013166, -0.779591, -0.474567, 0.315170
0.013654, -0.779419, -0.475273, 0.313396
0.014137, -0.781536, -0.474110, 0.311680
0.014660, -0.785465, -0.473137, 0.311108
0.015143, -0.783672, -0.472279, 0.313511
0.015664, -0.784321, -0.469894, 0.314274
0.016150, -0.785713, -0.473804, 0.314865
0.017171, -0.785484, -0.474148, 0.318260
0.018174, -0.787640, -0.474548, 0.319729
0.019761, -0.788727, -0.479488, 0.319118
0.019865, -0.789509, -0.478745, 0.317173
0.019919, -0.791874, -0.478477, 0.317535
0.020122, -0.790997, -0.474796, 0.318890
0.020612, -0.792599, -0.475025, 0.316505
0.021083, -0.792656, -0.480499, 0.316772
0.021580, -0.797539, -0.478344, 0.319271
0.022110, -0.793686, -0.478363, 0.316639
0.023077, -0.795059, -0.477791, 0.318527
0.023551, -0.795956, -0.479393, 0.316391
0.024050, -0.793457, -0.483360, 0.314903
