time, x0, y0, z0, x1, y1, z1 
0.00000, -0.10172, 0.08020, 0.94860, -0.07362, 0.11553, 0.95646  
0.00100, -0.10075, 0.07610, 0.94717, -0.07326, 0.11728, 0.95612  
0.00200, -0.10183, 0.07719, 0.94877, -0.07339, 0.11921, 0.95867  
0.00300, -0.10210, 0.08257, 0.94818, -0.07425, 0.11717, 0.95879  
0.00400, -0.10468, 0.08177, 0.95110, -0.07259, 0.11517, 0.95905  
0.00500, -0.10208, 0.08318, 0.95070, -0.07200, 0.11463, 0.95829  
0.00600, -0.10309, 0.08034, 0.95022, -0.07565, 0.11530, 0.95707  
0.00700, -0.10124, 0.08057, 0.95102, -0.07000, 0.11688, 0.95707  
0.00800, -0.10115, 0.07866, 0.94915, -0.07133, 0.11858, 0.95581  
0.00900, -0.10412, 0.08194, 0.94967, -0.07174, 0.11757, 0.95732  
0.01000, -0.10506, 0.08520, 0.94973, -0.07128, 0.11406, 0.95789  
0.01100, -0.10132, 0.08135, 0.95249, -0.07877, 0.11490, 0.95600  
0.01200, -0.10107, 0.08171, 0.95009, -0.06952, 0.11761, 0.95589  
0.01300, -0.09888, 0.08101, 0.94889, -0.07387, 0.11852, 0.95749  
0.01400, -0.10696, 0.07917, 0.95005, -0.07463, 0.11805, 0.95724  
0.01500, -0.10071, 0.08316, 0.95032, -0.07351, 0.11440, 0.95659  
0.01600, -0.09983, 0.08099, 0.94604, -0.07404, 0.11494, 0.95753  
0.01700, -0.10424, 0.08085, 0.95230, -0.07336, 0.11518, 0.95930  
0.01800, -0.10204, 0.08278, 0.94843, -0.07256, 0.11906, 0.95722  
0.01900, -0.10050, 0.08230, 0.94898, -0.07456, 0.11761, 0.95909  
0.02000, -0.10084, 0.08022, 0.95278, -0.07210, 0.11881, 0.95997  
0.02100, -0.10208, 0.07711, 0.95249, -0.07223, 0.11707, 0.95839  
0.02200, -0.10162, 0.07790, 0.95060, -0.07746, 0.11654, 0.95926  
0.02300, -0.10231, 0.08158, 0.94963, -0.07315, 0.11675, 0.95461  
0.02400, -0.10466, 0.07694, 0.94934, -0.07753, 0.12049, 0.95856  
0.02500, -0.10220, 0.08022, 0.94673, -0.07483, 0.12152, 0.95663  
0.02600, -0.10359, 0.08442, 0.94616, -0.07080, 0.11316, 0.95665  
0.02700, -0.10283, 0.07900, 0.94608, -0.07551, 0.11646, 0.95659  
0.02800, -0.10174, 0.07780, 0.94824, -0.07349, 0.11906, 0.96195  
0.02900, -0.10178, 0.07956, 0.94807, -0.07414, 0.12037, 0.95942  
0.03000, -0.10176, 0.07721, 0.94860, -0.07458, 0.11463, 0.95785  
0.03100, -0.10500, 0.07730, 0.94950, -0.07318, 0.11738, 0.95709  
0.03200, -0.10160, 0.07854, 0.94988, -0.07496, 0.11507, 0.95615  
0.03300, -0.10530, 0.08133, 0.94704, -0.07694, 0.12005, 0.95682  
0.03400, -0.10067, 0.07914, 0.94873, -0.07952, 0.11400, 0.95652  
0.03500, -0.10553, 0.07618, 0.94692, -0.07589, 0.12032, 0.95854  
0.03600, -0.10263, 0.08217, 0.95005, -0.07298, 0.11911, 0.95535  
0.03700, -0.10550, 0.07627, 0.94969, -0.07290, 0.11461, 0.95812  
0.03800, -0.10319, 0.07858, 0.94875, -0.07160, 0.11667, 0.95768  
0.03900, -0.10071, 0.07998, 0.95087, -0.07475, 0.11528, 0.95743  
0.04000, -0.10201, 0.08070, 0.94923, -0.08003, 0.11770, 0.95707  
0.04100, -0.10324, 0.07980, 0.95018, -0.07639, 0.11599, 0.95827  
0.04200, -0.10386, 0.08226, 0.95142, -0.06985, 0.11627, 0.96170  
0.04300, -0.10376, 0.07839, 0.95055, -0.07498, 0.11929, 0.95968  
0.04400, -0.10395, 0.08015, 0.94584, -0.07452, 0.11938, 0.95869  
0.04500, -0.10220, 0.07896, 0.94986, -0.07181, 0.11465, 0.95701  
0.04600, -0.10361, 0.08274, 0.94862, -0.07681, 0.11707, 0.95720  
0.04700, -0.10380, 0.08362, 0.94721, -0.07534, 0.11805, 0.95736  
0.04800, -0.10525, 0.07864, 0.94910, -0.07330, 0.11969, 0.95783  
0.04900, -0.10242, 0.08133, 0.94904, -0.07463, 0.11818, 0.95640  
0.05000, -0.10193, 0.08108, 0.94999, -0.07309, 0.11623, 0.95608  
0.05100, -0.10130, 0.08255, 0.94549, -0.07376, 0.12041, 0.95707  
0.05200, -0.10183, 0.08053, 0.94646, -0.07542, 0.11410, 0.95757  
0.05300, -0.10241, 0.07965, 0.94757, -0.07647, 0.11776, 0.95974  
0.05400, -0.10164, 0.08121, 0.94776, -0.07299, 0.11648, 0.95741  
0.05500, -0.10227, 0.07912, 0.94702, -0.07395, 0.11745, 0.95594  
0.05600, -0.09905, 0.08341, 0.95009, -0.07086, 0.11459, 0.95669  
0.05700, -0.10040, 0.08192, 0.94820, -0.07336, 0.11669, 0.95848  
0.05800, -0.10235, 0.08387, 0.94782, -0.07538, 0.11520, 0.95915  
0.05900, -0.10202, 0.08217, 0.94894, -0.07275, 0.11332, 0.95720  
0.06000, -0.10462, 0.07963, 0.94816, -0.07305, 0.11858, 0.95745  
0.06100, -0.10420, 0.08131, 0.94744, -0.07401, 0.11719, 0.95930  
0.06200, -0.10250, 0.08095, 0.94910, -0.07504, 0.11713, 0.96117  
0.06300, -0.10227, 0.08102, 0.94810, -0.07109, 0.11459, 0.96054  
0.06400, -0.10317, 0.07799, 0.94881, -0.07589, 0.11642, 0.95776  
0.06500, -0.10269, 0.07881, 0.95039, -0.07614, 0.11610, 0.95633  
0.06600, -0.10618, 0.08030, 0.95181, -0.07534, 0.11860, 0.95726  
0.06700, -0.10342, 0.08080, 0.94633, -0.07330, 0.11383, 0.95922  
0.06800, -0.10323, 0.07692, 0.94936, -0.07610, 0.11681, 0.95842  
0.06900, -0.10181, 0.08326, 0.94967, -0.07528, 0.12060, 0.95764  
0.07000, -0.10176, 0.08015, 0.95135, -0.07561, 0.11938, 0.96134  
0.07100, -0.10412, 0.07992, 0.95263, -0.07668, 0.11911, 0.96109  
0.07200, -0.10534, 0.07729, 0.94992, -0.07748, 0.11568, 0.95818  
0.07300, -0.10258, 0.08102, 0.95018, -0.06924, 0.11475, 0.95793  
0.07400, -0.10721, 0.07582, 0.94894, -0.07322, 0.11581, 0.95854  
0.07500, -0.10134, 0.08152, 0.94879, -0.07484, 0.11215, 0.96056  
0.07600, -0.10332, 0.07828, 0.94891, -0.07814, 0.11335, 0.95793  
0.07700, -0.10418, 0.08121, 0.94627, -0.07563, 0.11909, 0.95827  
0.07800, -0.10054, 0.07977, 0.94564, -0.07219, 0.11526, 0.95930  
0.07900, -0.10452, 0.07820, 0.95058, -0.07574, 0.11749, 0.95835  
0.08000, -0.10263, 0.07978, 0.94952, -0.07252, 0.11742, 0.95922  
0.08100, -0.10181, 0.07925, 0.94782, -0.07284, 0.11932, 0.95451  
0.08200, -0.10553, 0.07797, 0.94660, -0.07963, 0.11375, 0.95642  
0.08300, -0.10019, 0.07849, 0.94713, -0.07414, 0.11993, 0.95993  
0.08400, -0.10067, 0.07570, 0.94788, -0.07410, 0.11827, 0.95922  
0.08500, -0.10277, 0.07645, 0.94639, -0.07078, 0.11503, 0.95922  
0.08600, -0.10334, 0.07589, 0.94759, -0.07389, 0.12043, 0.95726  
0.08700, -0.10214, 0.07858, 0.94812, -0.07637, 0.11650, 0.95911  
0.08800, -0.10223, 0.07923, 0.94944, -0.07399, 0.12136, 0.95898  
0.08900, -0.10418, 0.07988, 0.94986, -0.07149, 0.11492, 0.95634  
0.09000, -0.10071, 0.08106, 0.95045, -0.07462, 0.11385, 0.95631  
0.09100, -0.10008, 0.08259, 0.94812, -0.07124, 0.11181, 0.95419  
0.09200, -0.10008, 0.07832, 0.94624, -0.07448, 0.11696, 0.95861  
0.09300, -0.09951, 0.07990, 0.94893, -0.07399, 0.11995, 0.95577  
0.09400, -0.10677, 0.07889, 0.94629, -0.07215, 0.11320, 0.95619  
0.09500, -0.10002, 0.08226, 0.95020, -0.07475, 0.11677, 0.95497  
0.09600, -0.10408, 0.07814, 0.94902, -0.07498, 0.11646, 0.95669  
0.09700, -0.10523, 0.07912, 0.94681, -0.07029, 0.11724, 0.96121  
0.09800, -0.10283, 0.08081, 0.95110, -0.07174, 0.11684, 0.95688  
0.09900, -0.10267, 0.08038, 0.94818, -0.07111, 0.11351, 0.95827  
0.10000, -0.10246, 0.07988, 0.95016, -0.07320, 0.11791, 0.95985  
0.10100, -0.10422, 0.07902, 0.94963, -0.07324, 0.11526, 0.95947  
0.10200, -0.10065, 0.08150, 0.94843, -0.07393, 0.11854, 0.95665  
0.10300, -0.10002, 0.08282, 0.95026, -0.07561, 0.11576, 0.96125  
