time, x0, y0, z0, x1, y1, z1 
0.00000, 0.03347, 0.89399, 0.25072, 0.01278, 0.89930, 0.14137  
0.00100, 0.03212, 0.88156, 0.26026, 0.01226, 0.90528, 0.13929  
0.00200, 0.03298, 0.87778, 0.26623, 0.01116, 0.90406, 0.13281  
0.00300, 0.02811, 0.86428, 0.26030, 0.00999, 0.89998, 0.13844  
0.00400, 0.02575, 0.85585, 0.26070, 0.00626, 0.90054, 0.14172  
0.00500, 0.02544, 0.85308, 0.25953, 0.00780, 0.90355, 0.13966  
0.00600, 0.03099, 0.85510, 0.25904, 0.00666, 0.90656, 0.14116  
0.00700, 0.02916, 0.85297, 0.25450, 0.00847, 0.90492, 0.14074  
0.00800, 0.03298, 0.85356, 0.25213, 0.00898, 0.90528, 0.14162  
0.00900, 0.03378, 0.85621, 0.25074, 0.01179, 0.89899, 0.14074  
0.01000, 0.03273, 0.85777, 0.24706, 0.01078, 0.90523, 0.14322  
0.01100, 0.03456, 0.86435, 0.24807, 0.01205, 0.90563, 0.14200  
0.01200, 0.03370, 0.86630, 0.24769, 0.01413, 0.90063, 0.13836  
0.01300, 0.03574, 0.87275, 0.24340, 0.01196, 0.90260, 0.13939  
0.01400, 0.03708, 0.87414, 0.24445, 0.01196, 0.90260, 0.13939  
0.01500, 0.03708, 0.87414, 0.24445, 0.01196, 0.90260, 0.13939  
0.01600, 0.03616, 0.87553, 0.24244, 0.01312, 0.90040, 0.14141  
0.01700, 0.03616, 0.87553, 0.24244, 0.01312, 0.90040, 0.14141  
0.01800, 0.03616, 0.87553, 0.24244, 0.01312, 0.90040, 0.14141  
0.01900, 0.03839, 0.87637, 0.23766, 0.00864, 0.90464, 0.13994  
0.02000, 0.03490, 0.87231, 0.22903, 0.01053, 0.90162, 0.13760  
0.02100, 0.03750, 0.87624, 0.22390, 0.00963, 0.90433, 0.14124  
0.02200, 0.03904, 0.87944, 0.22236, 0.01135, 0.90311, 0.14147  
0.02300, 0.03447, 0.88154, 0.22301, 0.00929, 0.90557, 0.13945  
0.02400, 0.03786, 0.89016, 0.22121, 0.00751, 0.90364, 0.14061  
0.02500, 0.03428, 0.89413, 0.22209, 0.00940, 0.90612, 0.13832  
0.02600, 0.03744, 0.89792, 0.22263, 0.00574, 0.90576, 0.13763  
0.02700, 0.03244, 0.90166, 0.22190, 0.00540, 0.90290, 0.13464  
0.02800, 0.03654, 0.90557, 0.21992, 0.00648, 0.90511, 0.13350  
0.02900, 0.03502, 0.90803, 0.21873, 0.00595, 0.90618, 0.13844  
0.03000, 0.03542, 0.90591, 0.21719, 0.00757, 0.90467, 0.13699  
0.03100, 0.03325, 0.91042, 0.21551, 0.00721, 0.90647, 0.13752  
0.03200, 0.03496, 0.90593, 0.20994, 0.00364, 0.91118, 0.13702  
0.03300, 0.03361, 0.91076, 0.20842, 0.00374, 0.91526, 0.13721  
0.03400, 0.03187, 0.91089, 0.20632, 0.00317, 0.91339, 0.14090  
0.03500, 0.02600, 0.91042, 0.20548, 0.00040, 0.91219, 0.13739  
0.03600, 0.03033, 0.91820, 0.20746, 0.00090, 0.91146, 0.13582  
0.03700, 0.03357, 0.92100, 0.21093, 0.00147, 0.91387, 0.14109  
0.03800, 0.03048, 0.93140, 0.21196, 0.00109, 0.91362, 0.14202  
0.03900, 0.02728, 0.93327, 0.21439, -0.00427, 0.91257, 0.13645  
0.04000, 0.03012, 0.94448, 0.21641, -0.00233, 0.91312, 0.13557  
0.04100, 0.03048, 0.94837, 0.21410, 0.00004, 0.91499, 0.13849  
0.04200, 0.02960, 0.95236, 0.21313, 0.00090, 0.91242, 0.13964  
0.04300, 0.02983, 0.95739, 0.21708, 0.00368, 0.91099, 0.13786  
0.04400, 0.03214, 0.95901, 0.21603, 0.00147, 0.91049, 0.14221  
0.04500, 0.03670, 0.95982, 0.21879, 0.00494, 0.90755, 0.14133  
0.04600, 0.03632, 0.96125, 0.21965, 0.00294, 0.90229, 0.13824  
0.04700, 0.03857, 0.96310, 0.22614, 0.00820, 0.90727, 0.13641  
0.04800, 0.03927, 0.96569, 0.22657, 0.00483, 0.90458, 0.13678  
0.04900, 0.03754, 0.96697, 0.22923, 0.00565, 0.90794, 0.13939  
0.05000, 0.03574, 0.95987, 0.23470, 0.00481, 0.90778, 0.14048  
0.05100, 0.03481, 0.95922, 0.23300, 0.00353, 0.90441, 0.13985  
0.05200, 0.03305, 0.95730, 0.23415, 0.00805, 0.90078, 0.13681  
0.05300, 0.03674, 0.95221, 0.22900, 0.00937, 0.90134, 0.13453  
0.05400, 0.03399, 0.94391, 0.23224, 0.00645, 0.89920, 0.13599  
0.05500, 0.03601, 0.94255, 0.23081, 0.00929, 0.90336, 0.13897  
0.05600, 0.03521, 0.93784, 0.23434, 0.01232, 0.90273, 0.13523  
0.05700, 0.03181, 0.92991, 0.23256, 0.00793, 0.90212, 0.13920  
0.05800, 0.03551, 0.92499, 0.23365, 0.01051, 0.90395, 0.13456  
0.05900, 0.03330, 0.92064, 0.23062, 0.00647, 0.90179, 0.13233  
0.06000, 0.03355, 0.91225, 0.22898, 0.00673, 0.89811, 0.13493  
0.06100, 0.03454, 0.89972, 0.22158, 0.00935, 0.89790, 0.13308  
0.06200, 0.03433, 0.88902, 0.21997, 0.01148, 0.89737, 0.13330  
0.06300, 0.03813, 0.88543, 0.21740, 0.00807, 0.89575, 0.13092  
0.06400, 0.03874, 0.87370, 0.21240, 0.01059, 0.89947, 0.13390  
0.06500, 0.03527, 0.86355, 0.21349, 0.01068, 0.90275, 0.13636  
0.06600, 0.03838, 0.85424, 0.20962, 0.01055, 0.90187, 0.13306  
0.06700, 0.03174, 0.84320, 0.20685, 0.00673, 0.90647, 0.13769  
0.06800, 0.03515, 0.83492, 0.20498, 0.00404, 0.90281, 0.13739  
0.06900, 0.03056, 0.82258, 0.20231, 0.01167, 0.90117, 0.13706  
0.07000, 0.03315, 0.81402, 0.19802, 0.00851, 0.89779, 0.13260  
0.07100, 0.03157, 0.80893, 0.19827, 0.01030, 0.89905, 0.13622  
0.07200, 0.03513, 0.80423, 0.19901, 0.01041, 0.89775, 0.13767  
0.07300, 0.03458, 0.79933, 0.19674, 0.01051, 0.89817, 0.13519  
0.07400, 0.03660, 0.79700, 0.19285, 0.01459, 0.89907, 0.13847  
0.07500, 0.03845, 0.80408, 0.19220, 0.00961, 0.89411, 0.13912  
0.07600, 0.03605, 0.79975, 0.19455, 0.01127, 0.89699, 0.13399  
0.07700, 0.03748, 0.80721, 0.19020, 0.01251, 0.89710, 0.13519  
0.07800, 0.03633, 0.80650, 0.18982, 0.00893, 0.89657, 0.13680  
0.07900, 0.03399, 0.81135, 0.19001, 0.00689, 0.89842, 0.13596  
0.08000, 0.03473, 0.81043, 0.19310, 0.01291, 0.89626, 0.13376  
0.08100, 0.03719, 0.80992, 0.19361, 0.01030, 0.89632, 0.13622  
0.08200, 0.03830, 0.81013, 0.19207, 0.00702, 0.89935, 0.13046  
0.08300, 0.03540, 0.80915, 0.19495, 0.00996, 0.89888, 0.13548  
0.08400, 0.03105, 0.80824, 0.19735, 0.00954, 0.90042, 0.13330  
0.08500, 0.03517, 0.81192, 0.20084, 0.01144, 0.90092, 0.13353  
0.08600, 0.03473, 0.82006, 0.20130, 0.00830, 0.90118, 0.13708  
0.08700, 0.03315, 0.82323, 0.19892, 0.00618, 0.90721, 0.13411  
0.08800, 0.03313, 0.83277, 0.20100, 0.00637, 0.90633, 0.13695  
0.08900, 0.03029, 0.84513, 0.20247, 0.00887, 0.90631, 0.13729  
0.09000, 0.03092, 0.85564, 0.20546, 0.00759, 0.90643, 0.13905  
0.09100, 0.03122, 0.86668, 0.20763, 0.00349, 0.90763, 0.14080  
0.09200, 0.02787, 0.87837, 0.21202, 0.00141, 0.90675, 0.14206  
0.09300, 0.03000, 0.88926, 0.21894, 0.00101, 0.90654, 0.14147  
0.09400, 0.02651, 0.89396, 0.22001, 0.00317, 0.90815, 0.14179  
0.09500, 0.02903, 0.90523, 0.22636, -0.00196, 0.90733, 0.13786  
0.09600, 0.03193, 0.91358, 0.23367, 0.00301, 0.90292, 0.14297  
0.09700, 0.03029, 0.92058, 0.23630, 0.00397, 0.90672, 0.13958  
0.09800, 0.02859, 0.92939, 0.24502, 0.00124, 0.90710, 0.14383  
0.09900, 0.02953, 0.93435, 0.25433, 0.00591, 0.90803, 0.14183  
0.10000, 0.02686, 0.94316, 0.25688, 0.00849, 0.90363, 0.14271  
0.10100, 0.02602, 0.95255, 0.26518, 0.00555, 0.91009, 0.13983  
0.10200, 0.02745, 0.96008, 0.27075, 0.00345, 0.90824, 0.14223  
0.10300, 0.02439, 0.96600, 0.27369, 0.00238, 0.90834, 0.13947  
0.10400, 0.02512, 0.97340, 0.27439, 0.00505, 0.90252, 0.13947  
0.10500, 0.03002, 0.97960, 0.27672, 0.00471, 0.90649, 0.14227  
0.10600, 0.02893, 0.98541, 0.27794, 0.00395, 0.90677, 0.14292  
0.10700, 0.02857, 0.98724, 0.27517, 0.00431, 0.90818, 0.14053  
0.10800, 0.02893, 0.98520, 0.27502, 0.00435, 0.90837, 0.14277  
0.10900, 0.03162, 0.98293, 0.27416, 0.00734, 0.90395, 0.14082  
0.11000, 0.02737, 0.97963, 0.27328, 0.00141, 0.90727, 0.13880  
0.11100, 0.03117, 0.97406, 0.27145, 0.00839, 0.90515, 0.14000  
0.11200, 0.02954, 0.96724, 0.27414, 0.00916, 0.90620, 0.13620  
0.11300, 0.03132, 0.96844, 0.27065, 0.01001, 0.90204, 0.13973  
0.11400, 0.03290, 0.96348, 0.26865, 0.01213, 0.90261, 0.13496  
0.11500, 0.03353, 0.95232, 0.26562, 0.00872, 0.90284, 0.13765  
0.11600, 0.03437, 0.94784, 0.26012, 0.01066, 0.90631, 0.13998  
0.11700, 0.03075, 0.94160, 0.25190, 0.01066, 0.90631, 0.13998  
0.11800, 0.03508, 0.93437, 0.24351, 0.01032, 0.90197, 0.13889  
0.11900, 0.03571, 0.92051, 0.23647, 0.00992, 0.90134, 0.14025  
0.12000, 0.03588, 0.90218, 0.22467, 0.00910, 0.90145, 0.14057  
0.12100, 0.03717, 0.89376, 0.21490, 0.00809, 0.90223, 0.13691  
0.12200, 0.03811, 0.88074, 0.21099, 0.01108, 0.89779, 0.13885  
0.12300, 0.03941, 0.87223, 0.20393, 0.01186, 0.90521, 0.14128  
0.12400, 0.03805, 0.86096, 0.20216, 0.00826, 0.90120, 0.14147  
0.12500, 0.03931, 0.85270, 0.19321, 0.00820, 0.90389, 0.14223  
0.12600, 0.03141, 0.84135, 0.19220, 0.00305, 0.90584, 0.13906  
0.12700, 0.03736, 0.83530, 0.18141, 0.00338, 0.90605, 0.13865  
0.12800, 0.03201, 0.82470, 0.17929, 0.00353, 0.90536, 0.13830  
0.12900, 0.03723, 0.81505, 0.17702, 0.00340, 0.90557, 0.13437  
0.13000, 0.03122, 0.81133, 0.17603, 0.00273, 0.90261, 0.13506  
0.13100, 0.03223, 0.80883, 0.17677, 0.00422, 0.90258, 0.13882  
0.13200, 0.03017, 0.80244, 0.17460, 0.00166, 0.90618, 0.14030  
0.13300, 0.03054, 0.80395, 0.17687, 0.00340, 0.90153, 0.13914  
0.13400, 0.03513, 0.80465, 0.18217, 0.00666, 0.90385, 0.14071  
0.13500, 0.03683, 0.80666, 0.18135, 0.00755, 0.90317, 0.14448  
0.13600, 0.03788, 0.80988, 0.18345, 0.00801, 0.90090, 0.14376  
0.13700, 0.03248, 0.82209, 0.18532, 0.00759, 0.90303, 0.14229  
0.13800, 0.03403, 0.82575, 0.19093, 0.00528, 0.89794, 0.14120  
0.13900, 0.03206, 0.83288, 0.18919, 0.00526, 0.89895, 0.14420  
0.14000, 0.03448, 0.83801, 0.19442, 0.00389, 0.90111, 0.14263  
0.14100, 0.03187, 0.84223, 0.19983, 0.00792, 0.89651, 0.14124  
0.14200, 0.03506, 0.85518, 0.20411, 0.00690, 0.89767, 0.14349  
0.14300, 0.03139, 0.86557, 0.21217, 0.01186, 0.90185, 0.14149  
0.14400, 0.03147, 0.87318, 0.21826, 0.00624, 0.89821, 0.13968  
0.14500, 0.03279, 0.87734, 0.22810, 0.00645, 0.90204, 0.13807  
0.14600, 0.03254, 0.88943, 0.23581, 0.00702, 0.90122, 0.13966  
0.14700, 0.02880, 0.90143, 0.24010, 0.00933, 0.90075, 0.13853  
0.14800, 0.03086, 0.90553, 0.24590, 0.00912, 0.90250, 0.13828  
0.14900, 0.02680, 0.91938, 0.24860, 0.00696, 0.90574, 0.13792  
0.15000, 0.02846, 0.92323, 0.25166, 0.00727, 0.90269, 0.13758  
0.15100, 0.03040, 0.93090, 0.25190, 0.00469, 0.90391, 0.13927  
0.15200, 0.03136, 0.93826, 0.25841, 0.00896, 0.90826, 0.13519  
0.15300, 0.03145, 0.94025, 0.25946, 0.00868, 0.90435, 0.13632  
0.15400, 0.03141, 0.94868, 0.26287, 0.01106, 0.90467, 0.14029  
0.15500, 0.02924, 0.95062, 0.26890, 0.00393, 0.90733, 0.14071  
0.15600, 0.02901, 0.95179, 0.27239, 0.00525, 0.90714, 0.13836  
0.15700, 0.02834, 0.95448, 0.27515, 0.00774, 0.90815, 0.13943  
0.15800, 0.02361, 0.95612, 0.27519, 0.00677, 0.90513, 0.13914  
0.15900, 0.02708, 0.95335, 0.27393, 0.00441, 0.91047, 0.13636  
0.16000, 0.02989, 0.95448, 0.27163, 0.01041, 0.90530, 0.13639  
0.16100, 0.03187, 0.95192, 0.26527, 0.00811, 0.90532, 0.13609  
0.16200, 0.03170, 0.95304, 0.26176, 0.01284, 0.90277, 0.13592  
0.16300, 0.03412, 0.95032, 0.26043, 0.01133, 0.89674, 0.13914  
0.16400, 0.03647, 0.94906, 0.25457, 0.00671, 0.89876, 0.13805  
0.16500, 0.03826, 0.95043, 0.25211, 0.01211, 0.89729, 0.13737  
0.16600, 0.03897, 0.94801, 0.24576, 0.01417, 0.89676, 0.13605  
0.16700, 0.03765, 0.94444, 0.24496, 0.01200, 0.90027, 0.13742  
0.16800, 0.03979, 0.93559, 0.24107, 0.01272, 0.89724, 0.13424  
0.16900, 0.03687, 0.91526, 0.23615, 0.01282, 0.89693, 0.13948  
0.17000, 0.03847, 0.90855, 0.23176, 0.01501, 0.89920, 0.13271  
0.17100, 0.03656, 0.89275, 0.22049, 0.01097, 0.90052, 0.13437  
0.17200, 0.03763, 0.87923, 0.21175, 0.01301, 0.90353, 0.13514  
0.17300, 0.04187, 0.86430, 0.20260, 0.01085, 0.90406, 0.13882  
0.17400, 0.03511, 0.85167, 0.19566, 0.01162, 0.90611, 0.13802  
0.17500, 0.03792, 0.83485, 0.18381, 0.00710, 0.90637, 0.13815  
0.17600, 0.03525, 0.83616, 0.17338, 0.00256, 0.91230, 0.13542  
0.17700, 0.03796, 0.83067, 0.16655, 0.00681, 0.90895, 0.13760  
0.17800, 0.04082, 0.82428, 0.16098, 0.00719, 0.90530, 0.13624  
0.17900, 0.03607, 0.82361, 0.16054, 0.00635, 0.90595, 0.13599  
0.18000, 0.03735, 0.82489, 0.15762, 0.00313, 0.90456, 0.13515  
0.18100, 0.03756, 0.82703, 0.15694, 0.00883, 0.89998, 0.13737  
0.18200, 0.03933, 0.82352, 0.16321, 0.00725, 0.90315, 0.13943  
0.18300, 0.04061, 0.82102, 0.16586, 0.01087, 0.89989, 0.13496  
0.18400, 0.03897, 0.82008, 0.16647, 0.00792, 0.89701, 0.13618  
0.18500, 0.03984, 0.82079, 0.16466, 0.01120, 0.89983, 0.13884  
0.18600, 0.03893, 0.82172, 0.16756, 0.00881, 0.90483, 0.13800  
0.18700, 0.04103, 0.82275, 0.16535, 0.01030, 0.90027, 0.13489  
0.18800, 0.04004, 0.82382, 0.16745, 0.00793, 0.90549, 0.13384  
0.18900, 0.04047, 0.82314, 0.16951, 0.00494, 0.90250, 0.13622  
0.19000, 0.03765, 0.83353, 0.17601, 0.00530, 0.90527, 0.13756  
0.19100, 0.03786, 0.83931, 0.18078, 0.00248, 0.90687, 0.13521  
0.19200, 0.03275, 0.84646, 0.18652, 0.00130, 0.90797, 0.13718  
0.19300, 0.03160, 0.85711, 0.19497, 0.00401, 0.90908, 0.13504  
0.19400, 0.03651, 0.86538, 0.20206, 0.00786, 0.90664, 0.13479  
0.19500, 0.03500, 0.87824, 0.21109, 0.01036, 0.90464, 0.13666  
0.19600, 0.03712, 0.88963, 0.22097, 0.01070, 0.89977, 0.13285  
0.19700, 0.04135, 0.89838, 0.22730, 0.01402, 0.90052, 0.13956  
0.19800, 0.04160, 0.90845, 0.23363, 0.01554, 0.90065, 0.13912  
0.19900, 0.04383, 0.91864, 0.23708, 0.01873, 0.89930, 0.13742  
0.20000, 0.03788, 0.92741, 0.24544, 0.01377, 0.90014, 0.14008  
0.20100, 0.03687, 0.93365, 0.24302, 0.01434, 0.90490, 0.14196  
0.20200, 0.03397, 0.93878, 0.24899, 0.01022, 0.90324, 0.14254  
0.20300, 0.03355, 0.94042, 0.25593, 0.01007, 0.90708, 0.14256  
0.20400, 0.03212, 0.93649, 0.25814, 0.00736, 0.90940, 0.13952  
0.20500, 0.03036, 0.93550, 0.25871, 0.00784, 0.91215, 0.13636  
0.20600, 0.02939, 0.94149, 0.26079, 0.00443, 0.91162, 0.13607  
0.20700, 0.02390, 0.93992, 0.26230, 0.00179, 0.91150, 0.13720  
0.20800, 0.02308, 0.93929, 0.26430, 0.00277, 0.90843, 0.13733  
0.20900, 0.02188, 0.94028, 0.27105, 0.00063, 0.90672, 0.13521  
0.21000, 0.02270, 0.94477, 0.27014, 0.00278, 0.91017, 0.13485  
0.21100, 0.02644, 0.94629, 0.26770, 0.00347, 0.90944, 0.13546  
0.21200, 0.02432, 0.95266, 0.26913, 0.00425, 0.90923, 0.13849  
0.21300, 0.02628, 0.95192, 0.26760, 0.00130, 0.90784, 0.13695  
0.21400, 0.02625, 0.95333, 0.26430, 0.00233, 0.91188, 0.13990  
0.21500, 0.02815, 0.95165, 0.25871, 0.00017, 0.90256, 0.14097  
0.21600, 0.03025, 0.94952, 0.25436, 0.00387, 0.90160, 0.14301  
0.21700, 0.03153, 0.94484, 0.25200, 0.00303, 0.90481, 0.14118  
0.21800, 0.02789, 0.93992, 0.24570, 0.00198, 0.90998, 0.14179  
0.21900, 0.02945, 0.93088, 0.24220, 0.00547, 0.90521, 0.13802  
0.22000, 0.02754, 0.92083, 0.24481, 0.00200, 0.90805, 0.14053  
0.22100, 0.02773, 0.91360, 0.23849, 0.00294, 0.90672, 0.14174  
0.22200, 0.02708, 0.90891, 0.23449, 0.00004, 0.90645, 0.14465  
0.22300, 0.02928, 0.90233, 0.23258, -0.00051, 0.90836, 0.14399  
0.22400, 0.02308, 0.89342, 0.22995, -0.00196, 0.90572, 0.14061  
0.22500, 0.02554, 0.88959, 0.22633, -0.00046, 0.90631, 0.13985  
0.22600, 0.02789, 0.88764, 0.22539, -0.00002, 0.90429, 0.14307  
0.22700, 0.02634, 0.88316, 0.21849, -0.00172, 0.90403, 0.14318  
0.22800, 0.02708, 0.88310, 0.21456, -0.00185, 0.90292, 0.14305  
0.22900, 0.03014, 0.87639, 0.20922, -0.00099, 0.89985, 0.14277  
0.23000, 0.02907, 0.87450, 0.21057, 0.00210, 0.90405, 0.14332  
0.23100, 0.03365, 0.86905, 0.20996, 0.00374, 0.89891, 0.14353  
0.23200, 0.03365, 0.86905, 0.20996, 0.00479, 0.89878, 0.13960  
0.23300, 0.02960, 0.86109, 0.21149, 0.00158, 0.89922, 0.14467  
0.23400, 0.03340, 0.86016, 0.20889, 0.00565, 0.89632, 0.14101  
