time, x, y, z 
0.000178, -0.771542, -0.287209, -0.596352
0.000347, -0.772438, -0.293312, -0.590801
0.000417, -0.777607, -0.299492, -0.588017
0.000481, -0.776348, -0.300674, -0.583267
0.000577, -0.781403, -0.303726, -0.581436
0.000638, -0.786572, -0.301208, -0.574932
0.000703, -0.786228, -0.302067, -0.571651
0.000775, -0.791397, -0.300522, -0.567913
0.000835, -0.790539, -0.297756, -0.567532
0.000895, -0.792561, -0.296726, -0.565643
0.000956, -0.791187, -0.296593, -0.568600
0.001019, -0.794868, -0.296707, -0.572243
0.001077, -0.792809, -0.294724, -0.574875
0.001140, -0.790462, -0.298786, -0.578899
0.001197, -0.793247, -0.304108, -0.578575
0.001246, -0.803127, -0.330677, -0.557232
0.001294, -0.831738, -0.320454, -0.517712
0.001343, -0.856915, -0.278759, -0.498734
0.001391, -0.868645, -0.252590, -0.500641
0.001439, -0.870800, -0.228462, -0.521259
0.001487, -0.858707, -0.205669, -0.534668
0.001546, -0.841694, -0.206852, -0.546188
0.001595, -0.814419, -0.211945, -0.563545
0.001653, -0.797100, -0.237045, -0.583858
0.001702, -0.780182, -0.254555, -0.604630
0.001751, -0.759239, -0.243511, -0.606976
0.001799, -0.743790, -0.231113, -0.618858
0.002218, -0.743046, -0.233288, -0.634098
0.003165, -0.742283, -0.233784, -0.639400
0.003722, -0.739498, -0.229435, -0.636234
0.004142, -0.748234, -0.235538, -0.639458
0.004651, -0.747852, -0.239220, -0.629292
0.005138, -0.749016, -0.241394, -0.611858
0.005643, -0.753155, -0.244160, -0.595531
0.006131, -0.762043, -0.248108, -0.585537
0.006616, -0.767174, -0.253220, -0.575047
0.007151, -0.772667, -0.259628, -0.559025
0.007634, -0.779896, -0.261612, -0.543900
0.008116, -0.782452, -0.266514, -0.536919
0.008606, -0.784550, -0.268517, -0.532722
0.009629, -0.784512, -0.272980, -0.516014
0.010116, -0.781269, -0.276165, -0.511150
0.010598, -0.777607, -0.276642, -0.509968
0.011086, -0.771847, -0.279522, -0.506020
0.011571, -0.771370, -0.277157, -0.494213
0.012105, -0.762615, -0.277138, -0.484200
0.012592, -0.759468, -0.274849, -0.485668
0.013074, -0.759029, -0.271397, -0.483017
0.013557, -0.754299, -0.274143, -0.480671
0.014084, -0.757542, -0.274639, -0.480480
0.014586, -0.757751, -0.275631, -0.477562
0.015534, -0.759296, -0.276604, -0.480442
0.016034, -0.760555, -0.277061, -0.485363
0.016530, -0.765114, -0.277004, -0.492516
0.017036, -0.765018, -0.279694, -0.501842
0.017540, -0.765057, -0.283756, -0.511055
0.018036, -0.763016, -0.284939, -0.516129
0.018525, -0.762691, -0.288486, -0.522499
0.019011, -0.761356, -0.290051, -0.532589
0.019498, -0.756950, -0.290985, -0.539227
0.020040, -0.757065, -0.289383, -0.544682
0.020528, -0.754757, -0.289917, -0.545158
0.021129, -0.749722, -0.285187, -0.546932
0.021532, -0.748386, -0.280972, -0.552769
0.021985, -0.747032, -0.278664, -0.550632
0.022490, -0.744781, -0.271225, -0.547409
0.022989, -0.741558, -0.264931, -0.541821
0.024289, -0.738239, -0.257778, -0.537834
0.024342, -0.735016, -0.245895, -0.539417
0.024464, -0.734425, -0.244217, -0.539112
0.024949, -0.731239, -0.239182, -0.534859
0.025486, -0.726376, -0.232201, -0.532589
0.025968, -0.729504, -0.228729, -0.532017
0.026455, -0.721378, -0.223808, -0.528259
0.026939, -0.717468, -0.220184, -0.521946
0.027962, -0.710754, -0.214653, -0.520782
0.028446, -0.709057, -0.214005, -0.523472
0.028959, -0.706673, -0.216522, -0.524178
0.029415, -0.703831, -0.220432, -0.523300
0.029906, -0.707169, -0.224323, -0.525322
0.030407, -0.711632, -0.225163, -0.529366
0.030900, -0.707169, -0.227757, -0.526695
0.031404, -0.705833, -0.230579, -0.524178
0.031903, -0.707207, -0.231628, -0.528049
0.032389, -0.706463, -0.228539, -0.533848
0.033394, -0.701103, -0.230274, -0.526943
0.033873, -0.701599, -0.232391, -0.526085
0.035378, -0.693569, -0.237846, -0.525417
0.035865, -0.687695, -0.238819, -0.524349
0.036348, -0.681839, -0.246582, -0.521717
0.036883, -0.679245, -0.246391, -0.519543
0.037365, -0.679893, -0.250778, -0.516167
0.037850, -0.681114, -0.250797, -0.511665
0.038333, -0.678234, -0.250530, -0.510883
0.038867, -0.685005, -0.251865, -0.507812
0.039350, -0.687160, -0.253582, -0.502300
0.039834, -0.687885, -0.253582, -0.498867
0.040316, -0.688992, -0.254841, -0.495110
0.040852, -0.692749, -0.254860, -0.495968
0.041334, -0.692711, -0.258961, -0.495625
0.041816, -0.688953, -0.262890, -0.500793
0.042298, -0.688610, -0.265350, -0.504532
0.042833, -0.690556, -0.267391, -0.511646
0.043314, -0.682755, -0.269470, -0.511589
0.043832, -0.684738, -0.272236, -0.517082
0.044316, -0.685635, -0.272694, -0.521221
0.044800, -0.681992, -0.272388, -0.525723
0.045281, -0.679531, -0.272331, -0.527267
0.045816, -0.678234, -0.273170, -0.530815
0.046321, -0.676422, -0.269604, -0.534363
0.046822, -0.672779, -0.266285, -0.534172
0.047252, -0.672131, -0.264149, -0.536671
0.047748, -0.670013, -0.263271, -0.538197
0.049295, -0.665741, -0.259418, -0.536003
0.049759, -0.666275, -0.260220, -0.533638
0.051221, -0.662689, -0.253086, -0.537930
0.051747, -0.662823, -0.252972, -0.537453
0.052252, -0.668316, -0.257912, -0.537071
0.052710, -0.671520, -0.257454, -0.535164
0.053215, -0.668831, -0.252380, -0.537567
0.053710, -0.665627, -0.252533, -0.535297
0.054196, -0.663834, -0.256023, -0.538292
0.054703, -0.662975, -0.252628, -0.539417
0.055193, -0.658875, -0.248260, -0.543098
0.055702, -0.657825, -0.247898, -0.545616
0.056174, -0.653572, -0.245667, -0.547447
0.056688, -0.652122, -0.246944, -0.546036
0.057676, -0.656929, -0.245705, -0.542507
0.058183, -0.663586, -0.245838, -0.542564
0.058684, -0.667591, -0.245571, -0.540047
0.059182, -0.671520, -0.247536, -0.541439
0.059686, -0.673771, -0.247536, -0.542831
0.060153, -0.677681, -0.248604, -0.544567
0.060667, -0.679722, -0.250664, -0.546627
0.061140, -0.680676, -0.249596, -0.549412
0.061660, -0.683079, -0.252686, -0.554276
0.062119, -0.682011, -0.252228, -0.554447
0.062650, -0.682487, -0.251503, -0.557289
0.063107, -0.682240, -0.252037, -0.554504
0.063620, -0.683594, -0.251675, -0.555019
0.064134, -0.686569, -0.247574, -0.553703
0.064600, -0.692844, -0.251007, -0.550976
0.065134, -0.690746, -0.250168, -0.553932
0.065598, -0.693283, -0.247593, -0.554714
0.066119, -0.694923, -0.248909, -0.552940
0.066589, -0.696545, -0.244255, -0.552082
0.067111, -0.701141, -0.244961, -0.549812
0.067574, -0.706310, -0.243912, -0.549221
0.068073, -0.703144, -0.242844, -0.550003
0.068578, -0.707207, -0.245800, -0.549641
0.069082, -0.705395, -0.245018, -0.549107
0.069585, -0.704365, -0.245419, -0.549278
0.070074, -0.706329, -0.245266, -0.551300
0.070579, -0.704193, -0.244370, -0.549870
0.071081, -0.706577, -0.244808, -0.551376
0.071571, -0.708313, -0.249882, -0.554619
0.072060, -0.704861, -0.247669, -0.555801
0.072535, -0.704556, -0.246925, -0.555019
0.073038, -0.703239, -0.251217, -0.557194
0.073556, -0.705051, -0.251045, -0.556393
0.074045, -0.703964, -0.246964, -0.559006
0.075037, -0.708332, -0.246830, -0.558586
0.075511, -0.712318, -0.241985, -0.556526
0.075997, -0.716724, -0.235691, -0.555115
0.076506, -0.717621, -0.234432, -0.551872
0.076998, -0.721054, -0.233707, -0.554771
0.077498, -0.722160, -0.229149, -0.554523
0.077972, -0.727825, -0.227871, -0.553570
0.078480, -0.730858, -0.229836, -0.558224
0.078980, -0.733700, -0.229282, -0.557976
0.079469, -0.736275, -0.231400, -0.555916
0.079962, -0.742188, -0.230293, -0.552387
0.080506, -0.740891, -0.228539, -0.550365
0.080962, -0.744076, -0.227661, -0.549240
0.081442, -0.746059, -0.227489, -0.547390
0.082463, -0.751591, -0.229855, -0.552349
0.082950, -0.756397, -0.227280, -0.554676
0.083432, -0.759563, -0.222816, -0.562134
0.084032, -0.766373, -0.214577, -0.570335
0.084430, -0.765648, -0.202026, -0.575771
0.084921, -0.769100, -0.198860, -0.575924
0.085426, -0.768871, -0.195065, -0.570564
0.085911, -0.766945, -0.200176, -0.567303
