time, x, y, z 
0.000136, -0.439205, -0.130196, 0.669174
0.000259, -0.614491, 0.208263, 0.778904
0.000314, -1.061554, 0.082989, 0.862103
0.000363, -1.310863, 0.343399, 0.325756
0.000410, -1.112309, 0.575275, -0.017929
0.000463, -0.513229, 0.332165, 1.076279
0.000510, -0.189304, 0.892220, 0.270615
0.000561, -0.225792, 0.667095, -0.495911
0.000611, -0.116329, 0.227451, 0.719376
0.000659, -0.061283, 1.476631, 0.685177
0.000707, -0.353680, 0.245476, 0.622120
0.000755, -0.913811, -0.610371, 1.007023
0.000803, -1.376667, -0.139427, 1.158218
0.000873, -1.433907, 0.870113, 0.886536
0.000924, -1.513100, 0.469112, -0.183868
0.000972, -1.354218, 0.026131, -0.717564
0.001021, -0.525799, 0.315952, 0.037117
0.001070, -0.054760, -0.150013, 0.039730
0.001119, -0.284252, -0.902691, 1.678658
0.001168, -0.624924, 0.108376, 0.965710
0.001216, -0.837173, 0.401897, 0.566597
0.001264, -1.011906, 0.400829, 0.376587
0.001312, -1.203594, 0.025501, 0.848064
0.001360, -1.199284, 0.320301, 0.245399
0.001408, -0.720310, 0.269051, 0.373230
0.001456, -0.121021, 0.435028, 0.391655
0.001655, -0.011883, 0.063381, 0.631294
0.002148, -0.462513, -0.558758, 1.138992
0.002641, -1.076546, 0.504894, 0.444660
0.003170, -1.045208, 0.455170, 0.035057
0.003663, -0.588436, -0.051365, 0.775299
0.004153, -0.473766, -0.244694, 1.684284
0.004636, -0.728779, 0.706501, 1.617107
0.005120, -0.783844, 1.243153, -0.660191
0.005632, -0.517941, -0.075150, -0.997734
0.006117, -0.457497, -0.640564, 1.376152
0.006651, -0.755234, 0.115204, 1.734600
0.007147, -1.316872, 0.265865, 0.763683
0.007629, -1.487885, 0.006924, 0.105324
0.008112, -1.155682, -0.032215, 0.265942
0.008571, -0.990143, 0.102386, 0.868320
0.009136, -0.815239, 0.762501, 0.066471
0.009619, -0.168743, 0.896454, -0.896053
0.010079, 0.326290, -0.257664, -0.444317
0.010560, 0.211906, -0.485630, 0.717888
0.011051, -0.438690, -0.314445, 2.008286
0.012055, -1.417847, 1.025486, -0.209255
0.012538, -0.984745, 0.509605, -0.913811
0.013031, -0.578976, -0.572376, 0.594177
0.013525, -0.843220, -0.734596, 2.764320
0.014566, -1.112022, 0.946388, -0.641670
0.015007, -1.196537, -0.427742, -0.456066
0.015503, -1.315079, -0.876999, 1.051178
0.016000, -1.077499, 0.341091, 0.743523
0.017010, 0.172062, 0.000706, -0.374374
0.017985, -1.178474, -0.677719, 2.238617
0.018484, -1.674328, 0.689068, 0.810719
0.018981, -1.180573, 0.682430, -0.539703
0.019479, -0.580044, -0.226212, 0.129070
0.019970, -0.471458, -0.378399, 1.128998
0.021575, -0.453758, -0.249367, 0.856743
0.021959, -0.954170, -0.047894, 0.855217
0.022474, -1.288471, -0.009384, 0.893669
0.022982, -1.165047, 0.257301, 0.179596
0.023445, -0.906162, 0.083485, 0.018406
0.024634, -0.983925, -0.337315, 0.684166
0.024719, -1.193008, -0.195446, 0.877132
0.024932, -0.879402, 0.581703, 0.122509
0.025424, -0.131416, 0.524597, -0.271492
0.025906, 0.358295, 0.097580, -0.156708
0.026445, 0.013638, -0.551128, 1.194019
0.026940, -0.891743, -0.306797, 2.268963
0.027426, -1.463490, 0.230141, 1.317501
0.027910, -1.595001, 0.112019, 0.513172
0.028408, -1.529751, 0.228100, 0.453720
0.028918, -1.177883, 0.168629, 0.077000
0.029377, -0.838966, -0.331345, 0.369625
0.029874, -0.777416, -0.399017, 0.171909
0.030362, -0.945740, -0.247040, 0.392494
0.031365, -0.918388, -0.005093, 0.143337
0.031859, -0.801449, 0.063000, 0.160255
0.032349, -0.711803, 0.058098, 0.352516
0.033380, -0.481510, -0.082302, 0.862026
0.033866, -0.704136, -0.101624, 1.041183
0.034355, -0.876732, 0.045948, 0.874462
0.034847, -0.948353, 0.061245, 0.666618
0.035337, -1.036987, -0.177422, 0.757065
0.035824, -1.087456, -0.029793, 0.933285
0.036307, -0.974693, 0.256653, 0.765591
0.036840, -0.813961, 0.208664, 0.568409
0.037342, -0.815849, -0.084362, 0.610809
0.037825, -0.872116, -0.117321, 0.529690
0.038309, -0.898647, 0.149841, 0.316505
0.038791, -0.920105, 0.234814, 0.125866
0.039325, -0.929050, -0.018997, 0.123653
0.039807, -0.941010, -0.154667, 0.205421
0.040290, -0.927353, -0.022907, 0.250187
0.040772, -0.784626, 0.126171, 0.323639
0.041290, -0.546303, 0.284252, 0.207424
0.041773, -0.350761, 0.191879, 0.420799
0.042285, -0.403576, -0.013218, 0.838490
0.042767, -0.648518, -0.061131, 0.775890
