time, x, y, z 
0.000744, -0.820503, -0.512447, 0.246983
0.000880, -0.834923, -0.511265, 0.237007
0.000935, -0.850010, -0.501995, 0.231228
0.000989, -0.849209, -0.497627, 0.240898
0.001039, -0.845299, -0.508003, 0.233078
0.001090, -0.837135, -0.520630, 0.233002
0.001140, -0.810661, -0.529156, 0.252495
0.001189, -0.794601, -0.546856, 0.263081
0.001237, -0.788994, -0.556507, 0.278130
0.001286, -0.788555, -0.554905, 0.279179
0.001335, -0.783024, -0.553951, 0.306320
0.001384, -0.769176, -0.557976, 0.333900
0.001432, -0.761223, -0.554733, 0.354118
0.001481, -0.752411, -0.554409, 0.395069
0.001530, -0.746384, -0.549278, 0.433788
0.001578, -0.742970, -0.541687, 0.455589
0.001627, -0.724716, -0.520153, 0.503502
0.001703, -0.692253, -0.496750, 0.560665
0.001757, -0.666447, -0.481567, 0.595741
0.001806, -0.653152, -0.473862, 0.613976
0.001854, -0.654793, -0.485096, 0.584278
0.001904, -0.662327, -0.492210, 0.545559
0.001953, -0.645638, -0.476551, 0.584354
0.002003, -0.637512, -0.498524, 0.513401
0.002051, -0.641575, -0.554256, 0.426388
0.002099, -0.682869, -0.629940, 0.408936
0.002148, -0.790482, -0.678120, 0.354958
0.002420, -0.948009, -0.666714, 0.332718
0.002917, -1.044579, -0.647125, 0.145512
0.003410, -1.056786, -0.605564, 0.036221
0.003908, -0.993786, -0.565853, 0.249519
0.004400, -0.946999, -0.546036, 0.358887
0.004896, -0.893860, -0.494347, 0.443516
0.005429, -0.865002, -0.432663, 0.425091
0.005914, -0.836964, -0.297852, 0.615597
0.006396, -0.795174, -0.287647, 0.654831
0.006880, -0.753689, -0.337200, 0.538177
0.007415, -0.707626, -0.375805, 0.497971
0.007900, -0.669899, -0.367451, 0.522480
0.008382, -0.660572, -0.394382, 0.447216
0.008867, -0.697651, -0.444012, 0.433064
0.009380, -0.741882, -0.375519, 0.686779
0.009864, -0.626602, -0.035458, 0.963097
0.010347, -0.430984, 0.091763, 0.914745
0.010882, -0.445995, -0.495243, 0.137119
0.011371, -0.795650, -1.334476, -0.851173
0.011834, -1.262913, -1.619873, -0.622559
0.012331, -1.476364, -1.134186, 0.143604
0.013362, -1.084843, -0.403824, 0.369682
0.013847, -0.768661, -0.287762, 0.217953
0.014332, -0.603371, -0.262566, 0.118580
0.014826, -0.750809, -0.341473, 0.103512
0.015325, -1.020069, -0.271244, 0.328445
0.015818, -1.114979, -0.108223, 0.574760
0.016323, -1.013432, -0.072842, 0.632515
0.016789, -0.791893, -0.207005, 0.177898
0.017305, -0.673084, -0.361748, 0.309315
0.017799, -0.740948, -0.438824, 0.516472
