time, x, y, z 
0.000105, -0.729370, -0.206757, 0.579205
0.000540, -0.729332, -0.205708, 0.580044
0.000767, -0.731487, -0.206833, 0.578632
0.000990, -0.732479, -0.207729, 0.577278
0.001208, -0.730686, -0.209141, 0.575676
0.001428, -0.731010, -0.211487, 0.572624
0.001647, -0.728607, -0.214367, 0.569878
0.001866, -0.725498, -0.211601, 0.571728
0.002241, -0.724888, -0.212479, 0.569839
0.002508, -0.724277, -0.215836, 0.566311
0.002731, -0.727444, -0.217667, 0.564938
0.002953, -0.724144, -0.216599, 0.565147
0.003177, -0.727253, -0.217037, 0.565090
0.003398, -0.725288, -0.216904, 0.560951
0.003620, -0.725136, -0.217972, 0.557976
0.003842, -0.727386, -0.218201, 0.571194
0.004064, -0.731030, -0.215816, 0.564747
0.004285, -0.731869, -0.216274, 0.556240
0.004506, -0.733299, -0.211601, 0.561333
0.004729, -0.731926, -0.206966, 0.564022
0.004951, -0.730133, -0.206509, 0.566807
0.005175, -0.728455, -0.213871, 0.562534
0.005396, -0.728607, -0.217018, 0.563202
0.005617, -0.732384, -0.211449, 0.570831
0.005838, -0.727139, -0.211086, 0.571518
0.006068, -0.726223, -0.214615, 0.563431
0.006293, -0.728188, -0.212631, 0.561047
0.006514, -0.727901, -0.209789, 0.563889
0.006737, -0.728855, -0.210438, 0.564346
0.006957, -0.728512, -0.207958, 0.559978
0.007181, -0.726299, -0.207424, 0.553951
0.007404, -0.728645, -0.202274, 0.556030
0.007625, -0.722904, -0.203495, 0.558586
0.007847, -0.726471, -0.207939, 0.555191
0.008068, -0.728054, -0.209923, 0.556564
0.008292, -0.727215, -0.190487, 0.566082
0.008514, -0.726547, -0.215855, 0.560436
0.008733, -0.724831, -0.225487, 0.555477
0.008954, -0.725136, -0.221481, 0.559025
0.009174, -0.728302, -0.210476, 0.563183
0.009398, -0.729389, -0.211678, 0.567684
0.009619, -0.730896, -0.230427, 0.558987
0.009840, -0.726471, -0.231781, 0.557671
0.010060, -0.724258, -0.225449, 0.562344
0.011197, -0.723324, -0.223560, 0.563221
0.011248, -0.725937, -0.232277, 0.562649
0.011513, -0.726471, -0.238609, 0.561504
0.012030, -0.724277, -0.231438, 0.564156
0.012479, -0.728359, -0.181961, 0.572758
0.012975, -0.730343, -0.188122, 0.578957
0.013476, -0.734596, -0.239964, 0.584259
0.013982, -0.733624, -0.230770, 0.581741
0.014487, -0.732117, -0.197887, 0.575485
0.014985, -0.804291, -0.234776, 0.739708
0.015475, -1.098785, -0.515823, 1.700325
0.015964, -1.487770, -0.553951, 1.516914
0.016447, -1.629848, -0.285282, 0.739307
0.016929, -1.560802, -0.093536, 0.615139
0.017469, -1.388550, -0.196171, 0.761032
0.018449, -0.978947, -0.027771, 0.840759
0.018956, -0.833893, 0.017071, 0.702648
