time, x, y, z 
0.000132, -0.912476, -0.779381, -0.501823
0.000259, -1.109390, 0.359306, -0.977955
0.000311, -0.894604, -0.305996, -0.307751
0.000364, -0.802784, -0.677757, -0.096684
0.000414, -0.446720, -0.199394, -0.114956
0.000466, -0.165443, -0.093288, -0.368290
0.000515, -0.243568, -0.467396, -0.366325
0.000564, -0.397148, -1.208229, 0.197697
0.000612, -0.735130, -1.073437, 0.009308
0.000661, -1.051731, -0.692101, -0.141888
0.000709, -1.222744, -0.403080, -0.129452
0.000757, -1.285801, -0.660248, 0.443249
0.000824, -1.079788, -0.403843, 0.431404
0.000874, -0.559635, 0.246296, 0.030308
0.000922, -0.052147, -0.736885, 0.170803
0.000972, -0.298195, -2.074566, 0.288258
0.001020, -0.991802, -1.862869, 0.522213
0.001068, -1.537743, -1.116848, 0.085258
0.001117, -1.581707, 0.293350, -0.734386
0.001165, -0.997753, 0.660782, -0.759659
0.001213, -0.071201, -0.348721, 0.268421
0.001261, 0.285244, -1.272240, 0.609417
0.001311, 0.020351, -0.945053, -0.002441
0.001359, -0.424252, -0.855312, -0.383472
0.001407, -0.847816, -0.402527, -0.933685
0.001462, -0.763531, 0.248451, -0.402050
0.001884, -0.442657, -0.440845, 0.396938
0.002378, -0.582790, -2.494240, 1.081295
0.002871, -1.096058, -1.599522, 0.182800
0.003359, -1.409340, -0.278435, -0.586185
0.003849, -1.300621, -0.019894, -0.613976
0.004330, -0.871010, -0.599213, 0.065918
0.004841, -0.306873, -0.585213, 0.273552
0.005330, -0.039654, -0.541172, -0.150909
0.005843, -0.126820, -1.062031, -0.081253
0.006330, -0.415173, -1.081886, -0.400581
0.006842, -0.749607, -0.734253, -0.443783
0.007326, -0.926552, -0.537262, -0.039177
0.007809, -0.910358, -0.661774, -0.059242
0.008294, -0.822353, -0.952606, 0.361614
0.008836, -0.822792, -0.778446, 0.343056
0.009815, -0.820065, -1.072330, 0.060501
0.010300, -0.902290, -1.162319, 0.273438
0.010792, -0.897903, -0.655632, -0.094242
0.011276, -0.717087, -0.451679, -0.382290
0.011763, -0.510254, -0.605354, -0.109444
0.012788, -0.658722, -0.758514, 0.086365
