time, x, y, z 
0.000182, -0.829906, -0.246277, -0.429955
0.000305, -0.830917, -0.256786, -0.422382
0.000357, -0.823708, -0.250549, -0.422115
0.000406, -0.827122, -0.254536, -0.427551
0.000455, -0.835171, -0.251598, -0.423946
0.000507, -0.825939, -0.255566, -0.420551
0.000554, -0.827332, -0.251350, -0.428066
0.000605, -0.837326, -0.247498, -0.419273
0.000654, -0.827599, -0.256844, -0.420208
0.000703, -0.818653, -0.252934, -0.429153
0.000751, -0.825329, -0.255280, -0.429363
0.000800, -0.826168, -0.248795, -0.411243
0.000848, -0.820045, -0.261879, -0.421753
0.000897, -0.827675, -0.254021, -0.430126
0.000946, -0.829506, -0.249786, -0.410461
0.000994, -0.825119, -0.256519, -0.431213
0.001042, -0.827103, -0.258198, -0.422878
0.001091, -0.821114, -0.251160, -0.412884
0.001139, -0.831108, -0.257568, -0.426178
0.001188, -0.827045, -0.263233, -0.419044
0.001236, -0.824986, -0.261993, -0.420322
0.001285, -0.829906, -0.250683, -0.427704
0.001333, -0.833969, -0.266705, -0.423069
0.001382, -0.827866, -0.261669, -0.418568
0.001430, -0.828114, -0.252838, -0.420341
0.001484, -0.829124, -0.267906, -0.423450
0.001609, -0.824032, -0.263882, -0.417805
0.002103, -0.824699, -0.257053, -0.421906
0.002596, -0.821400, -0.259686, -0.421619
0.003098, -0.824299, -0.267773, -0.417004
0.003591, -0.823975, -0.254784, -0.422039
0.004085, -0.819321, -0.265808, -0.420437
0.004567, -0.821724, -0.271168, -0.418110
0.005050, -0.819359, -0.264282, -0.421619
0.005584, -0.815163, -0.265579, -0.428905
0.006067, -0.817051, -0.271587, -0.432625
0.006573, -0.809803, -0.263119, -0.437546
0.007057, -0.804691, -0.267506, -0.442696
0.007540, -0.804005, -0.267467, -0.446434
0.008053, -0.805969, -0.267830, -0.448570
0.008536, -0.806160, -0.266857, -0.443935
0.009019, -0.813828, -0.271225, -0.444431
0.009553, -0.814953, -0.269814, -0.430317
0.010037, -0.820389, -0.268803, -0.425892
0.010520, -0.819931, -0.274525, -0.422173
0.011004, -0.816708, -0.271645, -0.419979
0.011497, -0.816288, -0.274162, -0.419559
0.012033, -0.815907, -0.278435, -0.424862
0.012518, -0.811214, -0.274944, -0.423203
0.013004, -0.808506, -0.266571, -0.429649
0.013489, -0.814514, -0.280151, -0.426197
0.014026, -0.815964, -0.273838, -0.429020
0.014511, -0.804977, -0.270271, -0.440235
0.015013, -0.801964, -0.285034, -0.439644
0.015508, -0.800514, -0.274620, -0.440559
0.016002, -0.803986, -0.273838, -0.443859
0.016541, -0.808353, -0.282116, -0.446835
0.016960, -0.802746, -0.282211, -0.441380
0.017494, -0.796661, -0.276146, -0.450897
0.017959, -0.798378, -0.277691, -0.451584
0.018448, -0.795784, -0.272980, -0.455303
0.018933, -0.793457, -0.274982, -0.459843
0.019959, -0.804958, -0.283451, -0.453873
0.020452, -0.799141, -0.279942, -0.452003
0.020960, -0.787144, -0.278187, -0.458031
0.021420, -0.783997, -0.276260, -0.458336
0.021929, -0.785980, -0.278683, -0.467167
0.022435, -0.784626, -0.275440, -0.473804
0.022934, -0.779381, -0.267010, -0.490265
0.023408, -0.771904, -0.264111, -0.500546
0.023927, -0.773792, -0.266991, -0.498447
0.024386, -0.770550, -0.254879, -0.510979
0.024873, -0.769272, -0.254250, -0.518284
0.025412, -0.762482, -0.252037, -0.517998
0.025904, -0.761032, -0.255604, -0.516510
0.026388, -0.761185, -0.246601, -0.526848
0.026871, -0.749092, -0.233746, -0.536938
0.027393, -0.729313, -0.217323, -0.559483
0.027878, -0.704517, -0.207348, -0.585022
0.028364, -0.676956, -0.189018, -0.613575
0.028857, -0.670128, -0.194340, -0.618324
0.029360, -0.685730, -0.186977, -0.629215
0.030326, -0.710011, -0.149632, -0.602837
0.031330, -0.717602, -0.190353, -0.528240
0.031834, -0.728340, -0.238342, -0.481949
0.032326, -0.753880, -0.272942, -0.428371
0.032819, -0.747795, -0.261898, -0.413475
0.033304, -0.715694, -0.253601, -0.444374
0.033792, -0.699425, -0.291710, -0.451889
0.034330, -0.736465, -0.368900, -0.425663
0.034825, -0.771866, -0.345116, -0.426483
0.035302, -0.769653, -0.288792, -0.453854
0.035786, -0.771408, -0.321999, -0.440464
0.036270, -0.795288, -0.317440, -0.418930
0.036798, -0.833931, -0.317688, -0.408649
0.037282, -0.875912, -0.212059, -0.433064
0.037766, -0.864830, -0.136585, -0.451202
0.038786, -0.775242, -0.240383, -0.454464
0.039246, -0.757198, -0.211639, -0.479584
0.039781, -0.746002, -0.163193, -0.496864
0.040263, -0.758266, -0.190563, -0.513287
0.040748, -0.796490, -0.417385, -0.444889
0.041231, -0.782452, -0.442448, -0.388508
0.041766, -0.715389, -0.413704, -0.422726
0.042249, -0.675716, -0.410728, -0.494251
0.042736, -0.651627, -0.353870, -0.545597
0.043218, -0.649414, -0.288486, -0.554104
0.043704, -0.673351, -0.246849, -0.527630
0.044238, -0.694675, -0.257473, -0.465755
0.044722, -0.725098, -0.267220, -0.422726
0.045205, -0.791397, -0.305023, -0.344810
0.045687, -0.907650, -0.477715, -0.257168
0.046231, -1.076260, -0.672550, -0.130539
0.046701, -1.195393, -0.620785, -0.094299
0.047212, -1.220913, -0.602512, -0.114899
0.047712, -1.132927, -0.584850, -0.131130
0.048204, -0.977249, -0.550175, -0.190487
0.048701, -0.844364, -0.532246, -0.269833
0.049184, -0.775623, -0.482998, -0.374870
0.049666, -0.745583, -0.396957, -0.485687
0.050151, -0.737820, -0.389004, -0.543919
0.051140, -0.717182, -0.271854, -0.595665
0.051643, -0.730743, -0.258484, -0.589886
