time, x, y, z 
0.000119, -0.723686, -0.455723, -0.471783
0.000241, -0.717449, -0.450478, -0.471630
0.000293, -0.715218, -0.449009, -0.471001
0.000346, -0.718918, -0.448074, -0.479870
0.000399, -0.737057, -0.458069, -0.484600
0.000449, -0.756359, -0.460224, -0.494137
0.000498, -0.762272, -0.450974, -0.492744
0.000550, -0.764179, -0.447578, -0.484085
0.000598, -0.764542, -0.441341, -0.477161
0.000647, -0.762253, -0.428696, -0.469627
0.000695, -0.761852, -0.422859, -0.465984
0.000744, -0.758801, -0.417213, -0.469933
0.000793, -0.760136, -0.411739, -0.476723
0.000841, -0.756016, -0.407295, -0.483685
0.000889, -0.755539, -0.404549, -0.483971
0.000937, -0.758381, -0.399075, -0.483513
0.000986, -0.765724, -0.394650, -0.488453
0.001034, -0.771370, -0.394917, -0.492496
0.001082, -0.776482, -0.387039, -0.499134
0.001131, -0.770607, -0.379124, -0.500202
0.001180, -0.767994, -0.373707, -0.497494
0.001230, -0.763950, -0.366726, -0.499611
0.001278, -0.766296, -0.362186, -0.505657
0.001327, -0.763721, -0.362015, -0.512257
0.001375, -0.767002, -0.360508, -0.530090
0.001424, -0.765686, -0.353966, -0.532131
0.001918, -0.756226, -0.344238, -0.529232
0.002411, -0.749302, -0.337391, -0.530014
0.002904, -0.752182, -0.336151, -0.537720
0.003396, -0.749798, -0.333748, -0.548420
0.003889, -0.753632, -0.330963, -0.552292
0.004371, -0.756168, -0.331554, -0.550652
0.004855, -0.761795, -0.332985, -0.548592
0.005337, -0.763645, -0.322533, -0.550117
0.006359, -0.770798, -0.315228, -0.560513
0.006842, -0.780067, -0.315990, -0.560379
0.007325, -0.795593, -0.315876, -0.554314
0.007810, -0.803585, -0.312595, -0.542870
0.008344, -0.801086, -0.311222, -0.529881
0.008828, -0.802746, -0.308247, -0.521984
0.009325, -0.801487, -0.302715, -0.519981
0.009809, -0.795784, -0.296459, -0.514851
0.010291, -0.793419, -0.299225, -0.507431
0.011296, -0.786419, -0.300846, -0.506344
0.011781, -0.785999, -0.306416, -0.511932
0.012803, -0.783176, -0.308380, -0.529366
0.013288, -0.782623, -0.309048, -0.533619
0.013773, -0.782166, -0.311890, -0.531788
0.014281, -0.786877, -0.313015, -0.532284
0.014770, -0.789967, -0.315037, -0.539436
0.015262, -0.787964, -0.319252, -0.543232
0.015748, -0.785770, -0.319195, -0.542126
0.016251, -0.786552, -0.318203, -0.539322
0.016756, -0.784531, -0.316391, -0.531731
0.017244, -0.783043, -0.317326, -0.530758
0.017733, -0.788288, -0.319023, -0.533485
0.018220, -0.784302, -0.317974, -0.532227
0.018711, -0.786362, -0.321846, -0.529575
0.019248, -0.788479, -0.324421, -0.522213
0.019740, -0.795078, -0.325012, -0.517178
0.020208, -0.791416, -0.320435, -0.514202
0.020721, -0.787144, -0.319958, -0.509987
0.021229, -0.789566, -0.320282, -0.507851
0.021729, -0.792999, -0.321026, -0.504360
0.022178, -0.791264, -0.320034, -0.501881
0.022707, -0.785236, -0.321980, -0.502224
0.023197, -0.781231, -0.322609, -0.501060
0.023695, -0.783329, -0.321159, -0.500774
0.024159, -0.784855, -0.319786, -0.510044
0.024694, -0.780449, -0.318794, -0.512581
0.025180, -0.776787, -0.319004, -0.509281
0.025663, -0.772915, -0.319710, -0.507774
0.026154, -0.770264, -0.322952, -0.507622
0.026639, -0.769997, -0.324268, -0.513840
0.027175, -0.768795, -0.325413, -0.514011
0.027658, -0.769806, -0.329762, -0.512829
0.028151, -0.770111, -0.329971, -0.510845
0.029205, -0.766201, -0.327606, -0.504189
0.029644, -0.762634, -0.328445, -0.503159
0.030137, -0.761375, -0.331287, -0.499763
0.030619, -0.760250, -0.330791, -0.496540
0.031115, -0.759754, -0.331173, -0.493641
0.031605, -0.762920, -0.335159, -0.486507
0.032093, -0.758018, -0.330791, -0.481148
0.032628, -0.759850, -0.331192, -0.478687
0.033115, -0.757980, -0.332565, -0.470638
0.033604, -0.755787, -0.334873, -0.468369
