time, x0, y0, z0, x1, y1, z1 
0.00000, 0.91722, -0.26241, 0.02226, 0.01865, 0.08009, 0.96235  
0.00100, 0.92138, -0.25984, 0.02918, 0.01909, 0.06723, 0.95671  
0.00200, 0.91709, -0.24948, 0.03189, 0.02087, 0.06199, 0.95598  
0.00300, 0.91526, -0.25537, 0.03677, 0.02111, 0.07105, 0.95209  
0.00400, 0.91461, -0.25776, 0.03216, 0.02094, 0.07275, 0.96399  
0.00500, 0.91169, -0.25002, 0.04225, 0.02352, 0.06371, 0.96991  
0.00600, 0.91261, -0.25152, 0.03836, 0.02527, 0.06441, 0.97357  
0.00700, 0.91324, -0.25637, 0.03693, 0.02047, 0.07191, 0.96910  
0.00800, 0.91026, -0.25055, 0.03696, 0.02331, 0.07362, 0.96804  
0.00900, 0.91095, -0.24677, 0.03933, 0.01968, 0.07261, 0.96672  
0.01000, 0.91019, -0.24786, 0.03832, 0.02121, 0.07563, 0.96268  
0.01100, 0.91433, -0.24626, 0.03469, 0.01932, 0.07126, 0.95854  
0.01200, 0.91383, -0.24460, 0.03141, 0.02056, 0.06666, 0.96689  
0.01300, 0.91045, -0.24822, 0.02758, 0.02190, 0.07235, 0.96949  
0.01400, 0.91206, -0.24933, 0.02907, 0.02344, 0.07736, 0.96272  
0.01500, 0.91396, -0.25133, 0.02964, 0.02794, 0.07412, 0.96415  
0.01600, 0.91339, -0.25408, 0.02701, 0.02157, 0.07133, 0.96376  
0.01700, 0.91473, -0.24771, 0.03260, 0.02199, 0.07097, 0.96382  
0.01800, 0.91101, -0.25089, 0.02928, 0.02014, 0.07072, 0.96792  
0.01900, 0.91812, -0.24826, 0.03439, 0.02329, 0.07254, 0.96907  
0.02000, 0.91696, -0.24738, 0.04362, 0.02237, 0.08009, 0.97393  
0.02100, 0.91526, -0.25087, 0.04337, 0.02010, 0.07578, 0.97475  
0.02200, 0.91118, -0.25196, 0.04202, 0.02180, 0.07378, 0.96773  
0.02300, 0.91118, -0.24931, 0.04148, 0.01886, 0.06929, 0.97189  
0.02400, 0.91341, -0.24242, 0.03962, 0.02037, 0.06937, 0.96680  
0.02500, 0.91537, -0.24273, 0.03683, 0.02174, 0.07227, 0.96872  
0.02600, 0.91282, -0.24397, 0.03548, 0.02213, 0.07502, 0.96664  
0.02700, 0.91244, -0.25724, 0.03061, 0.01846, 0.07858, 0.96636  
0.02800, 0.91173, -0.25345, 0.02897, 0.02083, 0.07629, 0.96399  
0.02900, 0.90960, -0.25209, 0.03201, 0.01898, 0.07711, 0.96148  
0.03000, 0.91156, -0.24853, 0.02888, 0.02367, 0.07420, 0.95963  
0.03100, 0.90672, -0.24551, 0.02996, 0.02415, 0.07931, 0.95945  
0.03200, 0.91253, -0.24960, 0.03174, 0.02270, 0.07736, 0.96954  
0.03300, 0.90656, -0.25126, 0.03218, 0.01837, 0.07706, 0.97273  
0.03400, 0.90820, -0.24870, 0.03294, 0.02445, 0.07492, 0.97803  
0.03500, 0.90927, -0.24445, 0.03933, 0.02569, 0.07200, 0.97334  
0.03600, 0.90578, -0.23981, 0.03420, 0.02884, 0.07229, 0.97824  
0.03700, 0.90910, -0.23315, 0.02831, 0.02729, 0.07254, 0.97969  
0.03800, 0.91108, -0.23209, 0.02720, 0.02531, 0.07862, 0.98444  
0.03900, 0.91595, -0.23447, 0.04175, 0.03002, 0.08190, 0.97240  
0.04000, 0.91616, -0.24239, 0.05579, 0.02220, 0.08310, 0.97206  
0.04100, 0.91635, -0.25505, 0.06266, 0.02172, 0.08057, 0.96296  
0.04200, 0.91829, -0.26442, 0.06096, 0.02369, 0.07565, 0.96989  
0.04300, 0.91780, -0.25846, 0.05768, 0.02277, 0.07402, 0.96144  
0.04400, 0.91784, -0.25202, 0.04740, 0.01810, 0.08162, 0.95745  
0.04500, 0.91927, -0.23794, 0.04475, 0.02417, 0.08446, 0.95837  
0.04600, 0.91732, -0.23041, 0.03870, 0.01846, 0.08377, 0.96153  
0.04700, 0.91236, -0.23500, 0.03481, 0.02167, 0.08097, 0.96628  
0.04800, 0.91022, -0.23779, 0.03199, 0.02346, 0.07921, 0.96540  
0.04900, 0.91150, -0.23523, 0.03670, 0.02237, 0.07313, 0.96579  
0.05000, 0.90944, -0.23327, 0.04639, 0.02695, 0.07524, 0.96991  
0.05100, 0.90214, -0.23367, 0.04614, 0.02401, 0.07561, 0.97765  
0.05200, 0.90548, -0.22923, 0.04349, 0.03242, 0.07292, 0.97670  
0.05300, 0.90683, -0.23127, 0.03929, 0.02502, 0.08152, 0.97919  
0.05400, 0.90509, -0.22812, 0.03834, 0.02403, 0.07765, 0.98379  
0.05500, 0.91192, -0.22873, 0.03723, 0.02565, 0.07938, 0.98186  
0.05600, 0.90942, -0.23096, 0.03698, 0.02371, 0.07318, 0.97689  
0.05700, 0.91623, -0.23563, 0.03597, 0.02151, 0.07433, 0.96973  
0.05800, 0.91661, -0.23220, 0.02932, 0.02588, 0.07696, 0.96077  
0.05900, 0.91688, -0.22629, 0.02892, 0.02510, 0.07456, 0.96117  
0.06000, 0.92447, -0.22491, 0.03004, 0.02270, 0.08286, 0.95819  
0.06100, 0.92443, -0.22444, 0.03431, 0.01842, 0.08116, 0.95764  
0.06200, 0.91888, -0.23327, 0.03708, 0.02081, 0.08060, 0.95203  
0.06300, 0.92312, -0.23388, 0.04047, 0.01772, 0.08188, 0.94719  
0.06400, 0.92058, -0.23813, 0.04644, 0.01974, 0.07935, 0.94786  
0.06500, 0.92096, -0.23912, 0.04301, 0.01772, 0.08043, 0.95789  
0.06600, 0.91501, -0.23806, 0.04135, 0.02083, 0.08272, 0.96722  
0.06700, 0.91648, -0.23783, 0.03290, 0.02243, 0.07238, 0.97094  
0.06800, 0.91764, -0.23178, 0.03149, 0.02588, 0.07437, 0.96754  
0.06900, 0.92514, -0.23243, 0.03120, 0.02480, 0.07521, 0.96621  
0.07000, 0.92112, -0.23327, 0.03162, 0.01827, 0.08289, 0.96611  
0.07100, 0.92785, -0.23554, 0.03653, 0.02504, 0.08282, 0.96582  
0.07200, 0.92203, -0.23846, 0.04087, 0.01986, 0.08160, 0.96874  
0.07300, 0.92560, -0.24105, 0.04124, 0.02329, 0.07029, 0.96264  
0.07400, 0.92417, -0.23973, 0.04400, 0.02016, 0.07048, 0.96266  
0.07500, 0.92604, -0.24229, 0.04282, 0.02623, 0.07298, 0.96870  
0.07600, 0.92390, -0.24132, 0.04057, 0.01947, 0.07683, 0.96762  
0.07700, 0.92398, -0.23750, 0.03748, 0.02335, 0.08036, 0.96472  
0.07800, 0.92184, -0.23663, 0.03607, 0.02409, 0.08205, 0.96470  
0.07900, 0.91797, -0.23350, 0.03286, 0.02707, 0.07734, 0.96992  
0.08000, 0.91700, -0.23355, 0.03119, 0.02090, 0.08255, 0.96975  
0.08100, 0.91814, -0.23392, 0.03435, 0.02558, 0.08060, 0.97082  
0.08200, 0.91873, -0.23653, 0.03531, 0.01898, 0.07521, 0.97229  
0.08300, 0.91185, -0.23783, 0.03288, 0.02188, 0.07454, 0.96693  
0.08400, 0.91400, -0.23809, 0.03141, 0.02398, 0.07160, 0.96188  
0.08500, 0.91522, -0.24214, 0.02996, 0.01772, 0.07397, 0.95819  
0.08600, 0.92106, -0.24111, 0.02815, 0.01719, 0.07616, 0.95989  
0.08700, 0.91778, -0.24324, 0.02663, 0.01890, 0.07811, 0.96336  
0.08800, 0.91713, -0.24071, 0.03294, 0.02056, 0.08026, 0.95743  
0.08900, 0.91658, -0.24576, 0.03822, 0.02197, 0.07793, 0.96533  
0.09000, 0.91404, -0.24567, 0.03342, 0.02760, 0.07898, 0.96651  
0.09100, 0.91360, -0.24157, 0.03414, 0.02232, 0.07618, 0.96779  
