time, x0, y0, z0, x1, y1, z1 
0.00000, -0.61094, -0.36097, -0.63374, -0.57833, -0.19167, 0.21584  
0.00100, -0.54789, -0.35173, -0.51420, -0.48943, -0.19398, -0.02007  
0.00200, -0.59685, -0.38452, -0.26403, -0.55185, -0.13453, -0.11381  
0.00300, -0.63459, -0.47316, -0.16724, -0.46080, -0.01141, -0.20817  
0.00400, -0.59330, -0.51525, -0.20029, -0.56049, -0.07193, -0.31796  
0.00500, -0.59061, -0.50423, -0.15514, -0.48113, 0.19932, -0.34037  
0.00600, -0.60347, -0.45080, -0.17704, -0.42301, 0.17170, -0.29352  
0.00700, -0.51208, -0.38347, -0.18591, -0.51373, 0.13025, -0.34227  
0.00800, -0.48256, -0.37664, -0.18482, -0.44119, 0.29869, -0.35915  
0.00900, -0.59486, -0.34935, -0.18139, -0.40129, 0.21515, -0.24984  
0.01000, -0.52895, -0.23966, -0.21069, -0.47068, 0.06151, -0.29133  
0.01100, -0.48769, -0.23685, -0.26260, -0.39812, 0.13298, -0.36201  
0.01200, -0.49494, -0.17761, -0.27569, -0.38670, 0.13481, -0.32742  
0.01300, -0.46661, -0.00557, -0.31679, -0.43398, 0.07311, -0.30386  
0.01400, -0.46864, 0.07542, -0.34601, -0.41552, 0.17687, -0.36587  
0.01500, -0.48645, 0.10550, -0.40787, -0.39297, 0.20742, -0.26089  
0.01600, -0.38000, 0.22898, -0.48002, -0.39385, 0.12033, -0.34414  
0.01700, -0.34506, 0.28259, -0.42503, -0.36913, 0.06987, -0.34513  
0.01800, -0.36314, 0.20939, -0.48149, -0.31679, 0.27493, -0.39244  
0.01900, -0.37979, 0.31612, -0.51502, -0.28482, 0.18595, -0.35185  
0.02000, -0.28242, 0.42545, -0.59614, -0.32791, 0.04307, -0.37828  
0.02100, -0.34195, 0.40499, -0.64972, -0.21687, 0.12720, -0.46040  
0.02200, -0.35494, 0.44579, -0.67142, -0.37319, 0.15059, -0.50726  
0.02300, -0.42093, 0.60373, -0.67455, -0.40514, 0.14292, -0.61773  
0.02400, -0.45103, 0.51088, -0.69935, -0.35009, 0.35295, -0.63223  
0.02500, -0.47026, 0.55920, -0.72094, -0.41807, 0.44140, -0.43737  
0.02600, -0.61256, 0.78749, -0.76014, -0.34666, 0.22068, -0.30943  
0.02700, -0.43060, 0.58218, -0.78632, -0.52423, 0.14507, -0.54947  
0.02800, -0.56658, 0.58413, -0.73534, -0.44495, 0.40169, -0.50781  
