time, x, y, z 
0.000792, -0.836430, 0.329895, -0.237656
0.000926, -0.837059, 0.330429, -0.239239
0.000985, -0.835552, 0.331879, -0.241432
0.001035, -0.838909, 0.332470, -0.242996
0.001085, -0.836887, 0.335464, -0.244064
0.001134, -0.837688, 0.331821, -0.246105
0.001184, -0.836353, 0.335598, -0.250206
0.001238, -0.839748, 0.338612, -0.250740
0.001289, -0.836449, 0.336685, -0.252380
0.001337, -0.834427, 0.337715, -0.256138
0.001387, -0.831413, 0.334148, -0.259018
0.001435, -0.835972, 0.338497, -0.259914
0.001484, -0.835114, 0.340443, -0.263920
0.001533, -0.835400, 0.342674, -0.263023
0.001582, -0.832520, 0.342369, -0.263672
0.001633, -0.831795, 0.346584, -0.266628
0.001682, -0.831566, 0.344162, -0.269604
0.001731, -0.833092, 0.345020, -0.273170
0.001780, -0.828056, 0.349579, -0.273170
0.001828, -0.827541, 0.345974, -0.275631
0.001877, -0.826530, 0.347786, -0.275879
0.001926, -0.827160, 0.350666, -0.275154
0.001974, -0.827255, 0.352707, -0.279808
0.002025, -0.825214, 0.350819, -0.281582
0.002073, -0.824108, 0.352726, -0.281639
0.002122, -0.825882, 0.350323, -0.282326
0.002171, -0.823765, 0.351620, -0.283031
0.002369, -0.823002, 0.346947, -0.281925
0.002864, -0.820885, 0.344372, -0.283203
0.003357, -0.821781, 0.346565, -0.287380
0.003908, -0.820980, 0.346680, -0.289803
0.004403, -0.817242, 0.342541, -0.288067
0.004900, -0.819187, 0.345440, -0.283604
0.005332, -0.814857, 0.347023, -0.286713
0.005870, -0.814075, 0.344429, -0.283775
0.006352, -0.816479, 0.346432, -0.285530
0.006839, -0.813656, 0.344982, -0.281773
0.007322, -0.813122, 0.341568, -0.281105
0.007806, -0.812969, 0.345287, -0.280056
0.008341, -0.809021, 0.343971, -0.282402
0.008825, -0.807590, 0.343571, -0.285416
0.009308, -0.803604, 0.347290, -0.281811
0.009794, -0.802631, 0.347767, -0.283279
0.010328, -0.802078, 0.346889, -0.279980
0.010813, -0.802803, 0.343552, -0.283546
0.011296, -0.795097, 0.346832, -0.283012
0.011785, -0.790710, 0.348206, -0.284328
0.012268, -0.791874, 0.345783, -0.284119
0.012807, -0.790558, 0.342293, -0.282383
0.013291, -0.786667, 0.343208, -0.283852
0.013762, -0.786896, 0.341568, -0.284405
0.014270, -0.783806, 0.337887, -0.283642
0.014756, -0.774784, 0.337143, -0.288315
0.015248, -0.776958, 0.334721, -0.288582
0.016272, -0.779667, 0.327244, -0.296764
0.016759, -0.781918, 0.321274, -0.301762
0.017249, -0.776310, 0.318565, -0.300674
0.017737, -0.780563, 0.314312, -0.300579
0.018221, -0.783119, 0.315170, -0.304928
0.018740, -0.783558, 0.313854, -0.309830
0.019223, -0.784245, 0.314217, -0.315342
0.019707, -0.787506, 0.312481, -0.316372
0.020192, -0.791225, 0.308018, -0.318718
0.020693, -0.793800, 0.306396, -0.319500
0.021722, -0.794544, 0.312805, -0.333290
0.022215, -0.798607, 0.312920, -0.335560
0.022699, -0.800533, 0.312614, -0.339260
0.023196, -0.800934, 0.310555, -0.342560
0.023681, -0.797672, 0.310593, -0.346336
0.024172, -0.802078, 0.310249, -0.348816
0.024663, -0.801525, 0.312881, -0.351562
0.025161, -0.802956, 0.307484, -0.349789
0.025648, -0.802155, 0.312233, -0.354118
0.026139, -0.802326, 0.315666, -0.353642
0.026675, -0.802307, 0.315495, -0.354958
0.027176, -0.804977, 0.311298, -0.354176
0.027665, -0.807285, 0.306644, -0.356140
0.028152, -0.808582, 0.313187, -0.353298
0.028638, -0.809822, 0.315742, -0.355663
0.029153, -0.811653, 0.316353, -0.356579
0.029640, -0.814037, 0.321693, -0.355091
0.030101, -0.814056, 0.321064, -0.352764
0.030602, -0.814018, 0.319118, -0.353584
0.031098, -0.814400, 0.320892, -0.350685
0.031600, -0.815487, 0.325603, -0.351276
0.032087, -0.813866, 0.326366, -0.347500
0.032591, -0.816746, 0.325184, -0.346375
0.033085, -0.819435, 0.327129, -0.344105
0.033609, -0.819225, 0.331535, -0.342617
0.034096, -0.818310, 0.330582, -0.340309
0.034584, -0.822697, 0.329342, -0.333977
0.035093, -0.821152, 0.327759, -0.335026
0.035598, -0.822144, 0.328712, -0.331478
0.036116, -0.824432, 0.327721, -0.329380
0.037603, -0.826244, 0.333519, -0.324364
0.038093, -0.828781, 0.334511, -0.320892
0.038555, -0.836010, 0.339260, -0.318680
0.039039, -0.836849, 0.337868, -0.314598
0.039530, -0.839615, 0.335941, -0.313587
0.040038, -0.843105, 0.336151, -0.309963
0.040556, -0.841236, 0.340881, -0.307617
0.041020, -0.845089, 0.344982, -0.310497
0.041517, -0.846672, 0.347099, -0.308838
0.042020, -0.848465, 0.352421, -0.308533
0.042527, -0.854568, 0.355587, -0.307198
0.043564, -0.854397, 0.356598, -0.308971
0.044022, -0.855637, 0.362701, -0.302486
0.044496, -0.864277, 0.360718, -0.303288
0.045016, -0.864620, 0.358467, -0.302868
0.045474, -0.864964, 0.358543, -0.299168
0.045993, -0.870419, 0.359306, -0.301914
0.046485, -0.874367, 0.362835, -0.296993
0.046951, -0.874290, 0.358143, -0.293350
0.047465, -0.878258, 0.353012, -0.293732
0.047963, -0.878372, 0.348778, -0.294533
0.048442, -0.880566, 0.354614, -0.296021
0.048970, -0.884686, 0.346851, -0.292568
0.049460, -0.888424, 0.345345, -0.291424
0.049919, -0.887604, 0.345135, -0.291920
0.050419, -0.888596, 0.339108, -0.289021
0.050933, -0.891838, 0.336514, -0.286350
0.051451, -0.891914, 0.335407, -0.287724
0.051919, -0.891819, 0.333424, -0.285492
0.052414, -0.895367, 0.332699, -0.284023
0.052924, -0.893745, 0.331039, -0.281200
0.053445, -0.895367, 0.329990, -0.280819
0.053903, -0.900307, 0.326405, -0.282040
0.054383, -0.903645, 0.317993, -0.283699
0.054910, -0.898914, 0.317097, -0.277119
0.055371, -0.896568, 0.316906, -0.278244
0.055881, -0.898857, 0.314045, -0.274944
0.056408, -0.901165, 0.309544, -0.270100
0.056896, -0.897427, 0.307388, -0.269947
0.057386, -0.900784, 0.303860, -0.265141
0.057871, -0.902328, 0.296192, -0.262470
0.058349, -0.904388, 0.290718, -0.256119
0.058885, -0.906181, 0.286026, -0.254192
0.059384, -0.902023, 0.285339, -0.249653
0.059874, -0.903358, 0.282536, -0.247383
0.060363, -0.908852, 0.281239, -0.249329
0.060867, -0.902290, 0.281048, -0.247688
0.061358, -0.901356, 0.282059, -0.244274
0.061847, -0.902367, 0.284557, -0.240993
0.062350, -0.900097, 0.286884, -0.237827
0.062831, -0.902328, 0.290165, -0.232430
0.063328, -0.904217, 0.291519, -0.229378
0.063801, -0.901318, 0.289669, -0.222092
0.064322, -0.901680, 0.291424, -0.214958
0.065319, -0.902691, 0.287685, -0.202675
0.065775, -0.906887, 0.287571, -0.198307
0.066283, -0.908413, 0.286217, -0.196438
0.066794, -0.900669, 0.285282, -0.196381
0.067285, -0.901489, 0.290146, -0.191174
0.067810, -0.904675, 0.290470, -0.184822
0.068276, -0.902786, 0.291729, -0.183029
0.068768, -0.901585, 0.288124, -0.182533
0.069256, -0.905132, 0.285721, -0.182552
0.069746, -0.906467, 0.288906, -0.180950
0.070251, -0.906334, 0.290337, -0.181351
0.070778, -0.907898, 0.296154, -0.183411
0.071226, -0.905609, 0.297394, -0.183544
0.072221, -0.910416, 0.297470, -0.189838
0.073237, -0.909061, 0.302486, -0.190544
0.073727, -0.910378, 0.300903, -0.186882
0.074241, -0.907135, 0.304260, -0.189877
0.074732, -0.908108, 0.305328, -0.194664
0.075197, -0.907402, 0.303288, -0.194035
0.075712, -0.908756, 0.303421, -0.198097
0.076219, -0.907917, 0.302582, -0.204086
0.076678, -0.902996, 0.299740, -0.205708
0.077188, -0.903225, 0.304337, -0.207272
0.077685, -0.901375, 0.298710, -0.210495
0.078185, -0.901680, 0.300789, -0.208321
0.078660, -0.899944, 0.302029, -0.206604
0.079169, -0.893764, 0.299206, -0.211945
0.079652, -0.894508, 0.303307, -0.215263
0.080200, -0.890331, 0.304489, -0.218353
0.080719, -0.893021, 0.306530, -0.220222
0.081164, -0.887318, 0.309010, -0.222492
0.081675, -0.884590, 0.311337, -0.226383
0.082215, -0.879593, 0.314503, -0.223885
0.082629, -0.883179, 0.314903, -0.227242
0.083186, -0.880566, 0.318336, -0.228081
0.083699, -0.879898, 0.317650, -0.228081
0.084189, -0.879955, 0.314045, -0.234528
0.084611, -0.875607, 0.311089, -0.233002
0.085123, -0.872421, 0.312977, -0.233269
0.085666, -0.875282, 0.310650, -0.232925
0.086096, -0.870895, 0.308571, -0.230198
0.086602, -0.868778, 0.305767, -0.229149
0.087115, -0.866280, 0.298767, -0.229893
0.087613, -0.864124, 0.298557, -0.232792
0.088091, -0.861588, 0.296955, -0.234241
0.088579, -0.859737, 0.293636, -0.232906
0.089111, -0.858822, 0.295467, -0.231991
0.089586, -0.856609, 0.295963, -0.231152
0.090059, -0.859165, 0.298443, -0.234280
0.090546, -0.854549, 0.296955, -0.230656
0.091043, -0.850620, 0.299225, -0.228138
0.091583, -0.846214, 0.300770, -0.229969
0.092071, -0.842495, 0.305443, -0.230865
0.092559, -0.840549, 0.305958, -0.231018
0.093046, -0.839138, 0.307274, -0.231533
0.093565, -0.835075, 0.303059, -0.231800
0.094026, -0.831566, 0.301437, -0.231094
0.094543, -0.827866, 0.303593, -0.233212
0.095032, -0.827274, 0.304260, -0.233536
0.095535, -0.826378, 0.301971, -0.233192
0.096028, -0.815620, 0.301361, -0.232716
0.096543, -0.815983, 0.299740, -0.234184
0.096988, -0.813103, 0.298557, -0.237656
0.097491, -0.813065, 0.295925, -0.240669
0.097995, -0.813007, 0.292969, -0.241432
0.098514, -0.804253, 0.296173, -0.242786
