time, x, y, z 
0.000122, -0.977783, -0.712357, -0.080910
0.000243, -0.905075, -0.303059, -0.169601
0.000299, -0.832520, -0.183659, -0.316238
0.000352, -0.787811, -0.373287, -0.290413
0.000402, -0.726242, -0.561390, -0.156765
0.000453, -0.680485, -0.441113, -0.041370
0.000505, -0.735416, -0.590000, -0.094967
0.000554, -0.825329, -0.683193, -0.058193
0.000603, -0.939064, -0.650578, -0.223198
0.000652, -1.021709, -0.276012, -0.351009
0.000701, -1.033707, -0.206165, -0.216656
0.000750, -0.931988, -0.318451, -0.008163
0.000799, -0.796146, -0.524101, 0.095654
0.000849, -0.748100, -0.614548, -0.049000
0.000897, -0.775871, -0.280514, -0.373669
0.000945, -0.803642, -0.283833, -0.390797
0.000994, -0.767822, -0.420532, -0.148849
0.001042, -0.724564, -0.346642, -0.143814
0.001091, -0.737572, -0.439224, -0.102234
0.001140, -0.837212, -0.813999, 0.071793
0.001188, -1.016159, -0.955410, 0.080490
0.001236, -1.223202, -0.879631, 0.067482
0.001284, -1.362419, -0.591908, -0.048885
0.001332, -1.344852, -0.334435, -0.243015
0.001381, -1.163387, -0.203419, -0.300941
0.001437, -0.900650, -0.119190, -0.281620
0.001935, -0.644264, -0.278130, -0.242710
0.002428, -0.412235, -0.139256, -0.159874
0.002923, -0.341892, -0.265579, -0.110130
0.003454, -0.421467, -0.765934, -0.086136
0.003946, -0.551815, -0.706596, -0.329151
0.004400, -0.714340, -0.292931, -0.522003
0.004884, -0.827198, -0.163383, -0.285854
0.005418, -0.900555, -0.428772, -0.120697
0.005901, -1.019096, -0.936985, 0.225468
0.006383, -1.124439, -0.498772, 0.004539
0.006866, -1.147957, -0.688610, -0.134697
0.007400, -1.128101, -0.763092, -0.057316
0.007884, -1.144161, -0.436039, -0.160961
0.008367, -1.071243, 0.178776, -0.322113
0.008851, -0.877113, 0.099297, -0.140419
0.009384, -0.669022, -0.656319, 0.303421
0.009872, -0.565834, -0.662956, 0.300827
0.010353, -0.627804, -0.260658, -0.549278
0.010836, -0.698318, -0.607319, -0.402374
0.011375, -0.794773, -0.802803, 0.129337
0.011859, -0.982780, -0.500221, -0.195770
0.012342, -1.037407, 0.206432, -0.391750
0.013374, -0.880928, -1.639843, 0.430202
0.013860, -0.941010, -1.500931, 0.299950
0.014345, -1.136093, -0.315933, -0.566521
0.014853, -1.167011, 0.377216, -0.875092
0.015342, -0.938759, 0.111160, -0.297756
0.015812, -0.618706, -0.681553, 0.458145
0.016304, -0.521126, -0.766277, 0.368595
0.016804, -0.639763, -0.563450, -0.112591
0.017308, -0.806465, -0.289345, -0.603390
0.017801, -0.870113, -0.410538, -0.422401
0.018286, -0.792313, -0.717144, 0.009899
0.018769, -0.756054, -0.628090, 0.058212
0.019263, -0.852127, -0.531368, -0.134239
0.019748, -0.943031, -0.688705, -0.124187
0.020245, -0.982380, -0.531158, -0.148659
0.020756, -1.051807, -0.382519, -0.213985
0.021250, -1.103363, -0.632725, 0.310955
0.021750, -1.023598, -0.354977, -0.027332
0.022243, -0.822639, -0.072670, -0.347290
0.022765, -0.622978, -0.116634, -0.152645
0.023265, -0.539970, -0.715809, 0.098076
0.024249, -0.651226, -0.270977, -0.290909
0.024737, -0.786228, -1.161880, -0.276699
0.025220, -0.921021, -1.264687, -0.003796
0.025706, -1.087513, -0.371571, -0.284462
0.026190, -1.176758, 0.009174, -0.287704
0.027219, -0.852242, -0.912914, 0.083179
0.027704, -0.772972, -0.624313, -0.162601
0.028189, -0.688534, 0.225677, -0.402660
0.029175, -0.548420, -0.665779, 0.149269
0.029671, -0.596943, -0.636444, -0.071507
0.030172, -0.631657, 0.129242, -0.261478
0.030660, -0.806694, -1.174698, 0.183411
0.031159, -1.008587, -1.108208, 0.092640
0.031656, -1.097431, -0.272293, -0.536041
0.032149, -1.046124, -0.053272, -0.174580
0.032649, -1.139107, -1.183872, 0.344448
0.033133, -1.134262, -0.683727, -0.074139
0.033661, -0.940781, -0.125809, -0.276184
0.034150, -0.755558, 0.018311, -0.147648
0.034646, -0.734997, -0.673389, 0.115452
0.035607, -0.782585, -0.482502, 0.158730
0.036094, -0.791702, -0.340786, -0.113277
0.036629, -0.778389, -0.396900, -0.182323
0.037112, -0.746174, -0.601082, -0.074348
0.037594, -0.732269, -0.357323, -0.092945
0.038078, -0.799828, -0.751877, 0.221996
0.038613, -0.963898, -0.794144, 0.054379
0.039096, -1.058006, -0.047016, -0.447712
0.039579, -0.969582, -0.208893, 0.135002
0.040065, -0.834351, -0.446968, 0.061569
0.041088, -0.723228, -0.522232, 0.216980
0.041571, -0.801239, -0.258064, -0.173588
0.042056, -0.775833, -0.345650, -0.006390
0.042540, -0.796051, -1.221523, 0.152473
0.043074, -0.836926, -0.496998, -0.503311
0.043540, -0.643139, 0.143032, -0.129986
0.044025, -0.503654, -0.190430, 0.183239
0.044560, -0.570068, -0.708790, -0.128593
0.045046, -0.591583, -0.515671, -0.283966
0.045507, -0.593338, -0.444183, -0.217247
0.046517, -0.827579, -0.984612, 0.136681
0.047026, -1.056557, -1.097584, 0.199261
0.047524, -1.325569, -1.051273, 0.164165
0.048019, -1.637669, -1.220646, 0.465508
0.048513, -1.793823, -0.482559, 0.506821
0.049000, -1.648846, 0.037079, 0.143566
0.049482, -1.248760, -0.283737, 0.169735
0.049967, -0.830669, -0.822449, 0.304337
0.050460, -0.605259, -0.931644, 0.269032
0.050968, -0.548687, -0.571785, 0.089188
0.051498, -0.563316, -0.547886, -0.196819
0.051961, -0.568352, -1.029015, -0.167313
0.052474, -0.585918, -1.000195, 0.041409
0.052975, -0.719719, -0.692959, 0.054665
0.053459, -0.907974, -0.444317, -0.002441
0.053972, -1.013393, -0.869560, 0.252533
0.054424, -1.008759, -0.845928, 0.274887
0.054928, -0.953350, -0.513840, 0.114231
0.055427, -0.922699, -0.205269, -0.186634
0.055930, -0.833187, -0.449276, -0.093403
0.056938, -0.453758, -0.194054, 0.211315
0.057422, -0.395069, -0.129509, 0.046177
0.057925, -0.441246, -0.684261, 0.102234
0.058440, -0.603123, -1.286678, 0.184784
0.058900, -0.805836, -0.796013, 0.127964
0.059412, -0.979385, -0.365353, 0.058517
0.059920, -1.127338, -0.549755, 0.117912
0.060371, -1.168671, -0.678692, 0.153942
0.060910, -1.054440, -0.438423, 0.110207
0.061418, -0.927219, -0.464821, 0.058670
0.062375, -0.683270, -0.711346, 0.160313
0.062912, -0.685234, -0.687714, 0.062408
0.063377, -0.742245, -0.599728, -0.056591
0.063849, -0.760078, -0.337429, -0.114136
0.064365, -0.763893, -0.534496, -0.140095
0.064831, -0.699825, -0.688343, -0.038776
0.065365, -0.635700, -0.592651, 0.007858
0.065827, -0.713158, -0.736370, -0.187321
0.066361, -0.825043, -0.755520, -0.132771
0.066826, -0.893898, -0.981617, -0.009022
0.067825, -0.948696, -0.347576, 0.034084
0.068301, -0.986652, -0.517273, 0.052338
0.068805, -0.939407, -0.438213, 0.206223
0.069293, -0.818710, -0.378647, 0.276184
0.069782, -0.701199, -0.506496, 0.139256
0.070282, -0.649147, -0.719986, 0.052490
0.070783, -0.644245, -0.745716, -0.022335
0.071276, -0.684242, -0.520744, -0.008450
0.071790, -0.745335, -0.437393, 0.061226
0.072303, -0.789528, -0.617313, 0.221786
0.072806, -0.794296, -0.584221, 0.280037
0.073265, -0.794182, -0.753021, 0.270138
0.073782, -0.791759, -0.730972, 0.230980
0.074287, -0.824966, -0.722027, 0.083256
0.075265, -0.907059, -0.775089, 0.130253
0.075732, -0.889893, -0.642624, 0.164757
0.076258, -0.837898, -0.557079, 0.184059
0.076762, -0.779591, -0.443077, 0.163174
0.077229, -0.718269, -0.589314, 0.093269
0.077734, -0.623531, -0.627766, 0.159740
0.078228, -0.597000, -0.717716, 0.172157
0.078736, -0.700188, -0.820522, -0.121803
0.079237, -0.833569, -0.969620, -0.142727
0.079715, -0.881252, -0.995140, 0.093613
0.080232, -0.887203, -0.787163, 0.185986
0.080706, -0.902729, -0.677109, 0.140400
0.081193, -0.875835, -0.697365, 0.170860
0.081694, -0.791130, -0.703297, 0.171337
0.082219, -0.686588, -0.669785, 0.239086
0.082690, -0.640965, -0.631676, 0.309658
0.083164, -0.665455, -0.723095, 0.211086
0.083698, -0.680828, -0.747471, 0.156689
0.084168, -0.704880, -0.630379, 0.189972
0.084687, -0.781536, -0.720539, 0.034885
0.085192, -0.841179, -0.977135, -0.222778
0.085680, -0.846062, -1.027966, -0.264835
0.086149, -0.864086, -1.001911, -0.245667
0.086658, -0.873280, -0.847321, -0.152950
0.087128, -0.876160, -0.809517, 0.049839
0.087628, -0.878429, -0.659504, 0.139866
0.088151, -0.859623, -0.665474, 0.189953
0.089116, -0.739689, -0.552330, 0.279427
0.089620, -0.699444, -0.401382, 0.265217
0.090129, -0.671082, -0.354156, 0.303917
0.091131, -0.557270, -0.403099, 0.346794
0.091602, -0.502853, -0.459652, 0.170479
