time, x, y, z 
0.000812, -0.945683, -0.327816, -0.269737
0.001175, -0.946484, -0.431385, -0.285358
0.001302, -0.844879, -0.285416, -0.096741
0.001415, -0.730877, -0.237656, -0.278511
0.001526, -0.865307, -0.398293, -0.318203
0.001636, -0.962791, -0.453854, -0.306530
0.001746, -0.946255, -0.483742, -0.274181
0.001857, -0.900841, -0.482445, -0.275135
0.001968, -0.990257, -0.629444, -0.315361
0.002077, -1.173000, -0.633373, -0.369377
0.002244, -1.156483, -0.422783, -0.266895
0.002355, -0.886745, -0.267353, -0.132141
0.002465, -0.564690, -0.311069, -0.005856
0.002575, -0.419464, -0.429459, -0.074482
0.002684, -0.585327, -0.391750, -0.304279
0.002793, -0.810509, -0.356979, -0.310402
0.002905, -1.011219, -0.563793, -0.198917
0.003014, -1.199360, -0.569115, -0.172176
0.003123, -1.257286, -0.488644, -0.174084
0.003288, -1.201572, -0.473976, -0.120487
0.003400, -1.051445, -0.523758, -0.037060
0.003509, -0.929623, -0.485153, -0.075722
0.003620, -0.865650, -0.476360, -0.139370
0.003730, -0.862389, -0.529690, -0.147495
0.003840, -0.988102, -0.605221, -0.185585
0.003981, -1.249523, -0.739231, -0.209389
0.004089, -1.484070, -0.722389, -0.146847
0.004198, -1.488686, -0.647278, 0.001030
0.004364, -1.291542, -0.552959, 0.026474
0.004474, -1.017838, -0.513973, -0.016651
0.004584, -0.809593, -0.496960, -0.113277
0.004693, -0.732784, -0.486813, -0.234756
0.004802, -0.761528, -0.519199, -0.294056
0.005185, -0.839024, -0.575180, -0.356464
0.005753, -0.899696, -0.608635, -0.381565
0.006267, -0.912209, -0.589867, -0.364246
0.006590, -0.905514, -0.572872, -0.357304
0.007242, -0.896339, -0.529404, -0.342522
0.007671, -0.897789, -0.494175, -0.316048
0.008189, -0.912476, -0.497189, -0.299664
0.008756, -0.959949, -0.512695, -0.276604
0.009131, -1.016216, -0.518684, -0.225544
0.009738, -1.041088, -0.509548, -0.202236
0.010201, -1.025105, -0.488281, -0.187912
0.010725, -1.009941, -0.474968, -0.177059
0.019116, -1.004658, -0.426884, -0.198269
0.019243, -0.996075, -0.348167, -0.235596
0.019299, -0.930786, -0.263271, -0.334835
0.019353, -0.817165, -0.214806, -0.443687
0.019407, -0.788460, -0.199223, -0.516205
0.019459, -0.843716, -0.190105, -0.542202
0.019514, -0.843620, -0.190239, -0.557156
0.019567, -0.816174, -0.211334, -0.559425
0.019616, -0.824718, -0.229206, -0.523605
0.019665, -0.836372, -0.231171, -0.498905
0.019714, -0.826378, -0.226841, -0.488148
0.019763, -0.818539, -0.230103, -0.470295
0.019813, -0.826912, -0.231400, -0.460052
0.020020, -0.825443, -0.230160, -0.460796
0.020080, -0.819092, -0.237045, -0.460167
0.020129, -0.825653, -0.237751, -0.456333
0.020178, -0.825119, -0.234013, -0.457077
0.020227, -0.823059, -0.236549, -0.451469
0.020277, -0.824261, -0.237141, -0.445690
0.020481, -0.826225, -0.243111, -0.438251
0.020988, -0.823326, -0.256310, -0.422001
0.021495, -0.825253, -0.288734, -0.412102
0.022001, -0.826435, -0.303154, -0.394897
0.023368, -0.837307, -0.278530, -0.375671
0.023485, -0.834217, -0.279636, -0.371075
0.023997, -0.841084, -0.282784, -0.355415
0.024498, -0.850849, -0.281525, -0.343361
0.024943, -0.863495, -0.285168, -0.328789
0.025446, -0.868187, -0.297966, -0.309811
0.025939, -0.878029, -0.308094, -0.288124
0.026437, -0.882721, -0.312099, -0.274410
0.026935, -0.891705, -0.324287, -0.257607
0.027431, -0.900993, -0.337009, -0.246792
0.027922, -0.900478, -0.343704, -0.239162
0.028414, -0.907898, -0.354481, -0.232487
0.028906, -0.914612, -0.366421, -0.230885
0.029387, -0.915699, -0.379925, -0.220757
0.029895, -0.920734, -0.403156, -0.204983
0.030373, -0.929966, -0.431595, -0.183086
0.030873, -0.937557, -0.434456, -0.186558
0.031364, -0.944958, -0.466499, -0.166016
0.031872, -0.963326, -0.520401, -0.133076
0.032374, -0.984192, -0.557632, -0.110817
0.032873, -0.991516, -0.606918, -0.070019
0.033366, -0.984478, -0.637836, -0.027561
0.033858, -0.959854, -0.590229, -0.060158
0.034349, -0.904198, -0.602303, -0.068417
0.034844, -0.843658, -0.664482, -0.064774
0.035347, -0.801773, -0.575542, -0.191326
0.036326, -0.783424, -0.337181, -0.615005
0.036822, -0.840282, -0.380936, -0.673199
0.037320, -0.912476, -0.377350, -0.651875
0.037817, -0.963306, -0.314751, -0.632019
0.038311, -0.944595, -0.253010, -0.518684
0.038802, -0.894279, -0.277023, -0.329895
0.039311, -0.847549, -0.327644, -0.196743
0.039803, -0.855789, -0.257282, -0.291462
0.040300, -0.885525, -0.232544, -0.312862
