time, x0, y0, z0, x1, y1, z1 
0.00000, 0.02953, -0.10876, 0.75556, 0.10618, -0.24715, 0.82846  
0.00100, 0.03836, -0.12220, 0.75863, 0.11330, -0.27800, 0.82289  
0.00200, 0.03466, -0.08511, 0.79866, 0.10601, -0.30136, 0.82003  
0.00300, 0.03048, -0.09102, 0.84225, 0.11524, -0.32381, 0.83593  
0.00400, 0.03761, -0.12533, 0.88795, 0.11112, -0.33253, 0.89119  
0.00500, 0.05518, -0.10349, 0.88188, 0.13643, -0.31681, 0.88017  
0.00600, 0.04683, -0.07616, 0.89008, 0.12903, -0.31851, 0.85575  
0.00700, 0.04641, -0.11017, 0.89437, 0.12808, -0.29371, 0.83532  
0.00800, 0.03862, -0.12941, 0.89249, 0.13435, -0.27107, 0.80528  
0.00900, 0.04606, -0.11528, 0.89846, 0.11820, -0.30607, 0.78703  
0.01000, 0.02766, -0.14284, 0.91343, 0.13855, -0.33646, 0.82331  
0.01100, 0.03935, -0.17458, 0.93042, 0.13649, -0.34336, 0.83136  
0.01200, 0.02789, -0.18623, 0.91949, 0.11826, -0.31309, 0.85672  
0.01300, -0.00376, -0.24258, 0.92276, 0.12352, -0.35892, 0.93555  
0.01400, -0.00326, -0.30281, 0.89138, 0.10391, -0.34502, 0.85503  
0.01500, 0.01810, -0.31149, 0.92100, 0.11009, -0.34700, 0.80971  
0.01600, -0.01225, -0.35078, 0.94261, 0.08646, -0.37756, 0.85972  
0.01700, -0.01320, -0.35812, 0.96291, 0.11440, -0.41540, 0.88503  
0.01800, 0.01383, -0.33035, 0.95341, 0.10742, -0.46309, 0.91803  
0.01900, 0.01020, -0.31445, 0.99203, 0.11438, -0.42370, 0.83397  
0.02000, -0.00597, -0.33136, 0.99522, 0.10262, -0.34969, 0.82254  
0.02100, -0.00259, -0.36507, 0.96209, 0.10265, -0.37342, 0.79384  
0.02200, 0.00381, -0.32349, 0.93512, 0.09796, -0.40344, 0.78470  
0.02300, -0.00742, -0.33241, 0.94675, 0.11742, -0.40491, 0.79254  
0.02400, -0.01471, -0.39328, 0.97769, 0.09705, -0.40768, 0.81909  
0.02500, -0.01942, -0.41468, 0.98907, 0.09680, -0.39421, 0.83120  
0.02600, 0.00307, -0.38176, 0.99545, 0.10937, -0.39568, 0.86246  
0.02700, -0.00076, -0.37897, 0.98753, 0.10782, -0.40543, 0.88699  
0.02800, -0.00816, -0.43461, 0.98484, 0.10777, -0.38818, 0.88049  
0.02900, -0.01307, -0.45652, 0.97239, 0.09367, -0.36537, 0.82726  
0.03000, -0.01768, -0.44415, 0.96521, 0.08085, -0.37304, 0.80767  
0.03100, -0.02996, -0.44342, 0.93718, 0.08442, -0.38717, 0.80681  
0.03200, -0.02686, -0.46455, 0.93208, 0.08923, -0.38065, 0.82129  
0.03300, -0.02968, -0.46862, 0.93491, 0.07359, -0.39001, 0.82848  
0.03400, -0.02352, -0.45221, 0.95963, 0.08326, -0.36282, 0.83916  
0.03500, -0.02995, -0.45652, 0.96233, 0.07652, -0.37155, 0.86582  
0.03600, -0.01944, -0.45341, 0.94599, 0.08677, -0.39305, 0.86309  
0.03700, -0.02563, -0.43167, 0.93742, 0.08499, -0.39909, 0.86744  
0.03800, -0.02527, -0.42746, 0.93660, 0.07275, -0.40047, 0.83254  
0.03900, -0.02966, -0.43795, 0.94126, 0.07738, -0.37048, 0.80544  
0.04000, -0.02771, -0.44662, 0.93821, 0.06283, -0.38172, 0.79170  
0.04100, -0.03170, -0.40998, 0.93121, 0.06798, -0.39860, 0.79414  
0.04200, -0.02531, -0.42110, 0.93107, 0.08205, -0.41355, 0.80418  
0.04300, -0.02689, -0.44947, 0.94584, 0.08436, -0.39768, 0.81522  
0.04400, -0.02954, -0.42839, 0.94889, 0.08232, -0.33491, 0.82346  
0.04500, -0.02890, -0.38961, 0.94774, 0.05232, -0.37275, 0.86992  
0.04600, -0.03628, -0.38689, 0.94282, 0.08659, -0.37186, 0.90567  
0.04700, -0.02192, -0.42006, 0.93775, 0.06981, -0.41107, 0.81148  
0.04800, -0.04539, -0.44186, 0.96169, 0.06554, -0.38273, 0.78793  
0.04900, -0.05980, -0.46232, 0.94316, 0.05491, -0.39314, 0.76099  
0.05000, -0.05976, -0.45097, 0.90233, 0.05013, -0.40617, 0.74928  
0.05100, -0.04353, -0.40651, 0.87641, 0.06304, -0.35398, 0.73351  
0.05200, -0.05596, -0.38256, 0.89521, 0.04059, -0.33695, 0.75634  
0.05300, -0.04940, -0.39530, 0.92207, 0.04244, -0.26781, 0.79243  
0.05400, -0.04637, -0.38300, 0.93658, 0.05283, -0.29734, 0.82756  
0.05500, -0.03433, -0.36140, 0.93887, 0.05550, -0.33005, 0.85258  
0.05600, -0.04301, -0.34203, 0.95446, 0.07210, -0.36970, 0.85756  
0.05700, -0.04173, -0.37838, 0.95528, 0.06739, -0.35398, 0.81596  
0.05800, -0.04093, -0.36253, 0.94786, 0.05337, -0.33407, 0.75994  
0.05900, -0.04190, -0.32152, 0.92024, 0.04990, -0.32167, 0.73090  
0.06000, -0.04309, -0.30329, 0.90601, 0.04959, -0.29388, 0.71617  
0.06100, -0.04534, -0.30910, 0.91070, 0.05178, -0.29703, 0.69147  
0.06200, -0.04633, -0.29701, 0.92598, 0.04772, -0.30161, 0.70200  
0.06300, -0.04311, -0.28437, 0.93779, 0.05497, -0.31322, 0.70786  
0.06400, -0.02483, -0.28002, 0.94009, 0.08156, -0.34182, 0.76900  
0.06500, -0.01852, -0.25831, 0.93729, 0.08524, -0.31939, 0.78886  
0.06600, 0.00065, -0.22854, 0.93794, 0.08812, -0.28288, 0.77755  
0.06700, 0.00063, -0.21755, 0.93851, 0.08516, -0.25097, 0.75691  
0.06800, 0.01322, -0.21055, 0.92487, 0.09428, -0.27960, 0.72535  
0.06900, 0.00914, -0.20613, 0.91335, 0.10656, -0.31715, 0.70454  
0.07000, 0.01247, -0.20567, 0.90372, 0.11024, -0.35206, 0.67766  
0.07100, 0.01852, -0.21044, 0.90496, 0.11337, -0.35345, 0.67062  
0.07200, 0.03033, -0.20210, 0.89622, 0.11377, -0.34060, 0.66891  
0.07300, 0.03870, -0.16445, 0.88066, 0.12669, -0.31961, 0.69254  
0.07400, 0.04417, -0.13599, 0.86536, 0.13483, -0.29118, 0.71739  
0.07500, 0.05135, -0.12140, 0.86313, 0.12827, -0.28187, 0.72607  
0.07600, 0.05735, -0.12560, 0.86519, 0.13559, -0.27863, 0.73250  
0.07700, 0.05737, -0.12579, 0.86147, 0.13607, -0.30003, 0.72857  
0.07800, 0.05579, -0.14477, 0.84541, 0.13981, -0.32734, 0.72437  
0.07900, 0.05527, -0.15127, 0.84135, 0.14071, -0.34239, 0.70063  
0.08000, 0.05157, -0.15743, 0.82582, 0.13975, -0.32757, 0.67059  
0.08100, 0.04917, -0.16081, 0.81129, 0.12629, -0.30714, 0.65523  
0.08200, 0.05278, -0.16006, 0.79565, 0.13491, -0.28805, 0.64976  
0.08300, 0.04934, -0.15627, 0.78655, 0.13367, -0.28315, 0.64898  
0.08400, 0.05045, -0.15768, 0.78909, 0.12661, -0.28088, 0.65649  
0.08500, 0.03851, -0.17849, 0.79710, 0.12140, -0.29818, 0.67019  
0.08600, 0.04210, -0.19241, 0.78999, 0.12215, -0.29816, 0.68754  
0.08700, 0.03733, -0.19447, 0.79042, 0.12024, -0.30859, 0.70961  
0.08800, 0.02304, -0.19945, 0.77303, 0.11198, -0.29335, 0.68884  
0.08900, 0.02438, -0.20926, 0.75779, 0.10681, -0.27287, 0.66778  
0.09000, 0.01564, -0.21389, 0.74036, 0.09432, -0.26604, 0.64772  
0.09100, 0.00340, -0.22532, 0.72224, 0.08827, -0.26222, 0.63616  
0.09200, 0.00679, -0.23838, 0.71056, 0.08503, -0.27159, 0.62584  
0.09300, -0.00566, -0.24670, 0.69792, 0.07994, -0.29165, 0.63185  
0.09400, -0.01062, -0.25557, 0.68502, 0.08053, -0.30050, 0.64096  
0.09500, -0.00616, -0.25826, 0.67265, 0.07961, -0.29549, 0.65136  
0.09600, -0.01673, -0.25484, 0.66496, 0.07687, -0.27138, 0.67394  
0.09700, -0.00835, -0.24643, 0.64976, 0.07095, -0.26608, 0.67787  
0.09800, -0.01032, -0.24073, 0.63894, 0.06878, -0.25633, 0.67961  
0.09900, -0.00370, -0.25484, 0.63017, 0.07040, -0.26581, 0.67320  
0.10000, -0.00755, -0.26522, 0.61073, 0.07299, -0.27657, 0.66422  
0.10100, -0.01600, -0.27298, 0.60112, 0.07057, -0.29140, 0.65866  
0.10200, -0.01387, -0.27737, 0.58765, 0.06496, -0.29476, 0.64611  
0.10300, -0.02064, -0.27990, 0.57684, 0.06199, -0.27996, 0.64274  
0.10400, -0.02354, -0.27323, 0.56593, 0.05882, -0.27878, 0.64774  
