time, x, y, z 
0.000763, -0.791073, -0.550518, 0.284481
0.001146, -0.852661, -0.557499, 0.283222
0.001292, -0.894890, -0.499744, 0.259457
0.001407, -0.879517, -0.369167, 0.308418
0.001524, -0.837822, -0.340786, 0.352058
0.001639, -0.801334, -0.270767, 0.392246
0.001754, -0.773468, -0.189915, 0.440807
0.001866, -0.777721, -0.185833, 0.503864
0.001976, -0.844841, -0.305824, 0.467815
0.002086, -0.879459, -0.326233, 0.443573
0.002198, -0.847530, -0.293198, 0.467205
0.002314, -0.800896, -0.307713, 0.410023
0.002425, -0.789642, -0.386124, 0.276566
0.002536, -0.811501, -0.554428, 0.159512
0.002648, -0.851555, -0.579624, 0.133018
0.002758, -0.921726, -0.651398, 0.149212
0.002869, -1.051846, -0.732079, 0.085144
0.002982, -1.147099, -0.600624, 0.087318
0.003095, -1.117458, -0.362244, 0.218048
0.003207, -1.003361, -0.234261, 0.350189
0.003326, -0.925198, -0.198746, 0.381680
0.003437, -0.899372, -0.252514, 0.338345
0.003547, -0.862064, -0.267773, 0.299206
0.003656, -0.795803, -0.260868, 0.374737
0.003767, -0.753193, -0.278358, 0.411949
0.003877, -0.741253, -0.353680, 0.378265
0.003987, -0.744457, -0.331879, 0.373249
0.004099, -0.769558, -0.335445, 0.385151
0.004210, -0.832748, -0.403576, 0.333042
0.004320, -0.908337, -0.484180, 0.267830
0.004430, -0.967484, -0.450764, 0.241394
0.004540, -0.966911, -0.386734, 0.251427
0.004789, -0.902596, -0.317726, 0.282516
0.005171, -0.845509, -0.358047, 0.291729
0.005690, -0.817661, -0.354290, 0.347137
0.006272, -0.809479, -0.347347, 0.402641
0.006661, -0.790215, -0.308895, 0.450439
0.007184, -0.764599, -0.285587, 0.437069
0.007711, -0.759163, -0.230675, 0.455112
0.008237, -0.755024, -0.180511, 0.440273
0.008629, -0.750637, -0.223236, 0.382519
0.009154, -0.761757, -0.345840, 0.316296
0.009676, -0.865993, -0.776711, 0.060673
0.010200, -1.003761, -0.910988, -0.126133
0.010726, -1.039791, -0.692863, 0.140743
0.015829, -0.998402, -0.400257, 0.401726
0.015932, -0.931244, -0.314522, 0.460796
0.015984, -0.888844, -0.262070, 0.386868
0.016033, -0.870686, -0.265903, 0.357876
0.016082, -0.866070, -0.254726, 0.324287
0.016134, -0.865459, -0.298710, 0.337353
0.016182, -0.856457, -0.371971, 0.276623
0.016231, -0.823708, -0.366936, 0.271034
0.016282, -0.856247, -0.449409, 0.232811
0.016332, -0.932827, -0.434780, 0.258503
0.016385, -0.988045, -0.367832, 0.296764
0.016513, -1.006584, -0.297470, 0.338573
0.017016, -0.979443, -0.238056, 0.347042
0.017518, -0.891647, -0.239811, 0.345440
0.018015, -0.807266, -0.261421, 0.316563
0.018515, -0.767441, -0.167618, 0.436211
0.019000, -0.768681, -0.166931, 0.492325
0.019488, -0.794277, -0.294685, 0.329285
0.019981, -0.849819, -0.310440, 0.246029
0.020484, -0.924683, -0.250778, 0.297203
0.020963, -1.016273, -0.365505, 0.175991
0.021463, -1.019897, -0.404415, 0.095692
0.021960, -0.935841, -0.523643, 0.108109
0.022446, -0.841274, -0.542126, 0.188789
0.022978, -0.795498, -0.635357, 0.154972
0.023970, -0.831871, -0.488091, 0.251617
0.024454, -0.849380, -0.444431, 0.312481
0.024938, -0.837498, -0.446148, 0.334606
0.025452, -0.819950, -0.316658, 0.428810
0.025911, -0.827293, -0.031967, 0.592670
0.026413, -0.855007, 0.157242, 0.644875
0.026902, -0.853291, 0.076694, 0.481453
0.027398, -0.818214, -0.172863, 0.281677
0.027912, -0.807285, -0.355701, 0.198917
0.028400, -0.838127, -0.520439, 0.209389
0.028889, -0.930843, -0.644455, 0.216198
0.029913, -0.914936, -0.384979, 0.329208
0.030395, -0.826263, -0.473232, 0.168362
0.030883, -0.799809, -0.420780, 0.172100
0.031366, -0.887718, -0.291233, 0.257149
0.032389, -1.116486, -0.371971, 0.115299
0.032873, -1.094952, -0.548897, -0.047073
0.033358, -1.009464, -0.619831, -0.051327
0.033842, -0.947647, -0.623951, 0.033226
0.034341, -0.929070, -0.558128, 0.137539
0.035365, -1.038857, -0.195580, 0.152512
0.035837, -1.080894, -0.043526, 0.154858
0.036339, -1.051159, -0.066147, 0.158367
0.036827, -0.965405, -0.240154, 0.231895
0.037318, -0.876465, -0.341568, 0.227757
0.037816, -0.834007, -0.531921, 0.150394
0.038323, -0.863380, -0.659275, 0.102444
0.038819, -0.947075, -0.656719, 0.202656
0.039310, -1.044102, -0.363407, 0.188274
0.039799, -1.080074, -0.156651, 0.193901
0.040284, -1.034813, -0.037022, 0.244122
0.041764, -0.889263, -0.280895, 0.170765
0.042281, -0.927677, -0.391808, 0.092354
0.042766, -1.016674, -0.471401, 0.015736
0.043252, -1.009483, -0.290527, 0.021324
0.043785, -0.888176, -0.249805, 0.184631
0.044269, -0.797482, -0.325375, 0.199318
0.044751, -0.816917, -0.636692, 0.203590
0.045233, -0.916252, -0.539150, 0.002899
0.045800, -1.031990, -0.461655, 0.045357
0.046250, -1.116486, -0.203114, 0.025349
0.046732, -1.138916, -0.033550, 0.066090
0.047214, -1.092014, 0.007801, -0.015869
0.047748, -0.932713, -0.083847, 0.042496
0.048232, -0.739994, -0.108948, 0.042076
0.048761, -0.710506, -0.418186, 0.100651
0.049261, -0.791569, -0.908012, 0.335541
0.049759, -0.888863, -0.723743, 0.281048
0.050278, -1.001778, -0.595417, 0.191956
0.050730, -1.110649, -0.512028, 0.106411
0.051248, -1.135445, -0.307560, 0.076942
0.051745, -1.052761, -0.182781, 0.099487
0.052241, -0.906219, -0.122585, 0.038528
0.052752, -0.803032, -0.350380, 0.214539
0.053245, -0.818462, -0.310726, 0.267334
0.053735, -0.800190, -0.652695, 0.181999
0.054178, -0.754032, -0.757084, 0.247650
0.054749, -0.798492, -0.960884, 0.339546
0.055171, -0.936356, -0.820942, 0.206242
0.055644, -1.123466, -0.670509, -0.028343
0.056137, -1.189041, -0.473595, -0.140133
0.056673, -1.101685, -0.231342, -0.077686
0.057638, -0.766525, -0.029907, 0.148907
0.058120, -0.700626, -0.126839, 0.371609
0.059123, -0.811596, -0.357437, 0.211010
0.059612, -0.865479, -0.673790, -0.002003
0.060144, -0.912228, -0.639400, 0.201664
0.061089, -0.939274, -0.318432, 0.250492
0.061618, -0.902977, -0.262470, 0.006313
0.062105, -0.787258, -0.706558, 0.066128
0.062591, -0.661469, -0.809822, 0.074692
0.063111, -0.649433, -0.813770, 0.239677
0.063597, -0.825768, -0.588703, 0.252705
0.064077, -1.005974, -0.409489, 0.204163
0.064604, -1.119919, -0.298042, 0.024605
0.065077, -1.041679, -0.427227, 0.005074
0.065557, -0.862007, -0.358887, -0.079632
0.066550, -0.780144, -0.734272, 0.071278
0.067081, -0.806007, -0.567970, 0.073242
0.067557, -0.843277, -0.548096, 0.120106
0.068041, -0.841770, -0.589352, 0.156612
0.069061, -0.927067, -0.444088, -0.047474
