time, x, y, z 
0.000114, -0.705128, 0.221577, 0.739517
0.000303, -0.738392, 0.217152, 0.733013
0.000392, -0.774231, 0.180531, 0.731602
0.000472, -0.802689, 0.198288, 0.726223
0.000560, -0.826473, 0.208778, 0.714359
0.000640, -0.848846, 0.215473, 0.714512
0.000721, -0.862923, 0.181217, 0.696144
0.000802, -0.869064, 0.127792, 0.673294
0.000884, -0.858765, 0.056515, 0.659008
0.000964, -0.820503, -0.016441, 0.649414
0.001044, -0.761890, -0.099335, 0.658321
0.001123, -0.734062, -0.166187, 0.656834
0.001205, -0.736752, -0.204124, 0.654774
0.001286, -0.717411, -0.204487, 0.663967
0.001366, -0.675125, -0.177269, 0.675888
0.001446, -0.661049, -0.149231, 0.677471
0.001527, -0.694256, -0.142078, 0.661907
0.001607, -0.747566, -0.136261, 0.646095
0.001689, -0.781212, -0.145340, 0.629463
0.001768, -0.790825, -0.145416, 0.625725
0.001847, -0.780449, -0.144081, 0.633049
0.001927, -0.759392, -0.152016, 0.648174
0.002006, -0.748749, -0.150394, 0.644417
0.002085, -0.759716, -0.137768, 0.638161
0.002165, -0.767498, -0.116596, 0.638504
0.002253, -0.768528, -0.087013, 0.640736
0.002333, -0.768013, -0.045948, 0.649242
0.002412, -0.771198, -0.000496, 0.652103
0.002704, -0.787334, 0.021191, 0.650768
0.003207, -0.803909, 0.054131, 0.654907
0.003738, -0.816860, 0.111790, 0.667858
0.004240, -0.828056, 0.162601, 0.668774
0.004745, -0.831108, 0.248985, 0.675869
0.005246, -0.846233, 0.288734, 0.671654
0.005747, -0.880623, 0.190697, 0.633583
0.006667, -0.907154, 0.171604, 0.615730
0.007165, -0.921650, 0.159302, 0.620728
0.007661, -0.947552, 0.194016, 0.641308
0.008153, -0.962849, 0.314636, 0.699520
0.008648, -0.939369, 0.517178, 0.751915
0.009142, -0.860367, 0.666142, 0.714893
0.009641, -0.765629, 0.757294, 0.648537
0.010132, -0.671120, 0.749149, 0.581665
0.010624, -0.563316, 0.691528, 0.563278
0.011117, -0.473976, 0.676308, 0.533504
0.011613, -0.418339, 0.680752, 0.545559
0.012108, -0.435810, 0.464287, 0.534325
0.012614, -0.633469, -0.656757, 0.736427
0.013082, -0.952969, -1.098938, 0.929260
0.013629, -1.096344, -0.010567, 1.128674
