time, x, y, z 
0.000113, -0.753231, 0.365944, 0.283794
0.000240, -0.745468, 0.366135, 0.280533
0.000293, -0.747662, 0.369930, 0.283680
0.000342, -0.751228, 0.366898, 0.287266
0.000392, -0.752697, 0.369186, 0.288048
0.000444, -0.756130, 0.367126, 0.289383
0.000492, -0.756340, 0.366344, 0.290546
0.000544, -0.752354, 0.367641, 0.294876
0.000594, -0.755749, 0.367165, 0.297527
0.000642, -0.760288, 0.371113, 0.300694
0.000692, -0.762844, 0.370502, 0.304642
0.000740, -0.761814, 0.370731, 0.308418
0.000791, -0.761337, 0.370140, 0.308800
0.000838, -0.761852, 0.370178, 0.316410
0.000886, -0.765457, 0.366173, 0.319138
0.000934, -0.763664, 0.367069, 0.323391
0.000982, -0.764713, 0.365200, 0.326900
0.001030, -0.766487, 0.360336, 0.325661
0.001079, -0.766258, 0.362110, 0.327110
0.001127, -0.766125, 0.360909, 0.333462
0.001176, -0.763626, 0.357780, 0.338020
0.001224, -0.762329, 0.356121, 0.338688
0.001272, -0.764275, 0.354786, 0.341206
0.001320, -0.761871, 0.354023, 0.347424
0.001369, -0.761776, 0.351734, 0.348625
0.001424, -0.760269, 0.350018, 0.347500
0.001549, -0.761185, 0.347195, 0.352230
0.002044, -0.759945, 0.345383, 0.351486
0.002544, -0.759621, 0.341282, 0.354042
0.003035, -0.754623, 0.340614, 0.359840
0.003528, -0.760040, 0.337772, 0.361443
0.004019, -0.759621, 0.337315, 0.361309
0.004502, -0.766735, 0.346508, 0.379257
0.005014, -0.771599, 0.349445, 0.386887
0.005496, -0.779419, 0.346832, 0.379925
0.006034, -0.782852, 0.348797, 0.380344
0.006518, -0.784359, 0.348129, 0.382366
0.007000, -0.788784, 0.350208, 0.383110
0.007507, -0.788059, 0.357513, 0.391693
0.008023, -0.790730, 0.357494, 0.396347
0.008506, -0.794296, 0.352631, 0.397434
0.008967, -0.797672, 0.350723, 0.397053
0.009449, -0.797920, 0.353222, 0.393372
0.010006, -0.796165, 0.353794, 0.396824
0.010466, -0.795975, 0.355434, 0.400906
0.010954, -0.799904, 0.355053, 0.401688
0.011438, -0.797882, 0.354099, 0.402203
0.011924, -0.798244, 0.351048, 0.400391
0.012458, -0.797195, 0.345840, 0.391960
0.012941, -0.794888, 0.345478, 0.396118
0.013423, -0.906067, 0.444317, 0.426922
0.013907, -1.551895, 1.275082, 1.316032
0.014411, -2.536144, 1.854820, 1.884098
0.014903, -2.872562, 1.335316, 1.086197
0.015392, -2.302208, 0.351734, 0.270786
0.016381, -0.615292, 0.078220, -0.210819
0.016894, -0.240593, 0.518513, 0.177383
0.017386, -0.227413, 0.395794, 0.560894
0.018899, -0.930691, 0.527935, 0.228348
0.019384, -1.112823, 0.555840, 0.234413
0.019851, -1.077213, 0.444870, 0.454578
0.020351, -0.933914, 0.273170, 0.556965
0.020871, -0.761757, 0.244827, 0.533104
0.021379, -0.655632, 0.269661, 0.369854
0.021843, -0.663891, 0.298042, 0.275803
0.022351, -0.732040, 0.295696, 0.308990
0.022855, -0.815659, 0.278130, 0.375080
0.023330, -0.859108, 0.322914, 0.538845
0.023820, -0.845776, 0.341434, 0.478249
0.024308, -0.829811, 0.298347, 0.528641
0.024843, -0.787144, 0.292225, 0.528412
0.025325, -0.752296, 0.278225, 0.490093
0.025808, -0.732098, 0.273590, 0.430679
0.026295, -0.718842, 0.333633, 0.421600
0.026836, -0.746059, 0.360432, 0.506802
0.027324, -0.767288, 0.332222, 0.607719
0.027814, -0.756073, 0.262852, 0.613556
0.028307, -0.724030, 0.255280, 0.507889
0.028808, -0.696125, 0.278664, 0.468884
0.029293, -0.708122, 0.245533, 0.520382
0.029764, -0.748558, 0.210896, 0.595417
0.030767, -0.813332, 0.295773, 0.511951
0.031273, -0.836887, 0.274143, 0.416412
0.031762, -0.860538, 0.207195, 0.494747
0.032255, -0.881367, 0.167942, 0.512753
0.032743, -0.877457, 0.182018, 0.506439
0.033262, -0.826015, 0.176392, 0.450993
0.033750, -0.778027, 0.181541, 0.385475
0.034244, -0.784416, 0.260601, 0.390434
0.035210, -0.814152, 0.334053, 0.503101
0.035746, -0.799484, 0.313950, 0.440159
0.036230, -0.795288, 0.315895, 0.397034
0.036714, -0.788841, 0.306396, 0.394402
0.037198, -0.767212, 0.226593, 0.402679
0.037694, -0.751514, 0.213642, 0.443611
0.038184, -0.748310, 0.227184, 0.466957
0.038672, -0.784225, 0.235062, 0.456409
0.039209, -0.837250, 0.214615, 0.395679
0.039693, -0.892200, 0.227776, 0.357075
0.040176, -0.966263, 0.325851, 0.265961
0.040658, -1.062183, 0.429115, 0.254135
0.041683, -1.110115, 0.462742, 0.130424
0.042168, -0.966434, 0.412560, 0.228653
0.042650, -0.834141, 0.448322, 0.265026
0.043133, -0.739956, 0.457478, 0.360718
0.043666, -0.659618, 0.432472, 0.508499
0.044153, -0.584183, 0.342922, 0.597572
0.044635, -0.523949, 0.246143, 0.617065
0.045119, -0.465832, 0.266647, 0.620041
0.046110, -0.450935, 0.349712, 0.518093
0.046608, -0.494041, 0.445366, 0.482407
0.047107, -0.621071, 0.550308, 0.402794
0.047596, -0.830059, 0.600853, 0.282593
0.048089, -1.129932, 0.608902, 0.094986
0.048580, -1.356564, 0.470943, 0.099087
0.049116, -1.377563, 0.342274, 0.059681
0.049576, -1.231976, 0.245762, 0.032139
0.050112, -1.028728, 0.327778, 0.039997
0.050565, -0.854607, 0.453358, -0.008469
0.051067, -0.741081, 0.482140, 0.012550
0.051596, -0.679779, 0.507545, 0.125732
0.052100, -0.659580, 0.519123, 0.294952
0.052609, -0.676842, 0.566597, 0.376091
0.053078, -0.706558, 0.564804, 0.420818
0.054139, -0.715179, 0.387993, 0.420914
0.054574, -0.689812, 0.366211, 0.415783
0.055083, -0.678539, 0.398273, 0.369244
0.055538, -0.704613, 0.406094, 0.354996
0.056079, -0.783882, 0.398178, 0.338135
0.056574, -0.855827, 0.368958, 0.317936
0.057020, -0.878658, 0.346470, 0.323544
0.057508, -0.834274, 0.335999, 0.281963
0.058040, -0.777054, 0.352173, 0.271931
0.058508, -0.739346, 0.356712, 0.332222
0.059034, -0.711079, 0.363808, 0.396214
0.059515, -0.717087, 0.377808, 0.414467
0.059982, -0.759544, 0.429535, 0.406227
0.060478, -0.794392, 0.482292, 0.395908
0.061011, -0.814037, 0.487251, 0.373650
0.061466, -0.833607, 0.452156, 0.315723
0.061984, -0.856113, 0.493240, 0.239086
0.062956, -0.839672, 0.502586, 0.123749
0.063464, -0.839176, 0.500050, 0.126019
0.063969, -0.843487, 0.471840, 0.199966
0.064437, -0.835400, 0.479679, 0.217915
0.064970, -0.823383, 0.470428, 0.222816
0.065429, -0.787868, 0.469017, 0.251808
0.065967, -0.746727, 0.481796, 0.296478
