time, x, y, z 
0.000141, -0.932846, 0.189781, 0.304623
0.000550, -0.968266, 0.239468, 0.319366
0.000690, -0.976543, 0.274868, 0.318470
0.000806, -0.989819, 0.175457, 0.215015
0.000920, -0.964336, 0.106621, 0.318165
0.001038, -0.831375, 0.150299, 0.497665
0.001153, -0.712986, 0.078468, 0.499668
0.001266, -0.705242, 0.032158, 0.577164
0.001378, -0.780392, 0.016041, 0.534515
0.001490, -0.886192, 0.009098, 0.475330
0.001603, -0.971031, 0.073872, 0.403996
0.001718, -0.992737, 0.073051, 0.364799
0.001831, -0.956860, 0.109940, 0.400696
0.001951, -0.929203, 0.143108, 0.325146
0.002003, -0.926819, 0.121193, 0.292282
0.002054, -0.932178, 0.092983, 0.313778
0.002102, -0.922489, 0.106926, 0.285130
0.002151, -0.902023, 0.082569, 0.309410
0.002199, -0.882988, 0.003338, 0.295830
0.002247, -0.857620, -0.023670, 0.291328
0.002295, -0.801010, 0.014439, 0.377922
0.002344, -0.754871, 0.049057, 0.382557
0.002393, -0.751057, -0.024090, 0.506763
0.002443, -0.836849, -0.092678, 0.487347
0.002491, -0.925064, -0.074673, 0.543900
0.002546, -0.930576, -0.057640, 0.517902
0.002595, -0.905533, -0.131207, 0.444145
0.002645, -0.871277, -0.128078, 0.494099
0.002694, -0.809879, -0.075684, 0.667591
0.003115, -0.809059, -0.037327, 0.558357
0.003609, -0.849094, 0.022297, 0.602207
0.004102, -0.907097, -0.028877, 0.469494
0.004595, -0.976124, -0.083504, 0.402489
0.005088, -0.991726, -0.010757, 0.339870
0.005609, -0.970459, 0.053368, 0.226974
0.006091, -0.920315, 0.097027, 0.240993
0.006574, -0.771904, 0.138702, 0.505238
0.007594, -0.606880, 0.152779, 0.748348
0.008077, -0.684242, 0.052986, 0.724678
0.008559, -0.788155, 0.036850, 0.732574
0.009042, -0.898666, 0.084095, 0.609531
0.009576, -0.989437, 0.121346, 0.499954
0.010059, -1.026077, 0.114079, 0.478935
0.010572, -1.010456, 0.173569, 0.369778
0.011710, -0.985260, 0.219364, 0.273743
0.011766, -0.935040, 0.254841, 0.347080
0.012016, -0.859051, 0.245800, 0.360718
0.012554, -0.791969, 0.183163, 0.326862
0.013044, -0.745354, 0.178852, 0.395298
0.013528, -0.681019, 0.132961, 0.550747
0.014013, -0.643444, 0.000153, 0.669060
0.014507, -0.670643, -0.136452, 0.761108
0.015025, -0.733871, -0.283203, 0.846195
0.015528, -0.793610, -0.290337, 0.754757
0.016018, -0.824356, -0.199184, 0.763588
0.016520, -0.851345, -0.172482, 0.694103
0.016980, -0.898151, -0.146103, 0.595188
0.017477, -0.938015, -0.071907, 0.532436
0.017970, -0.938625, -0.006676, 0.464096
0.018995, -0.929222, 0.124111, 0.324001
0.019484, -0.917950, 0.182247, 0.314350
0.019978, -0.902271, 0.230503, 0.267715
0.020556, -0.894165, 0.215282, 0.256042
0.021432, -0.767746, 0.179443, 0.324192
0.021944, -0.722542, 0.205460, 0.373039
0.022446, -0.739269, 0.233707, 0.361328
0.023005, -0.770550, 0.215149, 0.356846
0.023460, -0.788956, 0.119762, 0.428085
0.023940, -0.788250, 0.006180, 0.503922
0.024427, -0.765610, 0.009918, 0.565910
0.024911, -0.753613, 0.038090, 0.586891
0.025398, -0.773487, 0.046635, 0.582333
0.026420, -0.841732, 0.077953, 0.572605
0.026910, -0.870171, 0.080357, 0.619946
0.027399, -0.841503, 0.063763, 0.773201
0.027884, -0.819359, 0.033245, 0.714550
0.028394, -0.812988, 0.032730, 0.736771
0.028900, -0.796375, 0.054245, 0.707397
0.029391, -0.799198, 0.135860, 0.616493
0.029877, -0.826931, 0.195808, 0.575294
0.030494, -0.845184, 0.149002, 0.518532
0.030885, -0.835705, 0.178394, 0.448093
0.031335, -0.818157, 0.145054, 0.524197
0.031840, -0.750504, 0.049400, 0.709896
0.032388, -0.674362, -0.015049, 0.770550
0.032876, -0.663929, -0.061913, 0.737743
