time, x, y, z 
0.000139, -0.814972, 0.447311, -0.188961
0.000268, -0.813293, 0.448380, -0.190182
0.000342, -0.813961, 0.449200, -0.191555
0.000393, -0.811291, 0.448608, -0.189438
0.000444, -0.812798, 0.446110, -0.190754
0.000493, -0.810089, 0.446529, -0.192051
0.000544, -0.811672, 0.445728, -0.191154
0.000593, -0.814075, 0.448399, -0.189800
0.000641, -0.813160, 0.449142, -0.195599
0.000690, -0.813675, 0.447464, -0.194511
0.000738, -0.813370, 0.443802, -0.192471
0.000786, -0.814571, 0.447369, -0.195389
0.000834, -0.815887, 0.448666, -0.196781
0.000883, -0.813503, 0.445614, -0.194035
0.000931, -0.812988, 0.447617, -0.196857
0.000979, -0.813541, 0.451279, -0.194492
0.001027, -0.811920, 0.449677, -0.196667
0.001088, -0.814095, 0.452175, -0.194817
0.001136, -0.812454, 0.450172, -0.196266
0.001193, -0.813351, 0.447807, -0.197906
0.001242, -0.814533, 0.448284, -0.198040
0.001290, -0.810814, 0.445366, -0.197182
0.001338, -0.811863, 0.445747, -0.196629
0.001418, -0.812016, 0.449562, -0.198097
0.001472, -0.810699, 0.451393, -0.196152
0.001532, -0.815239, 0.449753, -0.196629
0.001579, -0.811005, 0.449924, -0.197678
0.002074, -0.810356, 0.450974, -0.198612
0.002585, -0.812874, 0.447750, -0.198402
0.003083, -0.810776, 0.446739, -0.196342
0.003584, -0.812340, 0.447578, -0.197868
0.004108, -0.805130, 0.444584, -0.194912
0.005035, -0.808926, 0.442810, -0.195656
0.005535, -0.808697, 0.442638, -0.192108
0.006027, -0.807991, 0.442410, -0.192337
0.006529, -0.811996, 0.441856, -0.195370
0.007024, -0.807590, 0.444145, -0.191746
0.007517, -0.804863, 0.440979, -0.191212
0.008011, -0.802555, 0.438824, -0.190678
0.008516, -0.802326, 0.438156, -0.189323
0.009010, -0.805988, 0.438690, -0.191040
0.009513, -0.803051, 0.438423, -0.190277
0.010007, -0.800419, 0.440063, -0.188770
0.010504, -0.803185, 0.442448, -0.188732
0.010996, -0.800724, 0.438824, -0.192242
0.011487, -0.801353, 0.435886, -0.190392
0.011982, -0.803432, 0.436707, -0.189972
0.012486, -0.800667, 0.438328, -0.191021
0.012980, -0.800171, 0.438156, -0.187683
0.013469, -0.801582, 0.440292, -0.189133
0.013973, -0.800743, 0.436878, -0.191727
0.014467, -0.803623, 0.436783, -0.192146
0.014973, -0.799809, 0.441246, -0.194340
0.015466, -0.803947, 0.440350, -0.190620
0.015973, -0.806103, 0.440369, -0.192623
0.016474, -0.807419, 0.439930, -0.191517
0.016971, -0.808048, 0.441227, -0.191422
0.017473, -0.803337, 0.437927, -0.191631
0.017965, -0.804806, 0.436707, -0.193787
0.018462, -0.804806, 0.437622, -0.192890
0.018955, -0.804138, 0.438404, -0.191174
0.019463, -0.805702, 0.439167, -0.192223
0.019896, -0.806694, 0.439110, -0.195560
0.020476, -0.802746, 0.438080, -0.192852
0.020882, -0.806484, 0.436707, -0.194378
0.021405, -0.805244, 0.437412, -0.198193
0.021878, -0.806503, 0.437374, -0.195465
0.022387, -0.805550, 0.433426, -0.196247
0.022875, -0.805740, 0.437031, -0.198860
0.023380, -0.804234, 0.436344, -0.200367
0.023876, -0.805225, 0.431423, -0.200253
0.024349, -0.806770, 0.432987, -0.200443
0.024847, -0.807590, 0.431519, -0.201950
0.025353, -0.804386, 0.435677, -0.204639
0.025855, -0.802803, 0.436878, -0.205593
0.026345, -0.808849, 0.436268, -0.207005
0.026839, -0.804539, 0.434322, -0.207424
0.027331, -0.801849, 0.433750, -0.205917
0.027834, -0.804520, 0.437164, -0.204315
0.028300, -0.808659, 0.435791, -0.204163
0.028800, -0.809593, 0.436401, -0.204353
0.029302, -0.807095, 0.438442, -0.200748
0.029796, -0.805321, 0.438461, -0.200615
0.030298, -0.805531, 0.439224, -0.204029
0.030816, -0.807419, 0.440941, -0.200043
0.031771, -0.810490, 0.436039, -0.203362
0.032300, -0.812721, 0.437107, -0.202503
0.032751, -0.812111, 0.441113, -0.202103
0.033260, -0.811100, 0.442047, -0.202713
0.033768, -0.811539, 0.440178, -0.201893
0.034755, -0.814304, 0.447330, -0.204105
0.035253, -0.810089, 0.444050, -0.204334
0.035748, -0.809669, 0.439453, -0.204258
0.036261, -0.808926, 0.443459, -0.203571
0.036720, -0.812874, 0.443954, -0.198784
0.037213, -0.814228, 0.439529, -0.199909
0.038223, -0.813866, 0.442123, -0.195789
0.038720, -0.817509, 0.445099, -0.197735
0.039214, -0.817261, 0.443249, -0.198097
0.039705, -0.816650, 0.440483, -0.195465
0.040200, -0.816021, 0.441990, -0.194035
0.040696, -0.816555, 0.443916, -0.195599
0.041197, -0.818901, 0.443554, -0.193291
0.041669, -0.818062, 0.443420, -0.189209
0.042164, -0.819607, 0.442390, -0.192184
0.043174, -0.818558, 0.441799, -0.190716
0.043668, -0.816250, 0.441723, -0.192223
0.044174, -0.816345, 0.445900, -0.190296
0.044672, -0.817585, 0.444679, -0.191708
0.045182, -0.816307, 0.447235, -0.190086
0.045640, -0.817928, 0.446224, -0.190620
0.046141, -0.818272, 0.447826, -0.188656
0.046635, -0.820274, 0.447292, -0.187817
0.047130, -0.821266, 0.448132, -0.188370
0.047624, -0.821095, 0.444946, -0.187855
0.048141, -0.820541, 0.445843, -0.189171
0.048640, -0.823765, 0.445328, -0.192680
0.049133, -0.818253, 0.446262, -0.189457
0.049607, -0.820332, 0.447254, -0.189686
0.050133, -0.820389, 0.444870, -0.191917
0.050608, -0.822964, 0.444698, -0.193977
0.051095, -0.822792, 0.446625, -0.191154
0.051615, -0.825558, 0.445099, -0.191097
0.052153, -0.826206, 0.449409, -0.189781
0.052593, -0.824394, 0.452194, -0.188885
0.053079, -0.823078, 0.449924, -0.190868
0.053600, -0.824585, 0.449924, -0.191765
0.054147, -0.823021, 0.453377, -0.192451
0.055053, -0.822601, 0.452843, -0.191879
0.055546, -0.827045, 0.454636, -0.190983
0.056080, -0.828381, 0.453892, -0.193043
0.056551, -0.827770, 0.454273, -0.192699
0.057082, -0.829792, 0.453758, -0.190258
0.057559, -0.824413, 0.451088, -0.188923
0.058029, -0.826855, 0.452805, -0.193539
0.058534, -0.827332, 0.451698, -0.192089
0.059027, -0.825367, 0.454102, -0.192566
0.059541, -0.826912, 0.455608, -0.192852
0.060084, -0.824108, 0.458736, -0.192204
0.060515, -0.823231, 0.455132, -0.191994
0.061022, -0.822926, 0.454636, -0.191650
0.061542, -0.823746, 0.453968, -0.189018
0.062065, -0.818939, 0.452080, -0.189457
0.062540, -0.820503, 0.452881, -0.190105
0.063003, -0.817146, 0.452328, -0.190582
0.063523, -0.817986, 0.452633, -0.193710
0.064085, -0.821705, 0.453320, -0.193443
0.064562, -0.818901, 0.454273, -0.190735
0.065056, -0.817623, 0.454788, -0.191135
0.065542, -0.818653, 0.454216, -0.187626
0.066037, -0.818443, 0.452614, -0.191383
0.066563, -0.819397, 0.451450, -0.190258
0.066948, -0.817986, 0.451412, -0.190964
0.067452, -0.814285, 0.452061, -0.191422
0.067956, -0.816765, 0.449734, -0.190392
0.068460, -0.814896, 0.447979, -0.194244
0.068963, -0.817432, 0.448589, -0.193138
0.069531, -0.815315, 0.447197, -0.192585
0.069914, -0.817299, 0.449562, -0.194302
0.070431, -0.815582, 0.445805, -0.192490
0.070921, -0.813351, 0.445175, -0.193634
0.071438, -0.815258, 0.443726, -0.196095
0.071899, -0.814152, 0.447178, -0.196571
0.072401, -0.816097, 0.446339, -0.191746
0.072970, -0.814857, 0.445156, -0.193195
0.073399, -0.812111, 0.441799, -0.197029
0.074061, -0.812130, 0.442982, -0.198345
0.074405, -0.810261, 0.439472, -0.198002
0.074895, -0.811920, 0.441322, -0.195827
0.075363, -0.810928, 0.439320, -0.196247
0.075856, -0.811367, 0.442123, -0.197124
0.076665, -0.811043, 0.445099, -0.196705
0.076984, -0.811691, 0.440159, -0.195580
0.077469, -0.808945, 0.437756, -0.195789
0.077842, -0.805378, 0.435791, -0.196762
0.078342, -0.805321, 0.436287, -0.199413
0.078840, -0.809441, 0.436497, -0.200787
0.079873, -0.801601, 0.438633, -0.201893
0.080318, -0.800819, 0.435543, -0.203495
0.080804, -0.799770, 0.432796, -0.201836
0.081352, -0.801525, 0.433159, -0.200100
0.081823, -0.799809, 0.432777, -0.200405
0.082327, -0.804062, 0.431995, -0.201015
0.082816, -0.801029, 0.434608, -0.202961
0.083320, -0.799656, 0.436306, -0.200310
0.084330, -0.795574, 0.431023, -0.203133
0.084773, -0.797195, 0.429535, -0.201130
0.085299, -0.794086, 0.429039, -0.203323
0.085779, -0.793304, 0.425568, -0.203114
0.086311, -0.793610, 0.426483, -0.202961
0.086802, -0.792332, 0.426235, -0.203400
0.087750, -0.790443, 0.429325, -0.205078
0.088253, -0.790939, 0.429401, -0.203724
0.088784, -0.790291, 0.430908, -0.205841
0.089231, -0.786819, 0.430279, -0.204334
0.089771, -0.789738, 0.429497, -0.205040
0.090252, -0.794678, 0.429993, -0.203972
0.090732, -0.796852, 0.426388, -0.207882
