time, x, y, z 
0.000722, -0.834980, -0.334263, -0.373039
0.000858, -0.838013, -0.335789, -0.375271
0.000911, -0.838566, -0.336571, -0.374622
0.000963, -0.834541, -0.337238, -0.371723
0.001010, -0.831833, -0.335293, -0.372200
0.001061, -0.833797, -0.337067, -0.371094
0.001112, -0.832672, -0.334187, -0.371685
0.001198, -0.831947, -0.334911, -0.370808
0.001339, -0.830898, -0.333862, -0.369911
0.001424, -0.834160, -0.335789, -0.369968
0.001507, -0.837173, -0.335197, -0.372181
0.001586, -0.833530, -0.332890, -0.373478
0.001666, -0.834351, -0.335598, -0.372105
0.001748, -0.834885, -0.335121, -0.372581
0.001827, -0.836372, -0.335484, -0.371494
0.001907, -0.832405, -0.334778, -0.372009
0.001986, -0.830383, -0.335846, -0.371628
0.002067, -0.828629, -0.338135, -0.374146
0.002146, -0.826702, -0.337982, -0.378075
0.002225, -0.822105, -0.331821, -0.384140
0.002306, -0.811596, -0.329361, -0.396500
0.002388, -0.799866, -0.321369, -0.408039
0.002468, -0.798512, -0.316505, -0.413227
0.002549, -0.808449, -0.321331, -0.406284
0.002629, -0.825672, -0.325089, -0.390186
0.002718, -0.825768, -0.326290, -0.384140
0.002799, -0.820656, -0.325680, -0.379429
0.002879, -0.823650, -0.325775, -0.375137
0.002960, -0.826416, -0.323410, -0.376225
0.003251, -0.824261, -0.326729, -0.378838
0.003652, -0.811939, -0.321007, -0.388393
0.004151, -0.809612, -0.324078, -0.393448
0.004653, -0.812550, -0.321331, -0.402412
0.005157, -0.808868, -0.318165, -0.403328
0.005660, -0.811138, -0.318375, -0.402622
0.006158, -0.811443, -0.318527, -0.402260
0.006657, -0.806046, -0.309162, -0.406303
0.007156, -0.804081, -0.302734, -0.410404
0.007655, -0.803623, -0.298233, -0.415115
0.008150, -0.805244, -0.299377, -0.411911
0.008643, -0.803547, -0.285187, -0.427952
0.009136, -0.795746, -0.272713, -0.436554
0.009630, -0.795174, -0.277481, -0.430584
0.010125, -0.797119, -0.269623, -0.437908
0.010619, -0.793915, -0.257549, -0.445671
0.011115, -0.790730, -0.249462, -0.454311
0.011619, -0.792179, -0.240726, -0.463791
0.012112, -0.792885, -0.249023, -0.460701
0.012604, -0.800915, -0.240784, -0.459576
0.013100, -0.799809, -0.228767, -0.464535
0.013644, -0.787582, -0.211620, -0.475845
0.014134, -0.783882, -0.218163, -0.480995
0.014638, -0.797081, -0.240612, -0.457306
0.015149, -0.817757, -0.249329, -0.436096
0.015544, -0.829086, -0.255985, -0.418129
0.016111, -0.835915, -0.289536, -0.386524
0.016609, -0.838203, -0.280113, -0.378437
0.017122, -0.831165, -0.260983, -0.382423
0.018048, -0.825005, -0.271606, -0.419369
0.018551, -0.804501, -0.241547, -0.442047
0.019048, -0.783463, -0.201874, -0.477543
0.019548, -0.768909, -0.180511, -0.509567
0.020048, -0.771046, -0.211983, -0.488148
0.020518, -0.786629, -0.238838, -0.449009
0.021002, -0.809841, -0.219173, -0.431461
0.021541, -0.834274, -0.172977, -0.445194
0.022001, -0.838280, -0.158653, -0.438023
0.022501, -0.832348, -0.187359, -0.416012
0.023014, -0.831928, -0.202579, -0.400677
0.023487, -0.832920, -0.161591, -0.402756
0.024003, -0.823212, -0.162983, -0.419140
0.024497, -0.820599, -0.199604, -0.412178
0.024994, -0.861683, -0.346432, -0.361500
0.025487, -0.936241, -0.483131, -0.289955
