time, x, y, z 
0.000120, -0.193577, -0.504780, 0.536938
0.000250, -0.196285, -0.507298, 0.538216
0.000306, -0.199261, -0.504513, 0.540371
0.000384, -0.202541, -0.506001, 0.538654
0.000435, -0.203838, -0.499744, 0.535851
0.000486, -0.207176, -0.498123, 0.532761
0.000533, -0.213051, -0.502205, 0.531311
0.000594, -0.214252, -0.500793, 0.530281
0.000646, -0.222530, -0.504665, 0.534115
0.000695, -0.218124, -0.506248, 0.531960
0.000743, -0.221615, -0.505791, 0.528984
0.000791, -0.227737, -0.505486, 0.522652
0.000840, -0.232124, -0.510712, 0.521870
0.000888, -0.235348, -0.513687, 0.526943
0.000936, -0.239429, -0.516815, 0.529003
0.000984, -0.241413, -0.519524, 0.524693
0.001032, -0.242138, -0.521946, 0.521393
0.001081, -0.247841, -0.527668, 0.521164
0.001130, -0.251579, -0.530891, 0.520020
0.001179, -0.252571, -0.533810, 0.523281
0.001227, -0.254765, -0.539665, 0.522823
0.001276, -0.263271, -0.540791, 0.522823
0.001335, -0.264091, -0.545998, 0.519753
0.001385, -0.266666, -0.545826, 0.517101
0.001433, -0.271111, -0.544357, 0.518837
0.001496, -0.277557, -0.548706, 0.524769
0.001771, -0.284004, -0.554886, 0.528584
0.002263, -0.284233, -0.555077, 0.527210
0.002755, -0.290642, -0.553761, 0.523643
0.003247, -0.292606, -0.550404, 0.523357
0.003738, -0.303555, -0.548935, 0.526848
0.004222, -0.308342, -0.550022, 0.529079
0.004710, -0.314560, -0.550632, 0.532665
0.005730, -0.321217, -0.551796, 0.544109
0.006213, -0.329132, -0.547142, 0.544167
0.006696, -0.334816, -0.544891, 0.545578
0.007179, -0.337391, -0.547848, 0.553837
0.007713, -0.343971, -0.547638, 0.562763
0.008195, -0.350380, -0.546093, 0.567112
0.008685, -0.360909, -0.544052, 0.563354
0.009168, -0.367603, -0.543499, 0.558758
0.010189, -0.380268, -0.546627, 0.559006
0.010671, -0.388203, -0.542564, 0.567436
0.011160, -0.393963, -0.540066, 0.572586
0.011643, -0.401382, -0.541553, 0.573006
0.012178, -0.404663, -0.543709, 0.572453
0.012666, -0.414906, -0.541267, 0.575714
0.013149, -0.417728, -0.538349, 0.574951
0.013661, -0.425091, -0.539303, 0.573845
0.014197, -0.432682, -0.536499, 0.575066
0.014652, -0.437412, -0.537739, 0.574303
0.015139, -0.446320, -0.534515, 0.572224
0.015609, -0.451756, -0.529137, 0.569992
0.016106, -0.458012, -0.528603, 0.568810
0.016622, -0.460968, -0.524902, 0.564384
0.017109, -0.470123, -0.524426, 0.563717
0.017594, -0.475578, -0.521030, 0.566120
0.018083, -0.474014, -0.523319, 0.567741
0.018578, -0.479641, -0.520477, 0.570049
0.019587, -0.488110, -0.519257, 0.565662
0.020074, -0.490704, -0.519142, 0.566559
0.020596, -0.496311, -0.522118, 0.569019
0.021075, -0.499687, -0.525131, 0.569324
0.021590, -0.503807, -0.520668, 0.566006
0.022572, -0.512810, -0.520954, 0.560455
0.023046, -0.513840, -0.522957, 0.563698
0.023564, -0.518208, -0.523567, 0.563736
0.024059, -0.524693, -0.521698, 0.558167
0.024560, -0.531960, -0.521164, 0.556717
0.025057, -0.535126, -0.521469, 0.555420
0.025540, -0.536766, -0.517368, 0.555801
0.026024, -0.544376, -0.513020, 0.555210
0.026541, -0.547085, -0.511627, 0.555019
0.027026, -0.551033, -0.518112, 0.551071
0.027488, -0.549889, -0.512352, 0.551357
0.028025, -0.560684, -0.512390, 0.544262
0.028506, -0.565834, -0.514221, 0.540237
0.029009, -0.569649, -0.509167, 0.538445
0.029505, -0.575066, -0.506783, 0.534363
0.029997, -0.580902, -0.507832, 0.532627
0.030493, -0.583115, -0.507755, 0.529480
0.030993, -0.588017, -0.506802, 0.525360
0.031459, -0.593395, -0.498943, 0.520363
0.031950, -0.597610, -0.492249, 0.513420
0.032459, -0.601406, -0.496006, 0.507870
0.032954, -0.606880, -0.491638, 0.504074
0.033444, -0.613060, -0.490208, 0.503769
0.033972, -0.615463, -0.489006, 0.504131
0.034513, -0.621967, -0.489731, 0.497265
0.034920, -0.624714, -0.484180, 0.484486
0.035456, -0.627365, -0.483742, 0.480175
0.035938, -0.631924, -0.484734, 0.479946
0.036429, -0.634975, -0.477867, 0.474625
0.036923, -0.634003, -0.474949, 0.466328
0.037407, -0.639153, -0.474453, 0.457649
0.038899, -0.642815, -0.459232, 0.448856
0.039384, -0.641747, -0.457363, 0.443249
0.039917, -0.639973, -0.456352, 0.434151
0.040411, -0.639381, -0.452671, 0.431290
0.040895, -0.644150, -0.451679, 0.424976
0.041382, -0.643177, -0.447693, 0.420818
0.041867, -0.642586, -0.439281, 0.420742
0.042350, -0.642948, -0.439301, 0.414562
0.042884, -0.642281, -0.437069, 0.404072
0.043367, -0.639286, -0.433025, 0.397568
0.043868, -0.638981, -0.433769, 0.394936
0.044338, -0.636539, -0.433159, 0.393829
0.045362, -0.633850, -0.429306, 0.382919
0.045862, -0.635166, -0.430984, 0.373344
0.046819, -0.631523, -0.424862, 0.361958
0.047315, -0.630074, -0.425625, 0.359497
0.047805, -0.627975, -0.422421, 0.352135
0.048298, -0.625553, -0.422325, 0.341816
0.048808, -0.621243, -0.417194, 0.330448
0.049292, -0.621872, -0.414562, 0.326881
0.049810, -0.621471, -0.411911, 0.326004
0.050301, -0.620422, -0.407391, 0.324306
0.050810, -0.617580, -0.403881, 0.319977
0.051315, -0.620251, -0.396729, 0.313931
0.051772, -0.620651, -0.391541, 0.304699
0.052276, -0.619545, -0.389290, 0.294456
