time, x, y, z 
0.000740, -0.963116, -0.058002, 0.402203
0.000873, -0.966969, -0.063305, 0.408726
0.000924, -0.967178, -0.063114, 0.417576
0.000978, -0.967655, -0.069504, 0.422649
0.001028, -0.965290, -0.066814, 0.432663
0.001077, -0.965843, -0.065689, 0.435505
0.001131, -0.966434, -0.069389, 0.442944
0.001179, -0.967484, -0.066986, 0.449753
0.001230, -0.969925, -0.060234, 0.455208
0.001280, -0.971622, -0.058117, 0.462513
0.001329, -0.968933, -0.054264, 0.468807
0.001380, -0.969143, -0.049686, 0.474300
0.001429, -0.966911, -0.042038, 0.476570
0.001477, -0.963783, -0.041180, 0.474701
0.001526, -0.961533, -0.037460, 0.474339
0.001574, -0.957794, -0.032158, 0.476532
0.001623, -0.959263, -0.030556, 0.474720
0.001671, -0.955772, -0.027084, 0.476265
0.001720, -0.951290, -0.024815, 0.479031
0.001768, -0.949173, -0.023594, 0.481853
0.001817, -0.947342, -0.023422, 0.478497
0.001865, -0.950031, -0.022316, 0.476265
0.001913, -0.942974, -0.013103, 0.477543
0.001961, -0.934811, -0.009804, 0.474854
0.002010, -0.930939, -0.007668, 0.473518
0.002063, -0.928078, -0.005302, 0.473156
0.002113, -0.924759, 0.000572, 0.476341
0.002458, -0.925198, 0.006561, 0.481091
0.002954, -0.916462, 0.012760, 0.479488
0.003446, -0.913525, 0.008583, 0.478630
0.003938, -0.910606, 0.012283, 0.484619
0.004430, -0.909157, 0.011845, 0.489635
0.004900, -0.903625, 0.013065, 0.481815
0.005413, -0.902004, 0.022697, 0.464630
0.005896, -0.901814, 0.037041, 0.467472
0.006884, -0.897846, 0.036850, 0.485439
0.007420, -0.894718, 0.030212, 0.497036
0.007906, -0.895309, 0.034218, 0.481415
0.008367, -0.892029, 0.047607, 0.450191
0.008901, -0.892849, 0.060177, 0.460167
0.009384, -0.886765, 0.048141, 0.487251
0.009867, -0.887566, 0.038986, 0.481739
0.010350, -0.891571, 0.028973, 0.462513
0.010884, -0.885181, 0.039482, 0.463123
0.011367, -0.880775, 0.056248, 0.455017
0.011852, -0.884495, 0.074863, 0.442390
0.012387, -0.880108, 0.065861, 0.430546
0.012872, -0.871983, 0.049686, 0.445423
0.013358, -0.879364, 0.035954, 0.464878
0.013822, -0.877895, 0.059910, 0.447960
0.014357, -0.877705, 0.073280, 0.436325
0.014867, -0.879631, 0.046253, 0.458317
0.015356, -0.877209, 0.037727, 0.473042
0.015820, -0.875263, 0.045414, 0.466022
0.016317, -0.883617, 0.054150, 0.460758
0.016814, -0.886116, 0.064125, 0.445728
0.017290, -0.885315, 0.074577, 0.442924
0.017822, -0.881863, 0.054417, 0.465374
0.018307, -0.879478, 0.055523, 0.472183
0.018800, -0.883408, 0.071163, 0.461235
0.019292, -0.885468, 0.074921, 0.454674
0.019776, -0.883102, 0.070076, 0.458260
0.020273, -0.874844, 0.077381, 0.462112
0.020785, -0.866661, 0.072613, 0.468330
0.021252, -0.869122, 0.064602, 0.469341
0.021763, -0.881882, 0.070362, 0.474358
0.022272, -0.874157, 0.079231, 0.472946
0.022775, -0.871086, 0.091362, 0.451698
0.023259, -0.875015, 0.087948, 0.458126
0.023736, -0.871277, 0.073833, 0.478096
0.024254, -0.869732, 0.087490, 0.483170
0.024738, -0.853443, 0.093422, 0.470028
0.025252, -0.860252, 0.089111, 0.458069
0.025734, -0.862770, 0.089684, 0.464325
0.026217, -0.857067, 0.094662, 0.490913
0.026700, -0.852184, 0.104008, 0.481815
0.027230, -0.856819, 0.113430, 0.464764
0.027705, -0.859318, 0.114784, 0.476856
0.028189, -0.853519, 0.103245, 0.487709
